country,iso3,reporter_code,year,flow,variant,total_trade_value,product_gini,product_top_1pct_share,product_top_2pct_share,product_top_5pct_share,product_top_10pct_share,product_top_200_share,product_active_count,partner_gini,partner_top_1pct_share,partner_top_2pct_share,partner_top_5pct_share,partner_top_10pct_share,partner_top_200_share,partner_active_count,top_5_partner_share,product_partner_cell_gini,product_partner_cell_top_1pct_share,product_partner_cell_top_2pct_share,product_partner_cell_top_5pct_share,product_partner_cell_top_10pct_share,product_partner_cell_top_200_share,product_partner_cell_active_count,baseline_total_trade_value,trade_share_removed
France,FRA,251,1997,Exports,oil_only,269450417835.0,0.8229521111247844,0.35050210168474427,0.4424482582246503,0.5935577898229017,0.722501100028773,0.5567198186712732,4886,0.8757800238152038,0.3515619476307798,0.5137096286588878,0.7032082514491752,0.8007872317055744,0.9999990543009655,208,0.5137096286588878,0.9285748026852114,0.5604593524752884,0.6704510799000669,0.811278022926878,0.8994829380758826,0.24463118313798327,221029,276449689752.0,0.025318429271087184
France,FRA,251,1997,Exports,oil_aircraft,255821850566.0,0.8158286881476027,0.32943079138682707,0.42185574757679867,0.5772960947129825,0.7110320690885311,0.5399853628623524,4871,0.8812929045715263,0.3631639665941326,0.5312278383974045,0.7211803566419831,0.8157693492259341,0.9999991145244259,208,0.5312278383974045,0.9256837060480592,0.5443873901305801,0.6576247172037275,0.8034120924356882,0.8951238775552592,0.22768839621450773,220375,276449689752.0,0.07461697354229269
France,FRA,251,1997,Exports,oil_aircraft_precious,254335974096.0,0.8158483663633838,0.3313553852755013,0.42283321207800517,0.5777460240505985,0.7110179156674953,0.5420644016326287,4821,0.8812721505407246,0.3633592821050061,0.5317070480244219,0.720539008047789,0.81539903560289,0.9999991093513184,208,0.5317070480244219,0.9256605414783359,0.5446120735783812,0.6576674283397438,0.8033440116020668,0.8950493997717965,0.22865744056343712,219027,276449689752.0,0.07999182663521154
France,FRA,251,1997,Exports,full_exclusion,252915379244.0,0.8159638878306144,0.33071517834550307,0.4233635982598721,0.5781322040876594,0.7113951307184827,0.5440983946027259,4792,0.8830014460326043,0.36461630026473646,0.5337289845896248,0.7231784460704719,0.8182450676648976,0.9999991043486534,208,0.5337289845896248,0.9254841319974556,0.5437078436077835,0.6569086053984653,0.8028406850067701,0.8947520150788478,0.22862775910600053,217969,276449689752.0,0.08513053687675454
France,FRA,251,1998,Exports,baseline,293573018194.0,0.8285079780468585,0.3656327808847448,0.4580105190666601,0.6051745165510958,0.7314189314976648,0.5683740999172323,4925,0.8767967530425742,0.3509848925077608,0.516417534586966,0.7158035830974565,0.8102391608169304,0.9999995603376605,206,0.516417534586966,0.9311698034910596,0.572446311285138,0.6803007382988503,0.8180340130621316,0.9035880162689336,0.2608915906753632,224494,293573018194.0,0.0
France,FRA,251,1998,Exports,oil_only,287296641878.0,0.826868295373224,0.3625682848434871,0.45527603181851206,0.6022646733144771,0.7288253588773819,0.5667703208941299,4882,0.8763540228446487,0.3510112064547673,0.5168424824194596,0.7131744574028376,0.8087265119014675,0.9999995507326533,206,0.5168424824194596,0.9304833735317992,0.5696241283721448,0.6778713249238058,0.81627438621989,0.902449453342719,0.25943609991672373,223401,293573018194.0,0.02137926828088954
France,FRA,251,1998,Exports,oil_aircraft,272231039413.0,0.8197325920514531,0.34228580208532344,0.43498605017758746,0.5857310942750105,0.7169295289502535,0.5497039243088379,4867,0.8814408991938276,0.3634000443899264,0.5365186113124221,0.7303323814679806,0.8211743379925718,0.9999995258696427,206,0.5365186113124221,0.9275122422749211,0.5528411633754834,0.6645403282009471,0.8081708258999277,0.8980087553466759,0.23959662594185888,222710,293573018194.0,0.07269734430054708
France,FRA,251,1998,Exports,oil_aircraft_precious,270842239296.0,0.820038758976763,0.3440409439834969,0.4357386701489399,0.5857248990126146,0.7173641288634459,0.5519345811368342,4817,0.8815051297084431,0.3635672033799134,0.5370224252762928,0.7299074636100147,0.8209855244033346,0.9999995234384402,206,0.5370224252762928,0.9275541499185116,0.5534852886006764,0.6649069559685169,0.8082862149568454,0.8980536215371345,0.2408252076542453,221306,293573018194.0,0.07742802467963517
France,FRA,251,1998,Exports,full_exclusion,269316452666.0,0.8199091375707832,0.3432441017728818,0.43546133264440434,0.5861860432076392,0.7171738042626606,0.5532065169920048,4787,0.8836090776212708,0.3648637145717365,0.5390319992333951,0.73232683745689,0.8237876062928285,0.9999995207385263,206,0.5390319992333951,0.9274049082013835,0.5528026792801853,0.6643079650350172,0.8078885832453571,0.8978095498378942,0.24011397259935718,220247,293573018194.0,0.08262532325763905
France,FRA,251,1999,Exports,baseline,289881648508.0,0.8318111938098449,0.3729990878467631,0.4636651777882058,0.6111591561033596,0.7363023375973025,0.5750278694527287,4912,0.8815758507599565,0.35551636954747023,0.524209975423147,0.7254101342161945,0.8221917003567146,0.9999985539063885,209,0.524209975423147,0.9327729559982172,0.5791168290370995,0.6872473341357517,0.8226513484947937,0.9061833777233764,0.2647241389269325,226346,289881648508.0,0.0
France,FRA,251,1999,Exports,oil_only,283527709271.0,0.830210492658602,0.3699563545048143,0.460950760456652,0.6083171662602685,0.7333937358067895,0.5735327305296027,4868,0.8810069752090488,0.35594998424840923,0.5251856782494394,0.7227039920255104,0.8205473815599154,0.9999988082787362,209,0.5251856782494394,0.9320877087033159,0.5761997054892786,0.6846794959410893,0.8208690751405341,0.905051283385255,0.2636721583517075,225286,289881648508.0,0.02191908066517234
France,FRA,251,1999,Exports,oil_aircraft,268415780080.0,0.8228353883733439,0.3464570054312136,0.4393213974113381,0.5915017656774123,0.7215788794879112,0.5563012791814844,4853,0.8839035433043811,0.3657881592681956,0.5337102463659297,0.7317196036032696,0.8241532618837377,0.9999987411842929,209,0.5337102463659297,0.929129218870141,0.5595341658349493,0.6713812889476524,0.8128108153700022,0.9005940125165237,0.2463694788595903,224636,289881648508.0,0.07405045658627674
France,FRA,251,1999,Exports,oil_aircraft_precious,267048295082.0,0.8231055863521868,0.3482311218217853,0.439869191750244,0.5920742648270789,0.7219271765011717,0.5583461393348931,4803,0.8839688867033928,0.3662891246430324,0.534355541926163,0.7313984267004039,0.8241113561553459,0.9999987456763209,209,0.534355541926163,0.9292041672533204,0.5602300040000673,0.6718977218068529,0.813032231650576,0.9006906271135091,0.24757808777509174,223236,289881648508.0,0.07876784730431063
France,FRA,251,1999,Exports,full_exclusion,265767056310.0,0.8232709163133789,0.3472817148952527,0.4404394013735991,0.592597483185782,0.7223475519594583,0.5605044125267491,4772,0.8855909180590205,0.366642351967585,0.5353168858485295,0.732612992935776,0.8255011881423506,0.9999987396293406,209,0.5353168858485295,0.9291799841222679,0.5603254910205993,0.6718988525414201,0.8129599875914734,0.900622087294398,0.24825136064660352,222159,289881648508.0,0.08318771582166751
France,FRA,251,2000,Exports,baseline,295345418589.0,0.8418592333223274,0.4031133091103728,0.4913498190332344,0.6324064092658875,0.7516871355331346,0.5980722799997372,4906,0.8822145852609857,0.3457087985952012,0.5226748074085393,0.7160572616509739,0.8176313257699334,0.9999936564785431,216,0.5226748074085393,0.936611952209633,0.5987656350244345,0.7030871179822458,0.8331564686176064,0.9120713681963739,0.27831538272272177,232409,295345418589.0,0.0
France,FRA,251,2000,Exports,oil_only,287161370747.0,0.8387975126983627,0.3919330381771964,0.48163500841432344,0.6250233175587218,0.7465859557826329,0.5915187685242465,4870,0.881850919308157,0.3464535628946163,0.5236000122400544,0.712802693191415,0.8159468750218307,0.9999935314489021,216,0.5236000122400544,0.9354579287525393,0.5928118303313902,0.6983183644525591,0.8300259475429116,0.9102656130977212,0.2734269986166664,231573,295345418589.0,0.02771008902423111
France,FRA,251,2000,Exports,oil_aircraft,270923156045.0,0.8314608169745945,0.36914846022755,0.4605561593054636,0.6078185916623833,0.7345322993319406,0.5738612733205287,4855,0.8842898662474341,0.35407193488867655,0.5218739984171588,0.7172619492987274,0.8201192372869547,0.9999934262909601,216,0.5218739984171588,0.9325067778421807,0.5762541543627543,0.6851768265617245,0.8219981954846639,0.9057993664898804,0.25620451671717126,230912,295345418589.0,0.08269050747655515
France,FRA,251,2000,Exports,oil_aircraft_precious,269301784250.0,0.8318680942247223,0.3713709739151125,0.4612447688452328,0.6086565743724738,0.7353345967071884,0.5761004937381881,4805,0.8842400884369697,0.35423107532938675,0.5221695407983543,0.7166192989380463,0.8197371580912576,0.9999934127877952,216,0.5221695407983543,0.9325488965147957,0.5768830093111423,0.6856112389385329,0.822130339316532,0.9058220487857759,0.2575840081386316,229469,295345418589.0,0.08818025504990845
France,FRA,251,2000,Exports,full_exclusion,266901757741.0,0.8316193519708914,0.3710735360540714,0.46154283450819233,0.6082537403052164,0.7348491297510522,0.5772852417087372,4774,0.8867394452542339,0.35623204866737557,0.5251495399554983,0.720863889842583,0.8245794086135846,0.9999938829589815,216,0.5251495399554983,0.9322593259545702,0.5753410690761105,0.6843629288468381,0.8213632052237478,0.9053830053134914,0.255711592807228,228381,295345418589.0,0.09630642311598525
France,FRA,251,2001,Exports,baseline,289599098370.0,0.8425201417594765,0.4039448599060913,0.4934592014973061,0.6323091759044277,0.7530646057377088,0.5990051848689394,4899,0.8823305249501521,0.33808555603273444,0.5143389332092968,0.7168896669275912,0.8177054880448867,0.9999813960435985,224,0.5143389332092968,0.9348982025509542,0.5938827601571582,0.6981901273555405,0.8291385121517842,0.9090275258200556,0.28168362480803394,230736,289599098370.0,0.0
France,FRA,251,2001,Exports,oil_only,282247994326.0,0.8397833287997218,0.39655751869656247,0.48619905796920954,0.6264749688487393,0.7489285967461978,0.5931969080376097,4863,0.8818059980701851,0.3387531655887215,0.5152944692850997,0.7134819451733814,0.8158199142986388,0.9999809241939421,224,0.5152944692850997,0.9338293269812039,0.5883194728682744,0.6937936259763933,0.8262971422345242,0.907354902930514,0.277202373784212,229922,289599098370.0,0.02538372558953217
France,FRA,251,2001,Exports,oil_aircraft,265026025324.0,0.8317225829859354,0.37023636626645784,0.46069841472637907,0.6079311202363251,0.7355893744384878,0.5738038135842982,4848,0.883111636662975,0.3448386080584814,0.5143615109963139,0.7194798428867072,0.8182127129133793,0.9999798738029841,224,0.5143615109963139,0.9304718189477066,0.569685709588037,0.6789638670165155,0.817219715204274,0.9022958589355748,0.2539542425832287,229251,289599098370.0,0.08485203574289013
France,FRA,251,2001,Exports,oil_aircraft_precious,263010019496.0,0.8321695576100394,0.3703827989506747,0.46153825071613347,0.6083835595336836,0.7364913480185722,0.5763606942598073,4798,0.8830368444424006,0.3454402227987431,0.5147443120852625,0.7185738480007766,0.8176692205152689,0.9999797229359922,224,0.5147443120852625,0.9304488531598951,0.5700546787582753,0.6791464991230746,0.8171808745836343,0.9021990874443048,0.25545498618170254,227793,289599098370.0,0.09181340350731704
France,FRA,251,2001,Exports,full_exclusion,260365711814.0,0.8316763905626754,0.3707755179874232,0.461741143894876,0.6078937162473538,0.735535901427795,0.5764944230760615,4769,0.8860363723050344,0.34771467981803583,0.517196214254965,0.7226777853929478,0.8220988924336949,0.9999838983521647,224,0.517196214254965,0.9301353069055724,0.5685428327857125,0.6778863691893765,0.8163388569414971,0.9016999714951568,0.25395007752109355,226714,289599098370.0,0.10094432862719271
France,FRA,251,2002,Exports,baseline,304891875349.0,0.8435855680446323,0.3975195979435846,0.49002995317267656,0.6330852862381237,0.755446270929159,0.596100614701395,4996,0.8830145330703771,0.34475025722703223,0.5162428272345114,0.7186758097905435,0.8175852422195992,0.9999797554001958,225,0.5162428272345114,0.9344489487079992,0.5933643712706869,0.6973875528910429,0.8284869507554377,0.908279121668987,0.27536110528986374,232502,304891875349.0,0.0
France,FRA,251,2002,Exports,oil_only,297541328354.0,0.8412899187130125,0.39357868844919974,0.48478415048408474,0.6277260725097825,0.7515679189008155,0.5915862640217109,4957,0.8825312862203112,0.3464445722389147,0.5174816498392838,0.7155356645672442,0.815880270236538,0.999979271135092,225,0.5174816498392838,0.9335537486087464,0.5893048727280873,0.6939272783354309,0.82603253520662,0.906801698394625,0.2748890647039435,231489,304891875349.0,0.024108700786421577
France,FRA,251,2002,Exports,oil_aircraft,280356859569.0,0.8338932204284875,0.369769864466205,0.4621313232862524,0.611206897510659,0.7395096022502486,0.5738444160179528,4942,0.8849432558940991,0.3497357241757384,0.518638641093117,0.7205467397785652,0.8217945889149759,0.999978461900275,225,0.518638641093117,0.9304833134142654,0.5728252576123434,0.6805942735602623,0.8177157323685088,0.9021095858607107,0.2562630034751044,230756,304891875349.0,0.08047120229725879
France,FRA,251,2002,Exports,oil_aircraft_precious,278520022474.0,0.8342017216657238,0.3697258506490781,0.4628395129188022,0.6113194122548022,0.7399344873499653,0.576135879904216,4891,0.8849105424637067,0.3504716075344718,0.5193418688184361,0.7198816235939265,0.8214722222685382,0.999978336803414,225,0.5193418688184361,0.9305018185754608,0.5731767989854395,0.6808024711282682,0.817813021361016,0.9021076156147977,0.2576626442168955,229330,304891875349.0,0.08649575474850868
France,FRA,251,2002,Exports,full_exclusion,276402060503.0,0.8339955305659483,0.3713576117457559,0.464199770944209,0.6114890599672846,0.7394401699794191,0.5770183720040283,4861,0.8871475681709153,0.3517638148140531,0.5206606116470612,0.7221096400829243,0.824155478119265,0.9999824300948005,225,0.5206606116470612,0.9303318795958435,0.5723421301675968,0.6801110625221249,0.8173490137261402,0.9018148524377392,0.2574112028199868,228234,304891875349.0,0.0934423549771165
France,FRA,251,2003,Exports,baseline,358131720077.0,0.8451243140658984,0.39843037109452595,0.4913346594715688,0.6349532096126772,0.7565195746546773,0.5976379386500081,4982,0.8834257050798344,0.3472651714800928,0.5166791278645066,0.7172538458078258,0.8204181087724589,0.9999851931825562,224,0.5166791278645066,0.9336969143979084,0.590252149922801,0.6948291710421466,0.8262642728110697,0.9072177264112328,0.27357764565767734,225041,358131720077.0,0.0
France,FRA,251,2003,Exports,oil_only,348734243579.0,0.8427462624216413,0.39404991363823455,0.48486363172332336,0.6295949951937025,0.7524985732511026,0.5934140514053656,4943,0.8826562696439111,0.3487310161310564,0.5166787619701659,0.7133588614381215,0.8181626303594277,0.9999848493542081,224,0.5166787619701659,0.9326438036949354,0.585241964171396,0.690516322781044,0.823369430518669,0.9055045940433009,0.2725052420797675,224096,358131720077.0,0.02624027968251319
France,FRA,251,2003,Exports,oil_aircraft,329499128608.0,0.835820543922533,0.37134606585126256,0.46427998985696184,0.6132897918932271,0.741019421172672,0.5765243663178168,4928,0.8863627864256289,0.3549425629532923,0.5305752505008458,0.7212653703638046,0.8258223004641762,0.9999842122374588,224,0.5305752505008458,0.9297448697635544,0.5695543225829447,0.6779263421960279,0.8155275879065732,0.9010871125465894,0.25667153888171657,223408,358131720077.0,0.07994988956254379
France,FRA,251,2003,Exports,oil_aircraft_precious,327554160257.0,0.8359281287486331,0.3710214264158559,0.4649954192842374,0.6130985830631297,0.7411013033830405,0.5785824025782617,4878,0.886354991185047,0.3553235862206172,0.531037690531921,0.7207202598488595,0.8256104809867721,0.9999843189108147,224,0.531037690531921,0.9297492425714311,0.5697376028214004,0.6780045622249243,0.8155513599961707,0.9010830772090382,0.258000584992399,221977,358131720077.0,0.08538076385254478
France,FRA,251,2003,Exports,full_exclusion,324132762487.0,0.8353828004246062,0.37166611084811785,0.46395415548599905,0.6123669866786785,0.7399278299632518,0.5787897391011939,4849,0.889035451851939,0.3573383648332846,0.5319680454638263,0.723055498428363,0.8287259850777147,0.9999851625705372,224,0.5319680454638263,0.9294297792987716,0.5681464935818881,0.6767323775108895,0.8146685545574576,0.9005721443900859,0.25693851666518963,220896,358131720077.0,0.09493422582811173
France,FRA,251,2004,Exports,baseline,413708426515.0,0.8484772307324095,0.4001353140869563,0.49521191554354727,0.639548675473756,0.7618488591495302,0.6013510272602092,4991,0.8860526692673771,0.343944167218554,0.5139519427392923,0.7124056723807484,0.8207712538185113,0.9999777515868421,224,0.5139519427392923,0.9351579771143559,0.5936255137677153,0.6985003507114267,0.8292597742907253,0.9098567578544406,0.27286079536237606,228009,413708426515.0,0.0
France,FRA,251,2004,Exports,oil_only,401847711667.0,0.8458411649155175,0.39524681064904804,0.489554222334409,0.6336640441143289,0.7573725670788567,0.5964642159680197,4951,0.8855785760061636,0.34584358226274015,0.5143317505569683,0.7088311364157792,0.8188806104330569,0.999980044315876,224,0.5143317505569683,0.9340211885996601,0.5880598026045845,0.6938619905195729,0.8262184040981444,0.9080148047187809,0.2711096378204077,227068,413708426515.0,0.028669260976655453
France,FRA,251,2004,Exports,oil_aircraft,379724358630.0,0.8390617442323571,0.3732605608588476,0.46778083345735244,0.617490491813488,0.7460423650225602,0.5797073623857029,4936,0.8885145605955291,0.3524113358115964,0.5283734866387599,0.7160061639972964,0.8280383054234721,0.9999798478427151,224,0.5283734866387599,0.9311522381750554,0.5720615999898568,0.6811618710771986,0.8184535074133282,0.9037070799700043,0.2532457881605139,226368,413708426515.0,0.08214497386788866
France,FRA,251,2004,Exports,oil_aircraft_precious,377387925654.0,0.839254258618156,0.37293716132570776,0.4686799943863686,0.6183967649774924,0.7464156806284784,0.5821350188808603,4886,0.8885416801799524,0.353426373535558,0.5290353708588076,0.7154003057255428,0.8278598159031709,0.9999799933106315,224,0.5290353708588076,0.9311500866231874,0.5723601398419847,0.6813200133375139,0.81846117228771,0.9036705114054708,0.25456210095359144,224867,413708426515.0,0.0877925092484988
France,FRA,251,2004,Exports,full_exclusion,375184785970.0,0.8392413294534193,0.37512710263057897,0.471242876455916,0.6187087757112871,0.7463890136189896,0.5842130775460772,4856,0.8896749541165787,0.35363664574770126,0.5296144912093755,0.7164621278899456,0.8292752882625637,0.9999838038688474,224,0.5296144912093755,0.9311047433266395,0.5723156286757574,0.6811586112248026,0.8182854356747519,0.9035557894826436,0.25575372520215306,223778,413708426515.0,0.09311785324151045
France,FRA,251,2005,Exports,baseline,434354236689.0,0.8505517215129463,0.3999809289057173,0.4984503147531586,0.6438545812855482,0.7656322307225741,0.605500276310901,4995,0.8830290114413581,0.33891956557892167,0.5023299349862785,0.7032475555653668,0.8112456225269823,0.9999834857648571,225,0.5023299349862785,0.9358694063327941,0.5960427875033467,0.700640743817354,0.8309789754196284,0.9107614543408882,0.27467658012145607,228767,434354236689.0,0.0
France,FRA,251,2005,Exports,oil_only,416433998993.0,0.8462467267751861,0.3893587573423022,0.4872764110031538,0.6336007812475349,0.7583623496080313,0.5958550741654766,4956,0.8820582500241825,0.3387456683630945,0.500488378059889,0.6975644878863095,0.8076831350810378,0.9999827990149284,225,0.500488378059889,0.9339039372772533,0.5855167111609891,0.6919208026980608,0.8255929979285365,0.9077269882624404,0.26605517212551705,227845,434354236689.0,0.04125719558442109
France,FRA,251,2005,Exports,oil_aircraft,391963279937.0,0.8389219758739754,0.36580048723453235,0.46359147898294517,0.6169240961777497,0.7464687527286422,0.5776650103356439,4941,0.8862899791719849,0.34975430863073326,0.5184618270993729,0.7105942914442583,0.8221692311172533,0.9999835218365326,225,0.5184618270993729,0.930782439253599,0.5683361388515914,0.6779710427790894,0.817027163599286,0.902989397901988,0.24676810312064537,227136,434354236689.0,0.0975953569030159
France,FRA,251,2005,Exports,oil_aircraft_precious,389615272907.0,0.8390384930382186,0.3652560834491948,0.46397270975604044,0.6167241348758814,0.7467004092610177,0.5796226876760678,4892,0.8863185416743513,0.35045450165038133,0.5192886449430688,0.7099574727349717,0.8219764254761229,0.9999840580351134,225,0.5192886449430688,0.9307964886152453,0.5686286455713004,0.6781419270390543,0.8170270687206441,0.9029737990198772,0.24796413068247625,225687,434354236689.0,0.10300109910988009
France,FRA,251,2005,Exports,full_exclusion,387263936254.0,0.8391355947249353,0.36747379580592204,0.46651569373995366,0.6177278664081365,0.7467852492164841,0.5815516833235044,4861,0.887550659129184,0.3506742797886781,0.5196926040642165,0.7109627398674568,0.8231417836385415,0.99998447530886,225,0.5196926040642165,0.9307881390490773,0.5689284116104532,0.6782552011239259,0.8169741730494847,0.9029119004400668,0.24941912739235172,224579,434354236689.0,0.10841450700230404
France,FRA,251,2006,Exports,baseline,479012847653.0,0.8524063031871298,0.3984491523748479,0.4972268676925712,0.6458601984932845,0.7678817100902792,0.607440059010237,4985,0.880220575324834,0.3343201262109134,0.492908834649962,0.698658397186529,0.8080428335241456,0.9999721369164409,226,0.492908834649962,0.9363115316192048,0.5964979321034511,0.7007201860045932,0.8320919496124578,0.9116103276990365,0.26966623789509336,232345,479012847653.0,0.0
France,FRA,251,2006,Exports,oil_only,458288039050.0,0.8478898243199737,0.38742249993486927,0.48380134044652634,0.6350036723983753,0.7602400522981748,0.5971594156925881,4946,0.8797350239404516,0.33418409848416486,0.49091785785719383,0.6935227437439707,0.8052066820573069,0.9999741913163945,226,0.49091785785719383,0.9342538302980115,0.5854439838058435,0.6917225975243353,0.8264184993156216,0.9084133147986857,0.26035503590348397,231419,479012847653.0,0.04326566334190096
France,FRA,251,2006,Exports,oil_aircraft,429312900153.0,0.8399611006750003,0.36085779589848976,0.4592865196776737,0.6159390798547197,0.7472891328298422,0.5772010782757476,4931,0.8834894569342866,0.3438971195912905,0.5074622579460302,0.7018710165001185,0.8157923837745937,0.9999756425255419,226,0.5074622579460302,0.9308979074309927,0.5665702663006743,0.6766602095079626,0.8172596576132682,0.9033383860181915,0.2392256518879318,230638,479012847653.0,0.1037549363101905
France,FRA,251,2006,Exports,oil_aircraft_precious,426344037373.0,0.8401625182700174,0.36053741127970684,0.45965154718828627,0.6166389130405351,0.7477739107820108,0.5792932773536683,4882,0.8829847545292318,0.3445678340552848,0.5080018517733258,0.7011842636852882,0.8156172801187196,0.9999757702979414,225,0.5080018517733258,0.9308853916814244,0.5669122994478324,0.6767838547289442,0.8172194974435097,0.9032734896397272,0.2406485136890471,229149,479012847653.0,0.10995281345387553
France,FRA,251,2006,Exports,full_exclusion,423612342309.0,0.84021530437224,0.36286236305380243,0.462458185434787,0.6168327906683103,0.747685088662892,0.5812180570305565,4852,0.884438215111153,0.34491747275961215,0.5088550998893318,0.7026553558250187,0.817421626406288,0.9999772676406274,225,0.5088550998893318,0.9308307418082791,0.5667272565157728,0.6765472364234064,0.8170482973145576,0.903174296321421,0.24145297909047,228055,479012847653.0,0.11565557294641182
France,FRA,251,2007,Exports,baseline,539730710729.0,0.8453082541144474,0.3750451395429993,0.47300258098558284,0.6301645435510054,0.7584052732447308,0.5952126779076365,4832,0.8795736444155464,0.3316485980114568,0.49065355007372763,0.6906441176962498,0.8038266226078008,0.999976844054356,229,0.49065355007372763,0.9345695338140216,0.5828105149086868,0.691595386176612,0.8269197836309434,0.9091600031360497,0.25063973554383007,235070,539730710729.0,0.0
France,FRA,251,2007,Exports,oil_only,518988501244.0,0.841304812797266,0.36281506654320483,0.4615494600956138,0.6208506248609783,0.7517205473933616,0.5869060399640625,4794,0.8790741457591249,0.3314989328600062,0.48836545069008924,0.685937617661458,0.8016659222655754,0.9999761010254172,229,0.48836545069008924,0.932763612486575,0.5733561999673304,0.6836787376492999,0.8219578608726097,0.906338726839833,0.24307199949443664,234114,539730710729.0,0.038430663797107356
France,FRA,251,2007,Exports,oil_aircraft,487660618998.0,0.8334502085933926,0.335830196792396,0.4379168217782126,0.6021857644244273,0.7386406236638872,0.5678052982849854,4780,0.8832931846257186,0.3428656439975641,0.5073804740813298,0.6962729656470221,0.8128577105087621,0.9999759557558203,229,0.5073804740813298,0.9297231910488049,0.5574230021147449,0.670477483328095,0.8135298043794409,0.9016186356618705,0.22644604919277456,233318,539730710729.0,0.09647420592515532
France,FRA,251,2007,Exports,oil_aircraft_precious,484220529830.0,0.8334380193759185,0.3377407199389417,0.43784269752138194,0.6024593953945284,0.7387714238088814,0.5696269418953314,4730,0.8833226104477081,0.34344752223204184,0.5078224490281934,0.6955884775481329,0.8127394977040022,0.9999759861400257,229,0.5078224490281934,0.9296868971350518,0.5575511532932809,0.6704636863847528,0.8134217563209922,0.9015219535926301,0.2276106883731134,231783,539730710729.0,0.10284791988957576
France,FRA,251,2007,Exports,full_exclusion,481093521581.0,0.8334911872237589,0.3399359646676622,0.4406013397528391,0.6033582436073772,0.7390330820389946,0.5715467028331304,4701,0.8846208341687869,0.3439901642681688,0.5087569004164831,0.6972474200019402,0.8145523482985029,0.9999764661058773,229,0.5087569004164831,0.9296670513795102,0.5575996851702241,0.6704281352637074,0.8133845370314675,0.9014583862838026,0.2283796095256736,230683,539730710729.0,0.10864156510345746
France,FRA,251,2008,Exports,baseline,594504989542.0,0.849076121233397,0.3797569233421046,0.48028864563268375,0.6351047654669442,0.7640061562173176,0.6015697717953872,4815,0.874978250902517,0.31816705940806406,0.47296509107622126,0.6746249166402761,0.7945094897771764,0.9999722522059694,230,0.47296509107622126,0.934883762151866,0.5849167998133908,0.6933605153029231,0.8277764204268859,0.909590982902587,0.254021241487547,233359,594504989542.0,0.0
France,FRA,251,2008,Exports,oil_only,564363591316.0,0.8433104227763781,0.36021381934287894,0.462941182105262,0.6215901366687872,0.7545127554526705,0.588693442633816,4776,0.8743472727762225,0.31913463657536595,0.4713003926808402,0.6692899654621844,0.7915837197705753,0.9999715204076817,230,0.4713003926808402,0.9322937060456633,0.5708709000942706,0.6819486469237953,0.8206451113528267,0.9055899952409112,0.2410428416861329,232396,594504989542.0,0.05069999202062303
France,FRA,251,2008,Exports,oil_aircraft,526222386917.0,0.8344483915599246,0.3310084969104017,0.4367310855462496,0.6011137254350458,0.7400564159282427,0.5667694823273299,4762,0.8787347102715575,0.3295573603814641,0.489480921089408,0.6802051708500517,0.8027503287267561,0.9999711801504895,230,0.489480921089408,0.9286959673046218,0.5513514594785991,0.6659779666752874,0.8107164685266222,0.9000595049972758,0.22147405830414119,231592,594504989542.0,0.11485623136250578
France,FRA,251,2008,Exports,oil_aircraft_precious,522224885397.0,0.8345067375601971,0.33306441432750455,0.4366991962239226,0.6006826214563272,0.7402373196216526,0.5687054191475842,4713,0.8787048841852245,0.3301235590179525,0.4900182175490599,0.6793149536340306,0.8023963229221616,0.99997099061262,230,0.4900182175490599,0.9286390403299709,0.5513501706532311,0.6658109227438923,0.8105366545472397,0.8999341953547965,0.22270169415152904,230053,594504989542.0,0.12158031541616465
France,FRA,251,2008,Exports,full_exclusion,518126333961.0,0.8343606562337544,0.3327790607357517,0.4372199482395959,0.6009011178120028,0.739602906027634,0.5698724590463009,4684,0.8806373503898168,0.33112903295302115,0.4917769786589911,0.6820342834969653,0.8055195415186429,0.9999722387436091,230,0.4917769786589911,0.9285390462002676,0.5509699009247575,0.6654369580758503,0.8102664343241052,0.8997456376210557,0.22228294796857215,228889,594504989542.0,0.12847437267068396
France,FRA,251,2009,Exports,baseline,464112814486.0,0.8506724755777288,0.3854104029945843,0.4875561264250026,0.6390861805280905,0.7660650668453476,0.6069199252706625,4789,0.8680986943115068,0.31340358808469754,0.4622812628856468,0.6618758704307792,0.7849538639446236,0.9999740582297575,228,0.4622812628856468,0.9335797990145966,0.5830009615348857,0.6897605863555759,0.8249243912108118,0.9072214827709764,0.2619717164772825,225336,464112814486.0,0.0
France,FRA,251,2009,Exports,oil_only,447720975640.0,0.8472279196321391,0.37822794594319403,0.4789157378532331,0.6310023308940541,0.760737807790059,0.5996786928068439,4751,0.8676707014309879,0.31325511337617523,0.461836501232547,0.6593222382892241,0.7839667061215109,0.9999732729207451,227,0.461836501232547,0.932013400695004,0.5755323864437204,0.6832906517383823,0.8205559541449765,0.9046835285637501,0.25841554641172226,224439,464112814486.0,0.035318651703581616
France,FRA,251,2009,Exports,oil_aircraft,413174400097.0,0.8369615850487755,0.3440011632948021,0.4456408398360906,0.6061610492378094,0.7436371425816004,0.5738108340384601,4737,0.8742859799695499,0.321614068262224,0.47969829535292907,0.6768256209323422,0.7985286232896877,0.9999726959463187,227,0.47969829535292907,0.9276372054099244,0.5508616457470898,0.6637082744976947,0.8086891274521295,0.8980796856094818,0.2306404185874727,223646,464112814486.0,0.10975438039868335
