variant,variant_label,outcome,outcome_label,excluded_reporter_code,excluded_country,excluded_iso3,years,mean_spearman,median_spearman,min_spearman,max_spearman,share_positive,min_year_countries,max_year_countries
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,764,Thailand,THA,25,0.7339382085105451,0.7333760277192684,0.6974968256847451,0.8018728398038745,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,768,Togo,TGO,25,0.7349915436974552,0.7349530053269268,0.6976854707056049,0.8032955550196931,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,776,Tonga,TON,25,0.7322687582626783,0.7306329751200317,0.6941556321422094,0.7999156016397397,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,780,Trinidad and Tobago,TTO,25,0.7367781616519627,0.736567001188286,0.7006820243061854,0.8043203922514267,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,788,Tunisia,TUN,25,0.7361636834779486,0.7356637557979842,0.6999455831670598,0.8033357447150551,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,792,Türkiye,TUR,25,0.7339042496476913,0.7333612204177881,0.6973263196081989,0.8021340728237278,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,842,USA,USA,25,0.731093747534128,0.7305367276604093,0.6940758207872302,0.7998713929748412,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,800,Uganda,UGA,25,0.737526103942923,0.7369705001536259,0.7013713041900962,0.8049795032553653,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,804,Ukraine,UKR,25,0.7351138118764928,0.7344637401841182,0.6988354797750772,0.8027851458885942,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,784,United Arab Emirates,ARE,25,0.7346918703974548,0.7348611049379973,0.6978051877380738,0.8038773421508424,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,826,United Kingdom,GBR,25,0.7313257516146873,0.7307477317065046,0.6942971159078543,0.7999276585483481,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,834,United Rep. of Tanzania,TZA,25,0.7408880750357327,0.740785543914324,0.7031924541991657,0.8120006430351259,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,858,Uruguay,URY,25,0.7374374257827719,0.7370704494386183,0.7017994573124008,0.804059159231573,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,704,Viet Nam,VNM,25,0.7368407161759005,0.7362869460864928,0.6999300355005054,0.8059520938831284,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,894,Zambia,ZMB,25,0.736893778782619,0.736373950068002,0.7011137311808453,0.8040270074752834,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,716,Zimbabwe,ZWE,25,0.7375129243607728,0.7382192333189811,0.7,0.8048107065348444,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,8,Albania,ALB,25,0.37829386357367867,0.3872146355367832,0.27562216800278844,0.4562482527257478,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,12,Algeria,DZA,25,0.38656403826862124,0.39343325200418255,0.28340885325897525,0.46971265366568693,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,20,Andorra,AND,25,0.3864132083959525,0.38613000070334685,0.2823980481003834,0.46129551413308756,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,24,Angola,AGO,25,0.38022364423404176,0.38797721156302184,0.276831648658069,0.457570514321982,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,28,Antigua and Barbuda,ATG,25,0.3745073187062741,0.3891492835116997,0.26615196932729174,0.45828598081714095,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,32,Argentina,ARG,25,0.3753241979541961,0.3868148383968135,0.27377483443708606,0.4549977710447378,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,51,Armenia,ARM,25,0.38297205234768605,0.3847603253164135,0.2809271523178808,0.4562482527257478,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,533,Aruba,ABW,25,0.3916340937390334,0.3925847995646654,0.2966329731613802,0.45828598081714095,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,36,Australia,AUS,25,0.3760380855320822,0.38433831722422324,0.2744475426978041,0.4535130601666806,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,40,Austria,AUT,25,0.3778973209896821,0.3857820291185584,0.2783792262112234,0.4567998247058912,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,31,Azerbaijan,AZE,25,0.38062445975785975,0.39149394566460727,0.2779609620076681,0.4588587749057417,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,44,Bahamas,BHS,25,0.3778965995875456,0.38714076181163604,0.27407110491460435,0.4561235823466743,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,48,Bahrain,BHR,25,0.38051229866810937,0.39169384423459214,0.27855698849773436,0.4578047435190292,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,52,Barbados,BRB,25,0.37741348976560646,0.38613000070334685,0.27496688741721853,0.4554171168652578,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,112,Belarus,BLR,25,0.38005138124011206,0.38832888497318035,0.2792750087138376,0.45697360765853917,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,56,Belgium,BEL,25,0.3762251598411467,0.38406438214683664,0.2764726385500174,0.45478998707961527,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,84,Belize,BLZ,25,0.37138403410159293,0.38019597463509264,0.2684524224468456,0.44972383622090084,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,204,Benin,BEN,25,0.3781926202447005,0.3903835726032268,0.27884628790519345,0.4551715539973857,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,60,Bermuda,BMU,25,0.3787043393715193,0.38637272767678565,0.2709236667828511,0.45828598081714095,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,68,Bolivia (Plurinational State of),BOL,25,0.3801929738258054,0.38953568004382966,0.2778947368421052,0.4570680549154131,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,70,Bosnia Herzegovina,BIH,25,0.3803441792839333,0.39026123781636735,0.27972115719762974,0.45784630031205376,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,72,Botswana,BWA,25,0.3800987352673532,0.3870887734742002,0.27887068665040077,0.4562822537382224,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,76,Brazil,BRA,25,0.3777383361632418,0.3841236113527581,0.27791216451725337,0.45429130556332126,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,96,Brunei Darussalam,BRN,25,0.38422433689955066,0.38875459489074066,0.2760404322063436,0.45848098587824615,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,100,Bulgaria,BGR,25,0.38037717407916105,0.38950236361549884,0.27862669919832694,0.45888144224739136,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,854,Burkina Faso,BFA,25,0.3769807504108227,0.3838496762753715,0.2736876960613454,0.4545368684311933,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,108,Burundi,BDI,25,0.38575327457442965,0.389807547002089,0.2834471941443011,0.4589456663820656,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,132,Cabo Verde,CPV,25,0.37961716034946213,0.38434597093204137,0.2693691181596375,0.45828598081714095,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,116,Cambodia,KHM,25,0.37861439328598145,0.38585236380059007,0.2774869292436388,0.4559309099426516,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,120,Cameroon,CMR,25,0.38031352798005424,0.38955789099605026,0.27775531544092014,0.4581031968507506,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,124,Canada,CAN,25,0.3731318513492207,0.37997756693825724,0.27052980132450327,0.45145788785710506,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,140,Central African Rep.,CAF,25,0.3822818544799461,0.3926267042278548,0.30192052980132444,0.4530143786503865,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,152,Chile,CHL,25,0.3855657875713376,0.39445910778604937,0.28422098292087833,0.4644878314154243,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,156,China,CHN,25,0.3778756729749204,0.38628177554352056,0.27508191007319616,0.45804652849662636,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,344,"China, Hong Kong SAR",HKG,25,0.37454328632069644,0.38451970666735774,0.272168002788428,0.4549033237878639,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,446,"China, Macao SAR",MAC,25,0.38525240727624327,0.39577695761780135,0.2823074241896131,0.4661236579044798,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,170,Colombia,COL,25,0.3810051489504457,0.3892284285381121,0.2806204252352736,0.46373980914098334,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,174,Comoros,COM,25,0.37013487904444553,0.37814516338006277,0.2655559428372255,0.44842424196631636,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,188,Costa Rica,CRI,25,0.3826977041949903,0.3921565724058534,0.27912513070756356,0.4625044390210731,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,191,Croatia,HRV,25,0.37950885220625447,0.3875292906932409,0.27889159986057854,0.4566449312046181,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,196,Cyprus,CYP,25,0.3859976403128631,0.3943887731040176,0.28806552805855695,0.4621342057741275,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,203,Czechia,CZE,25,0.3769795154223856,0.38631879379722145,0.27546531892645515,0.4555720103665309,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,384,Côte d'Ivoire,CIV,25,0.3807737194416688,0.38993917900916947,0.2804426629487626,0.45861698992814454,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,208,Denmark,DNK,25,0.3778422013216271,0.38614480800482726,0.2757650749390031,0.4568791604016653,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,212,Dominica,DMA,25,0.37294979035216885,0.37869303353483613,0.27878129292846454,0.4491987094726821,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,214,Dominican Rep.,DOM,25,0.38123450603122633,0.3886509437803781,0.27910770303241544,0.45983347059668,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,218,Ecuador,ECU,25,0.38134272540319797,0.38980961512121626,0.2800766817706518,0.45935367853176073,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,818,Egypt,EGY,25,0.3877032362765296,0.3951365418287758,0.28744161728825374,0.4665505595055497,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,222,El Salvador,SLV,25,0.3807204608551498,0.38946534536179794,0.2797072150575113,0.45775940883572974,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,233,Estonia,EST,25,0.38253382539355407,0.39166422963163133,0.28067967933077725,0.4600412545618025,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,748,Eswatini,SWZ,25,0.38635528278844755,0.3944146858816082,0.28313698152666433,0.45266681274509063,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,231,Ethiopia,ETH,25,0.3834231000310404,0.3895171709169792,0.28313349599163473,0.4603094847713243,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,242,Fiji,FJI,25,0.37512236632851476,0.38228010231845333,0.2713837574067619,0.4519301241414744,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,246,Finland,FIN,25,0.3784084250060352,0.3857153962618967,0.27976995468804455,0.45560601137900547,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,251,France,FRA,25,0.3737008153618912,0.3824318771586269,0.271317532241199,0.4529917113087368,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,258,French Polynesia,PYF,25,0.38286252217047717,0.3865492519768451,0.28189961659114676,0.455485118890207,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,266,Gabon,GAB,25,0.3836411257226433,0.3893468869499551,0.2899616591146741,0.458072973728551,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,270,Gambia,GMB,25,0.3711053281491339,0.3796888245593903,0.2656709654932032,0.45492976901978854,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,268,Georgia,GEO,25,0.38676921711348666,0.39078319519355004,0.2835970721505751,0.45819764410762454,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,276,Germany,DEU,25,0.3742027353744197,0.3834943010398428,0.2727953990937608,0.45296148818653714,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,288,Ghana,GHA,25,0.380961202047434,0.39037229257747,0.27867201115371204,0.4599694746465784,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,300,Greece,GRC,25,0.38184650385589974,0.3907239659876286,0.2805228302544441,0.46332424121073823,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,304,Greenland,GRL,25,0.3835152139761807,0.38905444274571804,0.2829557337051237,0.4611632879734641,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,308,Grenada,GRD,25,0.3777360947289378,0.38861022370130716,0.2714778668525618,0.45760643764623565,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,320,Guatemala,GTM,25,0.38109180993374103,0.3910534284455665,0.27938654583478556,0.458745438197493,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,328,Guyana,GUY,25,0.3747353810744903,0.3816248792279473,0.26932729173928194,0.4510007631338355,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,340,Honduras,HND,25,0.3801538655120273,0.3883473941000307,0.27933774834437086,0.45828598081714095,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,348,Hungary,HUN,25,0.3778338145155346,0.38605596419594507,0.27642732659463226,0.4566184859726934,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,352,Iceland,ISL,25,0.37986730252215645,0.39118669415888985,0.27750784245381666,0.46096305978889157,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,699,India,IND,25,0.391898362811657,0.4024402432839634,0.28980481003834085,0.47246673567612907,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,360,Indonesia,IDN,25,0.3852272112674534,0.3959953653146367,0.28445451376786335,0.4685906202540254,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,364,Iran,IRN,25,0.38620122920652133,0.3966914085070448,0.28605088881143254,0.45828598081714095,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,372,Ireland,IRL,25,0.3737532344473429,0.38313892580431413,0.2720529801324503,0.4533203877626578,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,376,Israel,ISR,25,0.37753113025467727,0.3880734590226441,0.2739281979783897,0.4560744697730999,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,380,Italy,ITA,25,0.3836986557409543,0.3921565724058534,0.2843882886023004,0.4639400373255559,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,388,Jamaica,JAM,25,0.38794848732022336,0.39690119560869375,0.28811432554897176,0.46995443864328407,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,392,Japan,JPN,25,0.3719866017235791,0.379474118687925,0.2703555245730219,0.44966338997650146,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,400,Jordan,JOR,25,0.3809467269922896,0.38850287076557455,0.2785256186824677,0.45857921102539495,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,398,Kazakhstan,KAZ,25,0.38291135407333415,0.38840292148058214,0.281111885674451,0.45630114318959725,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,404,Kenya,KEN,25,0.3833005492547185,0.3923268563728775,0.281934471941443,0.46143529607326084,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,414,Kuwait,KWT,25,0.3796064553277539,0.3872220391875234,0.2767549668874172,0.4564598145811453,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,417,Kyrgyzstan,KGZ,25,0.37574343261007437,0.3835572320711343,0.2762460787730916,0.453811513498402,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,428,Latvia,LVA,25,0.38132552041164125,0.38883603504888264,0.2796514464970372,0.45696227398771433,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,422,Lebanon,LBN,25,0.3809257345594467,0.3909238645576134,0.278943882886023,0.4580351948258015,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,426,Lesotho,LSO,25,0.3813908049338277,0.39393195264036757,0.2720913210177762,0.4787795903255786,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,440,Lithuania,LTU,25,0.3803826594276736,0.3883436922746607,0.2790623910770303,0.45630869897014703,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,442,Luxembourg,LUX,25,0.37996086521126193,0.3885139762416849,0.2794876263506448,0.4565391502769194,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,450,Madagascar,MDG,25,0.37725551384265915,0.386133702528717,0.2731753224119902,0.45836387127972256,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,454,Malawi,MWI,25,0.3754836199712446,0.38359054849946517,0.2720669222725688,0.4540155195732495,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,458,Malaysia,MYS,25,0.3753128672483975,0.38379414889482005,0.27371558034158244,0.4555720103665309,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,462,Maldives,MDV,25,0.39574440253194326,0.4044022107301111,0.29134193098640637,0.47709087337267375,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,466,Mali,MLI,25,0.3785168328495856,0.38616701895704775,0.27878129292846454,0.45597246673567615,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,470,Malta,MLT,25,0.39305090353574507,0.40229521312058314,0.2904217497385848,0.47350187761146667,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,478,Mauritania,MRT,25,0.37539391304617675,0.3869309747099871,0.2716660857441617,0.4538341808400517,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,480,Mauritius,MUS,25,0.3839927185208027,0.39236410507133646,0.282345765074939,0.46160530113563386,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,484,Mexico,MEX,25,0.37051509960141965,0.3794482059103344,0.2682293482049494,0.45043785748286724,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,496,Mongolia,MNG,25,0.3775448758716585,0.3828316742985967,0.2730115022655977,0.45828598081714095,1.0,130,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,499,Montenegro,MNE,25,0.3805622354922757,0.39053291257389217,0.2762007668177065,0.45891922115014094,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,500,Montserrat,MSR,25,0.38023364813248534,0.3891492835116997,0.27878129292846454,0.45828598081714095,1.0,130,155
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,504,Morocco,MAR,25,0.3798366252165102,0.39136438177665406,0.2770128964796096,0.45638803466592115,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,508,Mozambique,MOZ,25,0.37810108075403415,0.3860633678466853,0.27586266991983266,0.45739295347905917,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,516,Namibia,NAM,25,0.37967818915379853,0.3870660918263034,0.27439177413733007,0.4620019796145041,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,528,Netherlands,NLD,25,0.37511098164799145,0.38307969659839275,0.2746148483792262,0.45422330353837204,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,554,New Zealand,NZL,25,0.38183040119218925,0.3915605785212689,0.2814430115022656,0.4609441703375167,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,558,Nicaragua,NIC,25,0.380513122258837,0.3847862380940042,0.2837155803415824,0.4580314169355265,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,562,Niger,NER,25,0.3793567718849745,0.3896911567093735,0.2817357964447542,0.45408352159819876,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,566,Nigeria,NGA,25,0.38827497258773674,0.39665058840514267,0.28460439177413727,0.4627386682181203,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,807,North Macedonia,MKD,25,0.38580459608345374,0.3904209296126955,0.28738236319275007,0.4588852201376663,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,579,Norway,NOR,25,0.3793943578074035,0.3885176780670549,0.2781735796444754,0.4567998247058912,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,512,Oman,OMN,25,0.3798114280512208,0.38830667402095975,0.2776890902753572,0.4567204890101172,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,586,Pakistan,PAK,25,0.3906918309600074,0.40255499987043614,0.288794004879749,0.47110291728687037,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,591,Panama,PAN,25,0.38072035102041724,0.389098864650159,0.278121296619031,0.4581031968507506,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,600,Paraguay,PRY,25,0.3802946048869329,0.3882881648941094,0.27931683513419303,0.457819855080129,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,604,Peru,PER,25,0.3860572367538112,0.3941629617564421,0.284046706169397,0.46465028069724745,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,608,Philippines,PHL,25,0.37527264856196146,0.3850379622191703,0.2722481700941094,0.4551337750946362,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,616,Poland,POL,25,0.37567736476873653,0.384775132617894,0.27405367723945623,0.4536792873387785,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,620,Portugal,PRT,25,0.3786099114510838,0.3863891284792532,0.2790623910770303,0.4565127050449947,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,634,Qatar,QAT,25,0.38469815655358613,0.388439939734283,0.2860718020216103,0.4573853976985092,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,410,Rep. of Korea,KOR,25,0.37086380484209963,0.37874856091538744,0.2683408853258975,0.4499807327595977,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,498,Rep. of Moldova,MDA,25,0.3827889277877534,0.38667787085812017,0.28355873126524916,0.4569320508655147,1.0,129,154
noncommodity_broad,Broad-primary-excluded non-commodity basket,world_share_exposure,World-share percentile exposure,642,Romania,ROU,25,0.377990053939101,0.38679632926996305,0.2763506448239805,0.4556286787206552,1.0,129,154
