country,iso3,reporter_code,snapshot,year,flow,source_raw_file,active_nonenergy_products,total_nonenergy_imports,gini,theil,hhi,direct_active_gini,direct_active_hhi,fixed_nonenergy_universe_count,top10_share,top5_share,top5_gini_contribution,top5_theil_contribution,top5_hhi_contribution,rank6_50_share,rank6_50_gini_contribution,rank6_50_theil_contribution,rank6_50_hhi_contribution,rank51_200_share,rank51_200_gini_contribution,rank51_200_theil_contribution,rank51_200_hhi_contribution,rank201_plus_share,rank201_plus_gini_contribution,rank201_plus_theil_contribution,rank201_plus_hhi_contribution
Israel,ISR,376,end,2024,Imports,COMTRADE-FINAL-CA3762024H6[2025-10-02].gz,4486,76710026000.0,0.8583922354851985,2.0699651060338145,0.005530274259253794,0.8583922354851985,0.005530274259253794,4924,0.18646742628435245,0.12645586451111357,0.1263247266089698,0.6111536883310024,0.0032508260290716236,0.24626578057166706,0.24381427617269136,0.8353416852086266,0.0016737753443898259,0.24758301715837047,0.23542064243702748,0.5337445698008133,0.0004610988169177874,0.37969533775884895,0.2528325902665099,0.089725162693372,0.0001445740688745567
Italy,ITA,380,start,2000,Imports,COMTRADE-FINAL-CA3802000H1[2022-06-30].gz,4502,167098455516.06796,0.7978773833283579,1.7459209542911611,0.005030619286557146,0.7978773833283577,0.005030619286557146,4924,0.1694265046004784,0.121323454778423,0.12121501641907917,0.5886905027102242,0.0033778708498476235,0.20622533298182347,0.20416325027763124,0.6613209060064826,0.0011554137994572026,0.21660013609098303,0.2058283639522398,0.43507346490499066,0.0003438257544457134,0.45585107614877074,0.2666707526794079,0.06083608066946343,0.00015350888280660737
Italy,ITA,380,mid,2012,Imports,COMTRADE-FINAL-CA3802012H4[2021-02-04].gz,4717,344147746831.0,0.8085264219286858,1.7026279891487937,0.004365515228423475,0.8085264219286858,0.004365515228423475,4924,0.14769327158909415,0.10598268510213747,0.10589926550514099,0.5048429173089622,0.0027819642899936875,0.20035882391500567,0.19837043173190755,0.6306514370935391,0.001016080823326717,0.23510227223707314,0.22392783794533283,0.49118144924484997,0.00040380389145771575,0.4585562187457838,0.2803288867463043,0.07595218550144192,0.00016366622364535614
Italy,ITA,380,end,2024,Imports,COMTRADE-FINAL-CA3802024H6[2025-12-25].gz,4809,495579861346.875,0.8227330441572064,1.774074268637592,0.004333687403315945,0.822733044157206,0.004333687403315945,4924,0.16487303696541938,0.10162939093646275,0.10153923451068557,0.47212903381225063,0.0022442375895410146,0.22338573361461206,0.2214213592897686,0.7479643955334603,0.001539607556435384,0.2314564968801186,0.22065932333580007,0.47980185255934604,0.0003907634943329467,0.44352837856880667,0.2791131270209521,0.07417898673253487,0.00015907876300659985
Jamaica,JAM,388,start,2000,Imports,COMTRADE-FINAL-CA3882000H1[2002-09-01].gz,3622,2136925367.0,0.8691630564371903,2.3390252556578823,0.006551554841435218,0.8691630564371904,0.006551554841435218,4924,0.19238399213593124,0.13449457217286148,0.13433293921442666,0.6609602655691122,0.0038236059167587873,0.28606862148864176,0.28242362543516036,1.003256527195305,0.002073884470404142,0.26216791043765075,0.2463521527172692,0.5824397554184887,0.0005263263312249097,0.3172688959008459,0.2060543390703339,0.0923687074749764,0.00012773812304737965
Jamaica,JAM,388,mid,2012,Imports,COMTRADE-FINAL-CA3882012H3[2013-07-04].gz,3721,3802379262.999999,0.8934878236103929,2.665448614525528,0.01144999946354946,0.8934878236103925,0.01144999946354946,4924,0.258755806508037,0.19127820942989404,0.19106964423309117,1.0146049922496303,0.008360739618418584,0.30785868318937604,0.3042257010510824,1.1126936838706776,0.0025609346581040617,0.23777495779582758,0.2239760122028443,0.5075321428333637,0.00044024739717575203,0.2630881495849027,0.1742164661233751,0.03061779557185615,8.807778985106124e-05
Jamaica,JAM,388,end,2024,Imports,COMTRADE-FINAL-CA3882024H6[2026-04-28].gz,3895,5299999091.59,0.8779180090177808,2.319273056634257,0.006744125939112936,0.8779180090177812,0.006744125939112936,4924,0.1919233019448388,0.13769762135820662,0.13755637732992035,0.6854732400096022,0.004279166577835461,0.2581557055479599,0.255158309265975,0.8826451929251822,0.0017393049888836827,0.2805957570163149,0.26462668588471316,0.6384722695219506,0.0005854862766810935,0.32355091607751857,0.22057663653717235,0.11268235417752158,0.00014016809571270074
Japan,JPN,392,start,2000,Imports,COMTRADE-FINAL-CA3922000H1[2005-12-16].gz,4408,235946262593.0,0.853132899054071,2.129261974086864,0.007658883608585451,0.8531328990540714,0.007658883608585451,4924,0.19143070602781065,0.13587451539379594,0.13576719378163163,0.6903560681522226,0.0053431628825498624,0.2565208701247012,0.25392205339381096,0.8776056287652961,0.0017437216955277525,0.24205961292406508,0.2300728297227244,0.5186088985152869,0.0004489008537974526,0.3655450015574378,0.23337082215590402,0.04269137865405867,0.00012309817671038296
Japan,JPN,392,mid,2012,Imports,COMTRADE-FINAL-CA3922012H4[2013-03-15].gz,4606,501160956717.0,0.8506192028265834,1.9965021569836534,0.005152497800858174,0.850619202826584,0.005152497800858174,4924,0.16598168683126857,0.11115316270749528,0.1110574905301507,0.5298296746282979,0.002816654057906596,0.2553174546370878,0.2528765413617334,0.8745296881434509,0.0017510694745491587,0.2456733333576241,0.23377382279872405,0.524939144129213,0.0004434594727097729,0.38785604929779277,0.25291134813597527,0.06720365008269195,0.0001413147956926463
Japan,JPN,392,end,2024,Imports,COMTRADE-FINAL-CA3922024H6[2025-02-04].gz,4705,512990730881.37787,0.8606290531609027,2.037266232093261,0.0054804271184972966,0.8606290531609024,0.0054804271184972966,4924,0.17635357973137822,0.1273915693811043,0.1272735710536418,0.6191593818910867,0.0034411130166602617,0.2319139633505816,0.22966207902978222,0.7666327261977688,0.0013911988093789048,0.2597554214290739,0.24752884072424408,0.5711386470633916,0.0005015001953172756,0.3809390458392406,0.25616456235323454,0.08033547694101359,0.00014661509714085428
Jordan,JOR,400,start,2000,Imports,COMTRADE-FINAL-CA4002000H1[2002-09-01].gz,3532,3203991211.0,0.8770923522862193,2.6393095789069094,0.011580362377675771,0.8770923522862193,0.011580362377675771,4924,0.25791684108336965,0.1806867921523771,0.1804927616826748,0.9549551409497641,0.008001788564080528,0.33015402909337127,0.32617904209476195,1.2257632790558917,0.0031034906292377036,0.22308662804864188,0.20953064881499545,0.4641029143034924,0.00039757506635462405,0.26607255070560965,0.1608898996937871,-0.005511755402238708,7.750811800291605e-05
Jordan,JOR,400,mid,2012,Imports,COMTRADE-FINAL-CA4002012H4[2013-12-09].gz,4056,12816220387.0,0.883559048512916,2.352885637493756,0.006103952047977883,0.8835590485129157,0.006103952047977883,4924,0.18738473539640452,0.11366339451197517,0.1135377778922981,0.5382258121841226,0.0026730156001468497,0.3182674060547918,0.3148258348206112,1.1622655801398118,0.002773677771907466,0.2668158989596573,0.2524907304732712,0.5980063382009605,0.0005458216290044025,0.30125330047357574,0.20270470532673554,0.05438790696886115,0.00011143704691916653
Jordan,JOR,400,end,2024,Imports,COMTRADE-FINAL-CA4002024H6[2026-02-13].gz,4002,21747545582.017002,0.8897939933984053,2.526637365408357,0.010184902885577446,0.8897939933984045,0.010184902885577446,4924,0.23473093491724303,0.16597835929810442,0.1658305444553611,0.8690224816644905,0.007138247521816768,0.2984980139898939,0.2952842586657571,1.0742760958612136,0.0024750845100938784,0.2483354055666327,0.23478218910714316,0.537944940498414,0.00046926382008775273,0.28718822114536885,0.1938970011701438,0.04539384738423863,0.00010230703357904552
Kazakhstan,KAZ,398,start,2000,Imports,COMTRADE-FINAL-CA3982000H1[2004-01-02].gz,238,280060200.0,0.8803022058564731,5.062155899344973,0.07264710006009872,0.8803022058564729,0.07264710006009872,4924,0.6348060167064081,0.4979568678448419,0.4906431926859615,3.160991240853936,0.06539746927988,0.4358334386678293,0.37140990977456056,1.820969478125244,0.007191907838000046,0.06593149362172847,0.01846400440786983,0.08103502676532029,5.7719720636320055e-05,0.00027819986560032446,-0.00021490101191869195,-0.0008398463995256489,3.2215823692821854e-09
Kazakhstan,KAZ,398,mid,2012,Imports,COMTRADE-FINAL-CA3982012H4[2013-03-04].gz,4498,36219982725.0,0.8662940872371829,2.0437518671410833,0.004592840468647047,0.8662940872371832,0.004592840468647047,4924,0.15467243438551564,0.1070945615698109,0.10698854735423084,0.5021166954764871,0.0024153291620920714,0.24131548289861865,0.23885222687303276,0.8056679902862595,0.0014762539833827386,0.2699904741454166,0.25660667765325257,0.6025857082460083,0.0005366226444439495,0.38159948138615385,0.2638466353566666,0.1333814731323283,0.00016463467872828813
Kazakhstan,KAZ,398,end,2024,Imports,COMTRADE-FINAL-CA3982024H6[2025-10-09].gz,4580,56380447608.229996,0.8563733759926033,1.9558498594301654,0.004493014115432876,0.8563733759926035,0.004493014115432876,4924,0.15868456068423192,0.11166996416689288,0.11155964931412306,0.5267600645431275,0.0025835256206081106,0.22165554460994433,0.21943608100472675,0.7220938142358482,0.0012615619772930482,0.25103541801408474,0.23875356273932063,0.5413362074589205,0.0004625101038252753,0.41563907320907806,0.2866240829344328,0.1656597731922694,0.00018541641370644146
Kenya,KEN,404,start,2000,Imports,COMTRADE-FINAL-CA4042000H1[2002-09-01].gz,3716,1907933264.0,0.8794385459827443,2.4988249089080607,0.008195804528626217,0.8794385459827443,0.008195804528626217,4924,0.2177277951286875,0.15119445279685634,0.15101487106814018,0.7612097860431816,0.004826698784280748,0.33264812852479314,0.32861244056109373,1.2209983067382066,0.002858485064200173,0.23158454423479707,0.21799980125336837,0.4865975552081069,0.000414573147326091,0.28457287444355345,0.18181143310014186,0.030019260918565806,9.60475328192037e-05
Kenya,KEN,404,mid,2013,Imports,COMTRADE-FINAL-CA4042013H3[2015-01-14].gz,4199,11234928825.000002,0.8832388977074267,2.3642880668949853,0.007191704967218833,0.883238897707427,0.007191704967218833,4924,0.20224870573045214,0.13878926792667062,0.13864722929034198,0.6881796416263899,0.004202863917070326,0.2980589046139449,0.294909059458513,1.065434728721441,0.0023654285016537764,0.25161805913616164,0.23886517228340964,0.5557569269078003,0.000511515227874961,0.31153376832322266,0.21081743667516212,0.05491676963935403,0.00011189732061976947
Kenya,KEN,404,end,2024,Imports,COMTRADE-FINAL-CA4042024H6[2025-11-08].gz,4365,15254866597.992,0.8819123664669097,2.3811589287344472,0.008767500558519813,0.8819123664669093,0.008767500558519813,4924,0.23826954036176234,0.17194953247679662,0.17177762618152054,0.8870745966698557,0.006228076302422795,0.26506844146626707,0.26243202170162,0.9223994392756227,0.0019733333528125473,0.24403133449529138,0.2318279587558111,0.5246033191363808,0.000454200442462122,0.3189506915616448,0.2158747598279582,0.04708157365258815,0.00011189046082234826
Kuwait,KWT,414,start,2000,Imports,COMTRADE-FINAL-CA4142000H0[2005-12-19].gz,1376,3013177530.0,0.8217676133845246,2.876958507582549,0.008634680184732943,0.8217676133845246,0.008634680184732943,4924,0.2205605004627789,0.14133304253068685,0.14089846232779868,0.7031367607492314,0.004319027873123657,0.3608161935948062,0.3493816957788407,1.3633871473033041,0.0035429247130206775,0.2953098090440094,0.2487726065080034,0.6931272737141909,0.0006743758750152628,0.2025409548304975,0.08271484876988174,0.11730732581582254,9.835172357334701e-05
Kuwait,KWT,414,mid,2014,Imports,COMTRADE-FINAL-CA4142014H4[2015-07-23].gz,4391,28018286045.999996,0.8773651567250006,2.3619948822296326,0.011158157603052223,0.877365156725,0.011158157603052223,4924,0.23525139864652808,0.1863705525536771,0.1862208410771788,0.9987084712237844,0.009183064269796686,0.23055782274291317,0.22813523132269922,0.7606491368939077,0.0013858758822017075,0.24933418523424267,0.23678732640430072,0.5386335681979181,0.0004651160965362766,0.33373743946916723,0.22622175792082197,0.06400370591402256,0.00012410135451755336
Kuwait,KWT,414,end,2024,Imports,COMTRADE-FINAL-CA4142024H6[2026-03-31].gz,4341,35897672686.0,0.8952347686737643,2.6146140910857634,0.012161249642361482,0.8952347686737641,0.012161249642361482,4924,0.300470790216107,0.2058571284443657,0.20563860891796462,1.0956512417696909,0.008658628114282741,0.2812391871713409,0.27867680642808007,1.0315484463261562,0.003033959331596169,0.22279998651103328,0.21144379229196314,0.455892162210773,0.0003699942291364324,0.2901036978732601,0.1994755610357566,0.03152224077914323,9.866796734614074e-05
Kyrgyzstan,KGZ,417,start,2000,Imports,COMTRADE-FINAL-CA4172000H1[2005-12-02].gz,2765,349426722.00000006,0.8715962652623723,2.6891838953718934,0.011801072143594332,0.8715962652623723,0.011801072143594332,4924,0.23896875866293935,0.1707667909840049,0.17055890562112141,0.9092105735389545,0.00860397624540157,0.3088382805479885,0.3038711299260802,1.1147764204585284,0.0025449424026754257,0.26325059564133735,0.24271526952791483,0.5901079837437798,0.0005492406622876068,0.25714433282666915,0.154450960187256,0.07508891763063083,0.00010291283322972878
Kyrgyzstan,KGZ,417,mid,2012,Imports,COMTRADE-FINAL-CA4172012H3[2013-07-12].gz,3564,3937244154.9999995,0.8896381086746471,2.5617723359308826,0.00840853770938667,0.889638108674647,0.00840853770938667,4924,0.22569190098905617,0.14887898639854608,0.14870536826750055,0.7499176452908778,0.0048849641901835125,0.3221277871707959,0.3182515829223267,1.1857519812790769,0.0029281143336139927,0.25138347692924456,0.23606663257610183,0.5492363476976446,0.00048723011649957394,0.2776097495014135,0.18661452490871794,0.07686636166328328,0.00010822906908958892
Kyrgyzstan,KGZ,417,end,2024,Imports,COMTRADE-FINAL-CA4172024H6[2025-04-25].gz,3919,10319563384.0,0.9153535373408359,3.079816462283544,0.02340054118697103,0.9153535373408359,0.02340054118697103,4924,0.3727928029232985,0.26670525805549916,0.2664682945151359,1.5287294246891665,0.01944884424644244,0.30276258261706124,0.29985183615584493,1.1434187570212837,0.003560737822626933,0.20478378169514078,0.1934210633572627,0.4050557341091622,0.0003220629986426906,0.22574837763229888,0.15561234331259238,0.0026125464639313156,6.889611925896963e-05
Latvia,LVA,428,start,2000,Imports,COMTRADE-FINAL-CA4282000H1[2022-10-18].gz,4011,1784918973.298,0.8166539886824811,1.7351453022574224,0.002719679324062051,0.8166539886824808,0.002719679324062051,4924,0.09907443505258566,0.06436928280151008,0.06430621907629966,0.2730123548939251,0.0010055280513460042,0.19667171380227905,0.19430869088361882,0.6108354374928381,0.0009270559600232604,0.2801268073242078,0.2644157111911723,0.6334789708051953,0.0005691109481109815,0.458832196072003,0.2936233675313904,0.21781853906546406,0.00021798436458180526
Latvia,LVA,428,mid,2012,Imports,COMTRADE-FINAL-CA4282012H4[2013-03-23].gz,4468,11061069291.999998,0.8341577794329198,1.8435159861928705,0.0044428914320942476,0.83415777943292,0.0044428914320942476,4924,0.14496278358529258,0.11082823664133684,0.11073188483708724,0.5298910228722697,0.002860484303231545,0.19554055617038635,0.19345004976736777,0.6068672491621238,0.0009210953111525997,0.25768679028196273,0.24465978624592594,0.5604415743098461,0.00047906028160110855,0.4359444169063142,0.2853160585825388,0.14631613984863084,0.0001822515361089947
Latvia,LVA,428,end,2024,Imports,COMTRADE-FINAL-CA4282024H6[2025-10-06].gz,4497,18260690655.119,0.849164176116898,1.9350170736686365,0.004726382320380055,0.849164176116898,0.004726382320380055,4924,0.15030237311101016,0.10615617078579295,0.10606781274412964,0.5055066894643285,0.0028176338882976012,0.2252551640617853,0.22288247534965364,0.7330597014028863,0.001254817069577564,0.25658072966998424,0.2438203028803519,0.5589986236534127,0.0004828526226237945,0.4120079354824375,0.27639358514276285,0.13745205914800912,0.00017107873988109586
Lebanon,LBN,422,start,2000,Imports,COMTRADE-FINAL-CA4222000H1[2002-10-24].gz,3850,4432526455.999999,0.8606221190908923,2.4534823126226573,0.01427332254633236,0.8606221190908925,0.01427332254633236,4924,0.26648320960370153,0.21937818660590985,0.21917347983572974,1.2102452068300584,0.012512845047694964,0.2200249184437807,0.21745090443123974,0.7174372345695799,0.0012652838006551024,0.22421622056066987,0.211267458776445,0.45925038769895365,0.0003714508342188942,0.3363806743896398,0.21273027604747785,0.06654948352406503,0.0001237428637633967
Lebanon,LBN,422,mid,2012,Imports,COMTRADE-FINAL-CA4222012H4[2013-03-29].gz,4139,14420889954.0,0.884672908621882,2.593690645544819,0.01477716215299854,0.8846729086218823,0.01477716215299854,4924,0.28824664290805535,0.22308437747336549,0.22288697911223201,1.2300616999851723,0.012423921167795567,0.25386157348104255,0.2511992231610132,0.8750001168491247,0.001882797588802817,0.22146905261311647,0.20967290116883724,0.45262736479966637,0.00036807483113985337,0.3015849964324754,0.2009138051797997,0.0360014639108556,0.00010236856526030093
Lebanon,LBN,422,end,2024,Imports,COMTRADE-FINAL-CA4222024H5[2025-10-17].gz,4156,12380143848.999998,0.899129732683848,2.9419625430784997,0.03719563522961238,0.8991297326838481,0.03719563522961238,4924,0.32770749255933784,0.2744506325927829,0.27429550245169704,1.6828777644153008,0.03524362110259546,0.23509013006193039,0.2325543777217631,0.7836861485813161,0.0014693436845768227,0.22542135520806397,0.21376274530192715,0.47037173343387634,0.0003999813215470346,0.26503788213722285,0.17851710720846067,0.005026896648006839,8.268912089307652e-05
Lesotho,LSO,426,start,2000,Imports,COMTRADE-FINAL-CA4262000H0[2023-12-04].gz,2721,215848329.313,0.8942795905231429,2.810547354516043,0.008458229572546072,0.8942795905231433,0.008458229572546072,4924,0.22463381126610257,0.13420907250568784,0.1339768619995525,0.656225443188681,0.0036418983529588832,0.3796535410805448,0.3736772416402567,1.4605020263423105,0.004081056968669956,0.28455899745201657,0.26252973231418986,0.6664727070479592,0.0006653912554056895,0.20157838896175084,0.12409575456914398,0.02734717793709209,6.988299551154076e-05
Lesotho,LSO,426,mid,2012,Imports,COMTRADE-FINAL-CA4262012H2[2023-08-30].gz,3432,1200915016.5340002,0.873601866284329,2.3872364865656337,0.005919116483228239,0.8736018662843292,0.005919116483228239,4924,0.18290984978049263,0.10872438789855297,0.10857699944996971,0.509068091645346,0.0024036541085714976,0.31657282639868023,0.3126264710929838,1.1598900624336912,0.002817270272573229,0.27454459125962855,0.2570035488105213,0.6216281177882781,0.0005730806045167956,0.30015819444313807,0.19539484693085407,0.09665021469831846,0.00012511149756671742
Lesotho,LSO,426,end,2024,Imports,COMTRADE-FINAL-CA4262024H6[2025-10-14].gz,3874,1549310099.1519997,0.8874728540213495,2.3797078771070796,0.005750861580462204,0.8874728540213492,0.005750861580462204,4924,0.17513324040190356,0.1013062161280093,0.10118558177840964,0.4673551905156999,0.0020971486035896887,0.331091530837306,0.32739935398305614,1.2242030547837304,0.0029995715816999403,0.26218195166780695,0.24732988512139353,0.5814704536882471,0.0005224042662629425,0.305420301366878,0.21155803313849025,0.10667917811940243,0.0001317371289096318
Lithuania,LTU,440,start,2000,Imports,COMTRADE-FINAL-CA4402000H1[2022-11-11].gz,4067,3407784075.9999995,0.8198338676583335,1.820027113180965,0.004053993345497477,0.819833867658333,0.004053993345497477,4924,0.131614845893188,0.09164812970386099,0.09156689143839386,0.4268844369938309,0.0023053792170862134,0.21010206423694786,0.207678278456498,0.6694802046354785,0.0010894410067392446,0.25252214238077214,0.23845856470691484,0.543879353894003,0.0004601592665520331,0.4457276636784191,0.28213013305652673,0.17978311765765254,0.00019901385511998532
Lithuania,LTU,440,mid,2012,Imports,COMTRADE-FINAL-CA4402012H4[2013-03-23].gz,4470,19115358450.0,0.8446793672809433,1.9309865183549697,0.004614019188877899,0.8446793672809434,0.004614019188877899,4924,0.15990280522309538,0.10801381001568401,0.10791335678135527,0.5090897867328237,0.0025524058566691364,0.23100446927200688,0.22871160873520976,0.7683066836270072,0.0014500605143246354,0.24344448593364193,0.23133468343325803,0.5189943441561966,0.0004402815652075632,0.41753723477866717,0.2767197183311203,0.13459570383894215,0.0001712712526765628
Lithuania,LTU,440,end,2024,Imports,COMTRADE-FINAL-CA4402024H6[2025-12-11].gz,4626,33737236976.999996,0.8440353851940222,1.8918735325974565,0.004748646272993064,0.8440353851940217,0.004748646272993064,4924,0.15610309491310198,0.11505037405435597,0.11494924523443427,0.5512320842469145,0.003002935592903364,0.21429358014920727,0.21210403021550947,0.6868634930695792,0.001136465923975212,0.2433897851853064,0.2315923078854314,0.5171895940092672,0.00043442847491160727,0.42726626061113043,0.28538980185864693,0.13658836127169577,0.00017481628120288
Luxembourg,LUX,442,start,2000,Imports,COMTRADE-FINAL-CA4422000H1[2002-09-01].gz,4112,7484273535.0,0.8764657006356926,2.403973836064201,0.008752343265879247,0.8764657006356924,0.008752343265879247,4924,0.23885386453088797,0.1648202743033496,0.16464936507103367,0.8447324457637604,0.005806376590337133,0.28431232512080096,0.2814214017593802,1.0182971312008926,0.0024134040946640276,0.2341311225710566,0.22175092357625395,0.4947418519313945,0.00042327462647884565,0.31673627800479287,0.20864401022902473,0.04620240716815332,0.00010928795439924072
Luxembourg,LUX,442,mid,2012,Imports,COMTRADE-FINAL-CA4422012H4[2013-05-03].gz,4442,18810621081.000004,0.8909954824492627,2.5706724632660336,0.01360134310812675,0.8909954824492632,0.01360134310812675,4924,0.27728088416327396,0.19989010058779563,0.19973359656871711,1.0875368194120796,0.010664137275488794,0.2800974001639567,0.27751373884111513,1.006385326209264,0.0024616596537146125,0.2197173731492874,0.20896623108394524,0.4509364329532899,0.000376048594455157,0.30029512609896014,0.20478191595548523,0.0258138846914008,9.949758446818321e-05
Luxembourg,LUX,442,end,2024,Imports,COMTRADE-FINAL-CA4422024H6[2025-04-19].gz,4580,21190477442.362,0.883232626676957,2.2835640110600917,0.006582507009900716,0.8832326266769575,0.006582507009900716,4924,0.20157126312454388,0.13035801692959217,0.13023044878871415,0.6352044731408688,0.003517714092458695,0.2975107054031112,0.2947048303604845,1.0702328473113183,0.0024869263255283946,0.24232609880277645,0.23090911928169977,0.522188988715514,0.00045937239756990527,0.32980517886452015,0.22738822824605864,0.05593770189239061,0.00011849419434372074
Madagascar,MDG,450,start,2000,Imports,COMTRADE-FINAL-CA4502000H1[2024-07-26].gz,3298,678081966.9760001,0.8878390690090989,2.7578977207879185,0.011841468448037072,0.8878390690090991,0.011841468448037072,4924,0.28070701206924853,0.18635266885732188,0.1861223923040447,0.9820519555801944,0.007759382260824619,0.3362430581455397,0.3320523512385148,1.268546010451526,0.0035727010054522126,0.23112335420740282,0.2162197724629621,0.4908460905975342,0.00043154015587833656,0.24628091878973554,0.15344455300357748,0.016453664158663655,7.784502588190187e-05
Madagascar,MDG,450,mid,2012,Imports,COMTRADE-FINAL-CA4502012H4[2024-07-31].gz,3737,1760375613.85,0.8847771006553773,2.45786896763711,0.007132166545897379,0.8847771006553771,0.007132166545897379,4924,0.1931561473194338,0.12500019325918135,0.12486388201360031,0.6099694094717873,0.003595150459615616,0.3357176855938079,0.3317131812851286,1.2377737062330636,0.0029415185712858448,0.24948526233718404,0.2349766442541572,0.5437217048537887,0.00048532245832886504,0.2897968588098267,0.1932233931024911,0.06640414707847009,0.0001101750566670527
Madagascar,MDG,450,end,2024,Imports,COMTRADE-FINAL-CA4502024H6[2025-12-06].gz,3968,3851059056.63,0.8978337184913261,2.5681333725636293,0.0083205446839917,0.8978337184913261,0.0083205446839917,4924,0.23267970512977038,0.1396227000160648,0.13946544314852455,0.6901500458869849,0.004055047383669713,0.3347119266076329,0.3313644690922514,1.2717696057257288,0.0036679507389680284,0.25683234534767163,0.24272622773458608,0.5654653758246417,0.0005026839468412689,0.2688330280286306,0.18427757851596413,0.04074834512627326,9.486261451268824e-05
Malawi,MWI,454,start,2000,Imports,COMTRADE-FINAL-CA4542000H1[2006-05-24].gz,3111,388310054.0,0.8855011456966841,2.6555001788704318,0.008396317974164907,0.8855011456966837,0.008396317974164907,4924,0.2179488141787851,0.13819640581080603,0.13801136868723757,0.6869180562677828,0.004312474679545593,0.3524723657085635,0.3475184884433399,1.3237502498553422,0.0034082317778185737,0.2712761823344394,0.25284150195834854,0.6210690819657876,0.0005977504276146835,0.2380550461461912,0.14712978660775808,0.023762790781519102,7.786108918605845e-05
Malawi,MWI,454,mid,2012,Imports,COMTRADE-FINAL-CA4542012H3[2023-03-29].gz,3646,2278511201.381,0.9240668519893083,3.288008975847619,0.030943055901911994,0.9240668519893078,0.030943055901911994,4924,0.37989287186008475,0.3054485490122566,0.30517767177781613,1.8095966115913587,0.02801990065518553,0.2977299108916341,0.29415813606036423,1.0705652127684226,0.002502219161216314,0.20850895142803813,0.19651219699683198,0.4256360107660798,0.0003679226110628105,0.1883125886680712,0.12821884715429593,-0.017788859278241725,5.301347444733936e-05
Malawi,MWI,454,end,2024,Imports,COMTRADE-FINAL-CA4542024H6[2025-10-10].gz,3829,2613563124.507,0.9064962970300651,2.7710314450862374,0.010765472350963156,0.9064962970300652,0.010765472350963156,4924,0.26923189719375457,0.18010279265314882,0.17988709956159404,0.934649609677952,0.006634207970954483,0.356101963309117,0.35213880069988057,1.348727478915581,0.003631053198331408,0.2268905810570388,0.2143629994545359,0.47981833289551185,0.0004258701872387826,0.23690466298069537,0.1601073973140548,0.00783602359719204,7.434099443848238e-05
Malaysia,MYS,458,start,2000,Imports,COMTRADE-FINAL-CA4582000H1[2005-12-22].gz,4288,47158197640.99999,0.8726678106440791,2.5447398950123907,0.014059163329937938,0.8726678106440793,0.014059163329937938,4924,0.3017450650537258,0.22418274231940766,0.2239732233772811,1.2242546671410888,0.011351062150380151,0.2629975747323431,0.26051672490769834,0.9336930767290196,0.0023050504525339035,0.20293665691070856,0.1925874077398384,0.39856661170431984,0.0003138636855593146,0.3098830260375409,0.19559045461926142,-0.011774460562038,8.91870414645648e-05
Malaysia,MYS,458,mid,2012,Imports,COMTRADE-FINAL-CA4582012H3[2013-03-23].gz,4600,148861096931.0,0.8681756276248654,2.3844548183243326,0.01233648813147509,0.8681756276248656,0.01233648813147509,4924,0.2677420793793124,0.2049501991977647,0.2047808348963435,1.1073476096052703,0.010089234052733218,0.25305565634963334,0.25070934845850146,0.8718563574248507,0.0018287845804398478,0.20250408239308207,0.1928494237072878,0.3969165293711471,0.00031206386536191045,0.3394900620595199,0.2198360205627327,0.008334321923064172,0.00010640563294011119
Malaysia,MYS,458,end,2024,Imports,COMTRADE-FINAL-CA4582024H6[2025-02-28].gz,4764,199879649188.995,0.8618863314482166,2.0979196115227543,0.006642315842772878,0.8618863314482168,0.006642315842772878,4924,0.1933180289547427,0.13268450353031414,0.1325786154047434,0.6595946000197759,0.004286182390306646,0.2609163050147148,0.25845038416094124,0.8968066816782985,0.001816754906440674,0.23314809103602457,0.22236395071976334,0.4885317620645835,0.000408148817485647,0.37325110041894655,0.24849338116276873,0.05298656776009656,0.00013122972853991008
Maldives,MDV,462,start,2000,Imports,COMTRADE-FINAL-CA4622000H1[2004-05-11].gz,2188,301170034.0,0.8606098237501072,2.673585081093774,0.007779631309197319,0.8606098237501072,0.007779631309197319,4924,0.18940565647377788,0.12489331192890193,0.12467901290069107,0.6184528652429959,0.004176562837508927,0.32872980528003,0.321823800229119,1.1986455588470935,0.0027292370039195425,0.30963194433613533,0.2793909340125106,0.7462848669373802,0.0007641107179213954,0.23674493845493272,0.13471607660778656,0.1102017900663046,0.00010972074984745397
Maldives,MDV,462,mid,2012,Imports,COMTRADE-FINAL-CA4622012H4[2013-04-01].gz,2540,975226091.9999999,0.8434030875058486,2.331066786116521,0.004192697469120351,0.8434030875058491,0.004192697469120351,4924,0.12266426613757994,0.07198668600019369,0.07185178271497586,0.3070173886623637,0.001044089083046786,0.2999583067369103,0.2943761494197852,1.0606757249332468,0.0021823209794694844,0.32886665169560525,0.30058053460733586,0.8045974821938462,0.0008209414579230319,0.2991883555672908,0.17659462076375185,0.15877619032706422,0.00014534594868104977
