cmd_code,trade_value,rank,share,gini_contribution,theil_contribution,hhi_contribution,country,iso3,reporter_code,snapshot,year,total_nonenergy_imports,product_label
870322,65661716.0,5,0.018953078478228535,0.018902174955010374,0.08597282387522748,0.0003592191838018897,Oman,OMN,512,start,2000,3464435399.0000005,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
260300,60210692.0,6,0.01737965499872783,0.017322604504849584,0.07732941022264471,0.0003020524078748053,Oman,OMN,512,start,2000,3464435399.0000005,Copper ores and concentrates.
100630,58167001.0,7,0.01678974906467869,0.016724614257802882,0.07412489077835131,0.0002818956736548789,Oman,OMN,512,start,2000,3464435399.0000005,"Semi-milled or wholly milled rice, whether or not polished or glazed"
710812,56534526.0,8,0.016318539527773714,0.016245493245196394,0.07158001815760857,0.0002662947323195131,Oman,OMN,512,start,2000,3464435399.0000005,Non-monetary :-- Other unwrought forms
870421,55387117.0,9,0.015987342992739115,0.015906237403101226,0.06979943740999901,0.00025559513596748446,Oman,OMN,512,start,2000,3464435399.0000005,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
870431,39535582.0,10,0.011411839866147262,0.01134713531304168,0.04597570787692151,0.00013023008913058795,Oman,OMN,512,start,2000,3464435399.0000005,"Other, with spark-ignition internal combustion piston engine :-- g.v.w. not exceeding 5 tonnes"
260111,967816104.0,1,0.05460250913439811,0.05458957628050555,0.3054574136516075,0.002981434003772029,Oman,OMN,512,mid,2012,17724755132.000004,"Iron ores and concentrates, other than roasted iron pyrites :-- Non-agglomerated"
730420,524514701.0,2,0.02959221140680523,0.029571184255166097,0.1474175193353691,0.0008756989759450535,Oman,OMN,512,mid,2012,17724755132.000004,"Casings, tubing and drill pipe, for oil drilling"
291736,360468848.0,3,0.020337028371648136,0.02031294378096641,0.09368383273940108,0.0004135947229892212,Oman,OMN,512,mid,2012,17724755132.000004,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Terephthalic acid and its salts"
740710,281335327.0,4,0.015872452110330226,0.015846135870450476,0.0691833561087111,0.00025193473599472647,Oman,OMN,512,mid,2012,17724755132.000004,Of refined copper
040221,264184715.0,5,0.01490484427189885,0.014873071747396934,0.06402834162105807,0.00022215438276955595,Oman,OMN,512,mid,2012,17724755132.000004,"In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 % :-- Not containing added sugar or other sweetening matter"
270750,237464424.0,6,0.01339733171101954,0.013362426299171786,0.056123790775849926,0.00017948849697508977,Oman,OMN,512,mid,2012,17724755132.000004,Other aromatic hydrocarbon mixtures of which 65 % or more by volume (including losses) distils at 250 (C by the ASTM D 86 method
711319,229438070.0,7,0.012944498713315142,0.01290464118530162,0.053781700946302885,0.00016756004693901737,Oman,OMN,512,mid,2012,17724755132.000004,"Of precious metal whether or not plated or clad with precious metal :-- Of other precious metal, whether or not plated or clad with precious metal"
100630,178264622.0,8,0.01005738136704432,0.010021649315763962,0.03924820703181928,0.00010115091996217026,Oman,OMN,512,mid,2012,17724755132.000004,"Semi-milled or wholly milled rice, whether or not polished or glazed"
281820,176002609.0,9,0.009929762509511207,0.009889780045593233,0.03862337789569258,9.860018349529432e-05,Oman,OMN,512,mid,2012,17724755132.000004,Aluminium oxide; other than artificial corundum
252329,174314416.0,10,0.009834517582998673,0.009790259924524734,0.03815812105644778,9.671773609031006e-05,Oman,OMN,512,mid,2012,17724755132.000004,Portland cement :-- Other
870324,1302702530.799137,1,0.039736375443730265,0.039727511652643106,0.20966454387439037,0.0015789795334050897,Oman,OMN,512,end,2024,32783627501.302002,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc"
260111,1139498585.993,2,0.03475816048567978,0.03473490050766125,0.17874507723223607,0.0012081297203482711,Oman,OMN,512,end,2024,32783627501.302002,"Iron ores and concentrates, other than roasted iron pyrites :-- Non-agglomerated"
870323,885905368.0089912,3,0.027022798742262658,0.02699265955116042,0.13216316126578737,0.0007302316518648323,Oman,OMN,512,end,2024,32783627501.302002,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
710812,848884328.971,4,0.025893544847570223,0.02585311325847074,0.12553488090727738,0.0006704756647731304,Oman,OMN,512,end,2024,32783627501.302002,Non-monetary :-- Other unwrought forms
852520,690450249.9955672,5,0.021060825253951716,0.021018543873785406,0.09775457650211704,0.00044355836037749037,Oman,OMN,512,end,2024,32783627501.302002,Transmission apparatus incorporating reception apparatus
730420,468768217.73,6,0.014298851391945045,0.01426376609966055,0.06083160948399182,0.00020445715112892877,Oman,OMN,512,end,2024,32783627501.302002,"Casings, tubing and drill pipe, for oil drilling"
291736,452604306.18500006,7,0.013805803099947523,0.01376576842667085,0.05824958562548819,0.00019060019923452062,Oman,OMN,512,end,2024,32783627501.302002,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Terephthalic acid and its salts"
290919,444569182.65900004,8,0.01356070747940703,0.01351533370912126,0.05697256864824659,0.00018389278734204576,Oman,OMN,512,end,2024,32783627501.302002,"Acyclic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives :-- Other"
720310,409188249.03400004,9,0.012481481770671935,0.012434150699937734,0.051403326327955946,0.00015578738719161582,Oman,OMN,512,end,2024,32783627501.302002,Ferrous products obtained by direct reduction of iron ore
240220,393881299.77400005,10,0.01201457342566368,0.011963652860174586,0.04902236197804019,0.0001443499746006639,Oman,OMN,512,end,2024,32783627501.302002,Cigarettes containing tobacco
870323,120177525.0,1,0.10419146418013168,0.10416521286640527,0.6501913510971296,0.010855861207999664,Namibia,NAM,516,start,2000,1153429659.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
490700,24347158.0,2,0.02110848963352346,0.021092534614904016,0.09802353070645273,0.0004455683346085674,Namibia,NAM,516,start,2000,1153429659.0,"Unused postage, revenue or similar stamps of current or new issue in the country to which they are destined; stamp-impressed paper; banknotes; cheque forms; stock, share or bond certificates and similar documents of ti"
890200,21377909.0,3,0.018534211283013316,0.01851086256635545,0.08365860140590468,0.0003435169878833781,Namibia,NAM,516,start,2000,1153429659.0,Fishing vessels; factory ships and other vessels for processing or preserving fishery products.
870899,19395698.0,4,0.016815674756287848,0.0167860174815854,0.07426529554581644,0.00028276691750925634,Namibia,NAM,516,start,2000,1153429659.0,Other parts and accessories :-- Other
870321,15491385.0,5,0.013430714980426908,0.01340025984441687,0.0562970640194064,0.00018038410488546374,Namibia,NAM,516,start,2000,1153429659.0,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity not exceeding 1,000 cc"
890590,14797486.0,6,0.01282911869357436,0.012793563061014692,0.05318745668358908,0.0001645862864538191,Namibia,NAM,516,start,2000,1153429659.0,Other
030379,12943649.0,7,0.011221879807756878,0.011185123839628674,0.04502203181033553,0.00012593058641974152,Namibia,NAM,516,start,2000,1153429659.0,Other
401110,12838343.0,8,0.011130581652573926,0.011088515962276972,0.044564819076482694,0.0001238898479246153,Namibia,NAM,516,start,2000,1153429659.0,Of a kind used on motor cars (including station wagons and racing cars)
731021,12174875.0,9,0.010555368422340871,0.01051015772363092,0.041701682952574363,0.00011141580253135081,Namibia,NAM,516,start,2000,1153429659.0,Of a capacity of less than 50 l :-- Cans which are to be closed by soldering or crimping
252329,12053637.0,10,0.010450257547955076,0.010400231119783963,0.04118182977768718,0.00010920788281859205,Namibia,NAM,516,start,2000,1153429659.0,Portland cement :-- Other
870323,372619421.0,1,0.06361777612151326,0.0636030497844481,0.3656122588227391,0.004047221438646983,Namibia,NAM,516,mid,2012,5857158858.999999,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
710231,354994214.0,2,0.060608602659721726,0.06056651335231914,0.34538164054966153,0.0036734027163640277,Namibia,NAM,516,mid,2012,5857158858.999999,"Non-industrial :-- Unworked or simply sawn, cleaved or bruted"
260300,348379923.0,3,0.059479336549782325,0.05941049472507193,0.33782777221788607,0.0035377914764022716,Namibia,NAM,516,mid,2012,5857158858.999999,Copper ores and concentrates.
890190,96920964.0,4,0.01654743645053661,0.016520623474806574,0.07281455171384105,0.00027381765308454763,Namibia,NAM,516,mid,2012,5857158858.999999,Other vessels for the transport of goods and other vessels for the transport of both persons and goods
890200,95187909.0,5,0.01625154981988171,0.016217692424423624,0.0712193209391916,0.0002641128715480973,Namibia,NAM,516,mid,2012,5857158858.999999,Fishing vessels; factory ships and other vessels for processing or preserving fishery products.
300490,94966815.0,6,0.016213802166911657,0.01617251702250517,0.07101619526095812,0.0002628873807077492,Namibia,NAM,516,mid,2012,5857158858.999999,Other
740311,92212346.0,7,0.0157435282565895,0.01569615189840995,0.06849301606361527,0.000247858681966032,Namibia,NAM,516,mid,2012,5857158858.999999,Refined copper :-- Cathodes and sections of cathodes
890400,78743445.0,8,0.01344396607563483,0.013397285637872208,0.05636586580742833,0.00018074022384282018,Namibia,NAM,516,mid,2012,5857158858.999999,Tugs and pusher craft.
170111,68937174.0,9,0.011769729259446745,0.01172341319523133,0.04778100641919601,0.00013852652684067683,Namibia,NAM,516,mid,2012,5857158858.999999,Raw sugar not containing added flavouring or colouring matter :-- Cane sugar
870421,62730903.0,10,0.010710124910409232,0.010663020194368081,0.04246897350196382,0.00011470677559656836,Namibia,NAM,516,mid,2012,5857158858.999999,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
260300,431673792.4499999,1,0.058632314904158656,0.058619052675046655,0.3321759391156129,0.0034377483510204254,Namibia,NAM,516,end,2024,7362386990.103001,Copper ores and concentrates.
260400,241839834.495,2,0.032848019918009855,0.03282572992485129,0.16706544565058729,0.0010789924125339722,Namibia,NAM,516,end,2024,7362386990.103001,Nickel ores and concentrates.
710231,176580227.939,3,0.02398410028926361,0.02395697509101744,0.11444043028249579,0.0005752370666854548,Namibia,NAM,516,end,2024,7362386990.103001,"Non-industrial :-- Unworked or simply sawn, cleaved or bruted"
282200,143807943.74899998,4,0.01953278793172866,0.01950186064932149,0.08919092280657799,0.00038152980438588475,Namibia,NAM,516,end,2024,7362386990.103001,Cobalt oxides and hydroxides; commercial cobalt oxides
870421,126718364.229,5,0.017211587002875978,0.0171765487122119,0.07641435214994066,0.0002962387271575693,Namibia,NAM,516,end,2024,7362386990.103001,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
880240,119194837.867,6,0.016189700164801098,0.0161494181693673,0.07088654479629906,0.0002621063914261607,Namibia,NAM,516,end,2024,7362386990.103001,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
100590,97443900.626,7,0.013235367925781467,0.01319644917820509,0.05528431504410674,0.00017517496413080482,Namibia,NAM,516,end,2024,7362386990.103001,Other
170199,80678979.119,8,0.010958263838542301,0.010921083572182171,0.043703912964398454,0.00012008354635510384,Namibia,NAM,516,end,2024,7362386990.103001,Other
261690,79689939.546,9,0.010823927029796777,0.010782305957752772,0.043034638870393195,0.00011715739634636528,Namibia,NAM,516,end,2024,7362386990.103001,Other
382390,77457843.08103335,10,0.010520751379295494,0.010475536659502096,0.041530359252766255,0.00011068620958494805,Namibia,NAM,516,end,2024,7362386990.103001,"Chemical industry products, preparations, mixtures nes"
847193,5260298704.6605,1,0.04662804994530179,0.04661750061273498,0.2534851636079578,0.0021741750417015584,Netherlands,NLD,528,start,2000,112814040278.99998,Computer data storage units
854211,5254683489.4776,2,0.046578275864265314,0.04654666164987781,0.2531648280962119,0.0021695357824876005,Netherlands,NLD,528,start,2000,112814040278.99998,"Monolithic integrated circuits, digital"
870323,3255500436.0,3,0.02885722759284956,0.028824583670233214,0.14303032027612644,0.000832739584345518,Netherlands,NLD,528,start,2000,112814040278.99998,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
847191,2928518827.2384,4,0.025958815232535692,0.025917703986692308,0.1259166718140827,0.0006738600882769271,Netherlands,NLD,528,start,2000,112814040278.99998,Digital computer cpu with some of storage/input/outpu
870332,1895087230.0,5,0.0167983278084294,0.016764123068547986,0.07417134592110261,0.00028218381715945255,Netherlands,NLD,528,start,2000,112814040278.99998,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
870322,999352626.0,6,0.008858406484941987,0.008836360676947787,0.03344480828472373,7.847136545246225e-05,Netherlands,NLD,528,start,2000,112814040278.99998,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
120100,992615767.0,7,0.008798689990582427,0.008772811490610126,0.033159834611358706,7.741694555037539e-05,Netherlands,NLD,528,start,2000,112814040278.99998,"Soya beans, whether or not broken."
880240,892414508.0,8,0.00791049151145525,0.007883645952027235,0.02897068107576131,6.257587595280557e-05,Netherlands,NLD,528,start,2000,112814040278.99998,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
870421,883842666.0,9,0.007834509461891197,0.007804376733191616,0.028616795207024377,6.13795385084627e-05,Netherlands,NLD,528,start,2000,112814040278.99998,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
847120,810146848.4167,10,0.007181259056170037,0.007150389390543967,0.025605468077474675,5.1570481631824174e-05,Netherlands,NLD,528,start,2000,112814040278.99998,Digital computers with cpu and input-output units
300490,10506730707.504,1,0.03241204500797799,0.032405120836859,0.16441500294355102,0.0010505406615991908,Netherlands,NLD,528,mid,2012,324161301914.7001,Other
847330,9449537705.418022,2,0.029150727275597435,0.02913204490391899,0.14478003328489594,0.0008497649006962602,Netherlands,NLD,528,mid,2012,324161301914.7001,Parts and accessories of the machines of heading No. 84.71
847193,5849097003.780504,3,0.01804378551428584,0.01802451208391382,0.08096106794868209,0.0003255781956855515,Netherlands,NLD,528,mid,2012,324161301914.7001,Computer data storage units
847120,4829223338.650848,4,0.01489759360579571,0.014875315640565937,0.06398994525309983,0.0002219382952434452,Netherlands,NLD,528,mid,2012,324161301914.7001,Digital computers with cpu and input-output units
847192,4542752990.928192,5,0.014013865825735035,0.013986921841024158,0.059337068736974814,0.00019638843538170427,Netherlands,NLD,528,mid,2012,324161301914.7001,Computer input or output units
870323,3480695859.916,6,0.010737542820061573,0.010712310397284245,0.04260514700866099,0.00011529482581265585,Netherlands,NLD,528,mid,2012,324161301914.7001,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
382390,3134007880.3446536,7,0.009668050633537182,0.009641200674503645,0.03734717597292932,9.347120305263871e-05,Netherlands,NLD,528,mid,2012,324161301914.7001,"Chemical industry products, preparations, mixtures nes"
270750,3054267345.31,8,0.00942206033622638,0.009391867876272652,0.03615409429848192,8.877522097949035e-05,Netherlands,NLD,528,mid,2012,324161301914.7001,Other aromatic hydrocarbon mixtures of which 65 % or more by volume (including losses) distils at 250 (C by the ASTM D 86 method
870322,2568399215.965,9,0.007923213538428007,0.007894438783001115,0.029030005348266937,6.277731277552886e-05,Netherlands,NLD,528,mid,2012,324161301914.7001,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
870332,2531488776.729,10,0.007809349116555365,0.007777651267118375,0.028499773132189515,6.098593362424406e-05,Netherlands,NLD,528,mid,2012,324161301914.7001,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
847199,9487379422.99799,1,0.0192196996245966,0.01921572286075952,0.08745072849708037,0.0003693968536597187,Netherlands,NLD,528,end,2024,493627871835.022,"Automatic data processing machines and units, nes"
852520,9067593907.631075,2,0.018369290765375593,0.018357888350251213,0.08275000856616482,0.00033743084322291304,Netherlands,NLD,528,end,2024,493627871835.022,Transmission apparatus incorporating reception apparatus
300490,8885613964.499,3,0.018000632605017712,0.017982009976624358,0.08072434292081695,0.00032402277418082674,Netherlands,NLD,528,end,2024,493627871835.022,Other
382390,8129331064.195088,4,0.016468541441906334,0.016444688805843155,0.07238867924233457,0.00027121285722378637,Netherlands,NLD,528,end,2024,493627871835.022,"Chemical industry products, preparations, mixtures nes"
847191,6896016852.714385,5,0.013970071882446582,0.013944056851008134,0.05910791236048991,0.00019516290840072457,Netherlands,NLD,528,end,2024,493627871835.022,Digital computer cpu with some of storage/input/outpu
300210,6886121799.412516,6,0.01395002630992839,0.013918275784497143,0.05900306758686984,0.00019460323404769426,Netherlands,NLD,528,end,2024,493627871835.022,"Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes"
901839,6032905854.781,7,0.01222156648560819,0.012188692418918162,0.05007570966370568,0.00014936668736214133,Netherlands,NLD,528,end,2024,493627871835.022,"Syringes, needles, catheters, cannulae and the like :-- Other"
847330,5218585254.915281,8,0.010571901532860391,0.010539089920405828,0.04178354728660812,0.00011176510202049589,Netherlands,NLD,528,end,2024,493627871835.022,Parts and accessories of the machines of heading No. 84.71
901890,4759031309.484454,9,0.009640929090557908,0.009607017277079844,0.037215323399545065,9.294751372916572e-05,Netherlands,NLD,528,end,2024,493627871835.022,Other instruments and appliances
851740,4610432262.234626,10,0.009339894534511827,0.009303176554756865,0.03575700324979424,8.72336299158039e-05,Netherlands,NLD,528,end,2024,493627871835.022,"Apparatus, for carrier-current line systems, nes"
710310,39531356.0,1,0.10654696657202917,0.10595830929815056,0.6672724437076283,0.0113522560857011,Aruba,ABW,533,start,2005,371022820.00000006,Unworked or simply sawn or roughly shaped
610120,35388216.0,2,0.09538016017451431,0.09379927354178756,0.5867779633259986,0.009097374954916006,Aruba,ABW,533,start,2005,371022820.00000006,Of cotton
390290,20719129.0,3,0.05584327400670395,0.054300642128065714,0.3136532583997232,0.003118471251787817,Aruba,ABW,533,start,2005,371022820.00000006,Other
330300,18347432.0,4,0.049450952909042084,0.04753848511697968,0.27173805675578633,0.002445396743612298,Aruba,ABW,533,start,2005,371022820.00000006,Perfumes and toilet waters.
730590,17120521.0,5,0.04614411857470114,0.04384965964004749,0.2503729447408129,0.0021292796790360786,Aruba,ABW,533,start,2005,371022820.00000006,Other
841090,14225898.0,6,0.03834238012637605,0.036012180229192975,0.20094003055344087,0.0014701381137555171,Aruba,ABW,533,start,2005,371022820.00000006,"Parts, including regulators"
250100,13401291.0,7,0.03611985645519054,0.03352561262139232,0.18713567463420067,0.0013046440303435694,Aruba,ABW,533,start,2005,371022820.00000006,"Salt (including table salt and denatured salt) and pure sodium chloride, whether or not in aqueous solution or containing added anti-caking or free-flowing agents; sea water."
480300,12937092.0,8,0.03486872316910318,0.031979049978293525,0.17942438810872904,0.0012158278554435529,Aruba,ABW,533,start,2005,371022820.00000006,"Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or saniary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface-co"
680100,11813995.0,9,0.0318416937265476,0.028851037409689535,0.16095650638249734,0.0010138934593752606,Aruba,ABW,533,start,2005,371022820.00000006,"Setts, curbstones and flagstones, of natural stone (except slate)."
240210,10363102.0,10,0.027931171457324374,0.02499917003362734,0.13752930442056663,0.0007801503389784518,Aruba,ABW,533,start,2005,371022820.00000006,"Cigars, cheroots and cigarillos, containing tobacco"
870323,32210805.990000002,1,0.03193853188336064,0.0319292635920422,0.1615429986264108,0.001020069818864444,Aruba,ABW,533,mid,2016,1008524941.21,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
220830,27297197.43,2,0.02706645747129425,0.02704289410147014,0.13242038144824855,0.0007325931200453802,Aruba,ABW,533,mid,2016,1008524941.21,Whiskies
711319,24494743.99,3,0.024287692836442786,0.024252452423157173,0.11619453180449875,0.0005898920233173942,Aruba,ABW,533,mid,2016,1008524941.21,"Of precious metal whether or not plated or clad with precious metal :-- Of other precious metal, whether or not plated or clad with precious metal"
300490,19949877.67,4,0.019781243730139876,0.01974106128495387,0.09057545488426198,0.00039129760351119813,Aruba,ABW,533,mid,2016,1008524941.21,Other
271000,19148608.904859193,5,0.018986747994437527,0.018937159853999356,0.08615925115441095,0.00036049659940427743,Aruba,ABW,533,mid,2016,1008524941.21,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70% or more of petroleum oils or of oils obtained from bituminous minerals, these oils"
220290,13154603.38,6,0.0130434090843777,0.013001773129668426,0.054291940279101614,0.0001701305205424267,Aruba,ABW,533,mid,2016,1008524941.21,Other
240220,12121643.74,7,0.012019180929186333,0.011973838691206233,0.04904577009234507,0.00014446071020851644,Aruba,ABW,533,mid,2016,1008524941.21,Cigarettes containing tobacco
870322,10524926.8,8,0.010435960847306847,0.010390534436189725,0.041111203168870146,0.00010890927880652145,Aruba,ABW,533,mid,2016,1008524941.21,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
040690,10442059.7,9,0.01035379421303345,0.010302716296138045,0.04070567535373516,0.00010720105460584496,Aruba,ABW,533,mid,2016,1008524941.21,Other cheese
220300,9718138.88,10,0.009635992609503985,0.009582863224831734,0.03719133268101577,9.285235357041542e-05,Aruba,ABW,533,mid,2016,1008524941.21,Beer made from malt.
240220,62693313.083000004,1,0.04437402544474746,0.044361658102092846,0.23903291283892059,0.001969054134171095,Aruba,ABW,533,end,2023,1412838083.871,Cigarettes containing tobacco
711319,46193137.338,2,0.032695280418430235,0.03266794322744492,0.16613622678238632,0.0010689813616397877,Aruba,ABW,533,end,2023,1412838083.871,"Of precious metal whether or not plated or clad with precious metal :-- Of other precious metal, whether or not plated or clad with precious metal"
271000,39145591.560845405,3,0.0277070614161188,0.027668450683933574,0.1362026084016624,0.0007676812523165792,Aruba,ABW,533,end,2023,1412838083.871,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70% or more of petroleum oils or of oils obtained from bituminous minerals, these oils"
870323,35784151.451000005,4,0.025327850274927396,0.025278436966141304,0.1222328588853023,0.0006414999995491398,Aruba,ABW,533,end,2023,1412838083.871,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
300490,26498225.882000003,5,0.01875531682257472,0.018708271713487993,0.0848790333869231,0.00035176190911515433,Aruba,ABW,533,end,2023,1412838083.871,Other
870322,18499330.466000002,6,0.013093737121888833,0.013053594672518494,0.05455185092029982,0.00017144595181712967,Aruba,ABW,533,end,2023,1412838083.871,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
271029,17796883.050031148,7,0.012596548219644468,0.012550908552181989,0.05199280745205963,0.00015867302704982821,Aruba,ABW,533,end,2023,1412838083.871,"Fuel oils nes, heavy distillates **LEGACY NON-WCO CODE**"
730890,16419034.965,8,0.011621313972521106,0.011572729884007222,0.04703101640738772,0.0001350549384479143,Aruba,ABW,533,end,2023,1412838083.871,Other
621132,15960667.931000002,9,0.011296883990605465,0.011243359177940946,0.04539820187019278,0.00012761958789719806,Aruba,ABW,533,end,2023,1412838083.871,"Other garments, men's or boys' :-- Of cotton"
220830,15115586.937,10,0.010698739727899448,0.010642085309050482,0.04241244858633242,0.00011446303176533395,Aruba,ABW,533,end,2023,1412838083.871,Whiskies
870323,655554717.0,1,0.06724075763168624,0.0672246482024501,0.39015782482395117,0.004521319486883172,New Zealand,NZL,554,start,2000,9749365416.000002,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
880240,328684423.0,2,0.033713417127702,0.033689186113954245,0.1723435648831908,0.0011365944944264305,New Zealand,NZL,554,start,2000,9749365416.000002,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
870324,229002934.0,3,0.023489009205068447,0.023460871915651736,0.11158815146470548,0.0005517335534357902,New Zealand,NZL,554,start,2000,9749365416.000002,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc"
852990,137233401.0,4,0.014076136768325637,0.014052530405752979,0.059663143487632526,0.0001981376263206089,New Zealand,NZL,554,start,2000,9749365416.000002,Other
281820,132059149.0,5,0.013545409712848943,0.013516203031628137,0.0568930090427053,0.00018347812428894247,New Zealand,NZL,554,start,2000,9749365416.000002,Aluminium oxide; other than artificial corundum
847120,127787398.9305,6,0.013107252982925836,0.013072710629592778,0.05462168428162903,0.00017180008075841824,New Zealand,NZL,554,start,2000,9749365416.000002,Digital computers with cpu and input-output units
870421,107747262.0,7,0.011051720537951368,0.011017299750458948,0.04417049247161721,0.0001221405268489761,New Zealand,NZL,554,start,2000,9749365416.000002,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
847191,89056119.2784,8,0.009134555479092732,0.00910172885422776,0.034767814766260584,8.344010380062305e-05,New Zealand,NZL,554,start,2000,9749365416.000002,Digital computer cpu with some of storage/input/outpu
490199,85740246.0,9,0.008794443775723996,0.008758625485310171,0.03313958660919334,7.734224132437054e-05,New Zealand,NZL,554,start,2000,9749365416.000002,Other
870333,84294108.0,10,0.008646112275334576,0.008606755271685473,0.032433564226350846,7.475525747769123e-05,New Zealand,NZL,554,start,2000,9749365416.000002,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 2,500 cc"
870323,1199847594.372,1,0.04266932211998427,0.04265980621406991,0.22817852750909437,0.0018206710501789789,New Zealand,NZL,554,mid,2012,28119677903.438,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
300490,539851045.572,2,0.01919833674574189,0.019185492185028862,0.08733217517902853,0.00036857613380290334,New Zealand,NZL,554,mid,2012,28119677903.438,Other
870324,467098937.314,3,0.016611105536770428,0.016592582894557256,0.07315850954858802,0.00027592882715372517,New Zealand,NZL,554,mid,2012,28119677903.438,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc"
870332,387944794.55,4,0.013796203352050795,0.013774666014079262,0.05819948586141839,0.0001903352269311376,New Zealand,NZL,554,mid,2012,28119677903.438,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
870421,359097909.867,5,0.012770342217294586,0.01274471039750073,0.05288513726568524,0.0001630816403468164,New Zealand,NZL,554,mid,2012,28119677903.438,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
847120,311606702.1244313,6,0.01108144635206982,0.011054261715612914,0.04431906360585137,0.00012279845325380151,New Zealand,NZL,554,mid,2012,28119677903.438,Digital computers with cpu and input-output units
870333,307508781.93,7,0.010935714946165975,0.010904010152611077,0.04359145745510297,0.00011958986138379789,New Zealand,NZL,554,mid,2012,28119677903.438,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 2,500 cc"
