metric,rank,country,iso3,reporter_code,year,flow,metric_value,active_count,universe_count,total_trade_value,product_id_mode,harmonization_method
theil,109,Finland,FIN,246,2024,Exports,2.7555313986419763,4242,5037,69501886898.84,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,110,Japan,JPN,392,2024,Exports,2.687164482152412,4641,5037,647248499603.3369,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,111,Romania,ROU,642,2024,Exports,2.6633423541138193,4648,5037,99949430292.95001,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,112,Lithuania,LTU,440,2024,Exports,2.639093747086055,4500,5037,38760844600.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,113,Bulgaria,BGR,100,2024,Exports,2.6378980954040965,4413,5037,42917240308.347,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,114,Latvia,LVA,428,2024,Exports,2.6346434991968213,4287,5037,19068065105.308,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,115,Thailand,THA,764,2024,Exports,2.5966749399336413,4727,5037,300759403353.17,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,116,Belgium,BEL,56,2024,Exports,2.5834062415894627,4911,5037,361569942857.322,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,117,Czechia,CZE,203,2024,Exports,2.5556023977558042,4812,5037,258705155452.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,118,Estonia,EST,233,2024,Exports,2.5530740596747816,4103,5037,18551126688.43,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,119,Croatia,HRV,191,2024,Exports,2.5053413606084667,4335,5037,25955346807.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,120,Sweden,SWE,752,2024,Exports,2.494866269640075,4764,5037,187984660379.217,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,121,Portugal,PRT,620,2024,Exports,2.4056610607718723,4671,5037,82538522791.82,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,122,USA,USA,842,2024,Exports,2.391981685058865,4947,5037,1861265103937.0002,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,123,Austria,AUT,40,2024,Exports,2.1615414197807925,4712,5037,196833236914.601,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,124,Denmark,DNK,208,2024,Exports,2.1481179258629446,4690,5037,113813249913.64801,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,125,Netherlands,NLD,528,2024,Exports,2.1386894928435103,4921,5037,678150400088.062,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,126,France,FRA,251,2024,Exports,2.1220603912498164,4931,5037,644263935532.759,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,127,Türkiye,TUR,792,2024,Exports,2.0919817276526356,4843,5037,254982397156.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,128,Germany,DEU,276,2024,Exports,2.029491988406636,4848,5037,1572581059596.584,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,129,Spain,ESP,724,2024,Exports,2.011447936068302,4915,5037,383468213566.261,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,130,China,CHN,156,2024,Exports,1.959040881471273,4863,5037,3479639306679.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,131,Poland,POL,616,2024,Exports,1.956599015931654,4865,5037,379704654454.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,132,Italy,ITA,380,2024,Exports,1.881829423027698,4848,5037,628773462492.4741,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,1,Brunei Darussalam,BRN,96,2024,Imports,5.533841629191329,3378,5037,7123794550.046001,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,2,Gambia,GMB,270,2024,Imports,4.343571433006512,2995,5037,988450219.419,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,3,Mauritania,MRT,478,2024,Imports,4.248637213875628,2932,5037,4811430540.477,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,4,"China, Hong Kong SAR",HKG,344,2024,Imports,4.188377798582166,4466,5037,696384751615.1731,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,5,Burkina Faso,BFA,854,2024,Imports,4.094630894956949,3626,5037,6428761846.702,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,6,Armenia,ARM,51,2024,Imports,4.061993815603919,4387,5037,16795026899.241999,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,7,Central African Rep.,CAF,140,2024,Imports,3.9265101166828087,1883,5037,779447228.9219999,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,8,Uganda,UGA,800,2024,Imports,3.82388145639459,4340,5037,13832924772.85,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,9,Switzerland,CHE,757,2024,Imports,3.8070676773968333,4944,5037,366764520548.95496,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,10,Benin,BEN,204,2024,Imports,3.7047983449026125,3631,5037,3363901535.62,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,11,Nigeria,NGA,566,2024,Imports,3.704325352742726,4364,5037,39593021295.422005,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,12,Niger,NER,562,2024,Imports,3.6228204165753284,3332,5037,1501192423.948,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,13,"China, Macao SAR",MAC,446,2024,Imports,3.608658023315709,2225,5037,14765080532.807999,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,14,Lebanon,LBN,422,2024,Imports,3.571988599913908,4263,5037,17302339444.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,15,Singapore,SGP,702,2024,Imports,3.55522423090858,4780,5037,452915359725.97205,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,16,Pakistan,PAK,586,2024,Imports,3.4554461706734387,4389,5037,56467161489.035,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,17,China,CHN,156,2024,Imports,3.4282459394100595,4799,5037,2575856182234.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,18,India,IND,699,2024,Imports,3.3823102388724875,4771,5037,696237787539.3981,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,19,Slovenia,SVN,705,2024,Imports,3.3778318393739295,4799,5037,74893348302.437,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,20,Senegal,SEN,686,2024,Imports,3.3707097011074705,4162,5037,11348956799.039,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,21,Malta,MLT,470,2024,Imports,3.314095424035472,4526,5037,9442947279.227001,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,22,Côte d'Ivoire,CIV,384,2024,Imports,3.2607655274074414,4330,5037,17219302729.824,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,23,Guyana,GUY,328,2024,Imports,3.1783971993095608,3782,5037,7210493332.705,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,24,Kyrgyzstan,KGZ,417,2024,Imports,3.1779051059751664,4135,5037,11705748368.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,25,Malawi,MWI,454,2024,Imports,3.124000779300045,4051,5037,3210845719.645,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,26,Samoa,WSM,882,2024,Imports,3.0963942802742803,3063,5037,489557369.445,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,27,Bolivia (Plurinational State of),BOL,68,2024,Imports,3.084133438958824,4275,5037,9899603990.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,28,Seychelles,SYC,690,2024,Imports,3.0617254574470882,3910,5037,1495419600.066,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,29,Zambia,ZMB,894,2024,Imports,3.046912251609324,4366,5037,11261976450.303001,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,30,Zimbabwe,ZWE,716,2024,Imports,3.0356848761474438,4222,5037,9467255896.909,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,31,Fiji,FJI,242,2024,Imports,3.01611974170223,4005,5037,2967071515.0039997,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,32,Oman,OMN,512,2024,Imports,3.0140376591189515,4636,5037,43442274722.59501,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,33,Madagascar,MDG,450,2024,Imports,3.013722803765142,4176,5037,4795450240.825001,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,34,Togo,TGO,768,2024,Imports,3.0115820746737527,2744,5037,2967928810.08,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,35,Kenya,KEN,404,2024,Imports,3.001958377561299,4513,5037,20203093057.8,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,36,Cyprus,CYP,196,2024,Imports,2.974717533583508,4365,5037,13315149958.207,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,37,Jamaica,JAM,388,2024,Imports,2.955545130284286,4092,5037,7287753164.01,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,38,Bahrain,BHR,48,2024,Imports,2.9538103285856856,4476,5037,15557899390.082,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,39,Maldives,MDV,462,2024,Imports,2.922191159787715,3389,5037,3634394983.2380004,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,40,Mozambique,MOZ,508,2024,Imports,2.9205155074519005,4322,5037,9137666103.400002,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,41,United Rep. of Tanzania,TZA,834,2024,Imports,2.9168190255077806,4448,5037,15684503481.074001,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,42,Angola,AGO,24,2024,Imports,2.910762131140082,4537,5037,13877313995.48,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,43,Ireland,IRL,372,2024,Imports,2.9045557582857393,4929,5037,144399723001.803,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,44,Rep. of Korea,KOR,410,2024,Imports,2.8778364258434266,4917,5037,631727134467.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,45,Azerbaijan,AZE,31,2024,Imports,2.8749615815785945,4430,5037,21008223820.31,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,46,Trinidad and Tobago,TTO,780,2024,Imports,2.8616367743653868,4048,5037,7664459762.998,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,47,Honduras,HND,340,2024,Imports,2.8586836828322957,4168,5037,14508558215.869999,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,48,Georgia,GEO,268,2024,Imports,2.8579972661554067,4335,5037,16489789708.664001,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,49,Malaysia,MYS,458,2024,Imports,2.8074347861124385,4897,5037,298695905548.438,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,50,Egypt,EGY,818,2024,Imports,2.803959801135333,4568,5037,94634470705.65901,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,51,Bermuda,BMU,60,2024,Imports,2.8036832540413115,3926,5037,1124902564.22,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,52,Mauritius,MUS,480,2024,Imports,2.8017120859841116,4308,5037,6649756609.273999,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,53,Montserrat,MSR,500,2024,Imports,2.7972063215871765,2649,5037,45630560.20999999,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,54,Iceland,ISL,352,2024,Imports,2.785464882225408,4616,5037,9835443738.776001,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,55,Barbados,BRB,52,2024,Imports,2.784577580150846,4082,5037,2123582342.9999998,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,56,Nicaragua,NIC,558,2024,Imports,2.7840980550389323,4083,5037,11463316027.5,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,57,Namibia,NAM,516,2024,Imports,2.779975178006686,4573,5037,8876440749.341,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,58,Cabo Verde,CPV,132,2024,Imports,2.7703889395833188,3551,5037,915583980.3659999,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,59,Suriname,SUR,740,2024,Imports,2.76783158001946,2958,5037,1746401295.8,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,60,Ecuador,ECU,218,2024,Imports,2.759617166327664,4484,5037,28961887390.518,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,61,Paraguay,PRY,600,2024,Imports,2.7467389376284888,4320,5037,17199851893.045002,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,62,Panama,PAN,591,2024,Imports,2.739176428618081,4141,5037,13981644259.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,63,Greece,GRC,300,2024,Imports,2.7127019656328533,4850,5037,88221403317.517,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,64,Cambodia,KHM,116,2024,Imports,2.70102812999445,4288,5037,28678192248.839996,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,65,Lesotho,LSO,426,2024,Imports,2.6854431245821315,4111,5037,1860489643.248,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,66,Grenada,GRD,308,2024,Imports,2.6814119091642143,3628,5037,633620435.8679999,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,67,Jordan,JOR,400,2024,Imports,2.678962177057006,4162,5037,25115174441.882004,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,68,Sri Lanka,LKA,144,2024,Imports,2.6691751144239704,4574,5037,18390817345.496002,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,69,Japan,JPN,392,2024,Imports,2.6576730649665734,4847,5037,728895746306.2009,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,70,Thailand,THA,764,2024,Imports,2.64267647819785,4875,5037,307555410756.42,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,71,Kuwait,KWT,414,2024,Imports,2.5821961542324874,4512,5037,36781291320.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,72,Bahamas,BHS,44,2024,Imports,2.5771486776398103,4450,5037,4736221771.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,73,Belize,BLZ,84,2024,Imports,2.57687261129447,3752,5037,1452266877.137,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,74,Qatar,QAT,634,2024,Imports,2.558086206325729,4183,5037,34609879390.95599,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,75,Morocco,MAR,504,2024,Imports,2.5398618361395298,4713,5037,96711070144.586,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,76,Philippines,PHL,608,2024,Imports,2.5371311419784353,4707,5037,134881084425.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,77,North Macedonia,MKD,807,2024,Imports,2.491841038986833,4412,5037,11949268396.84,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,78,Tunisia,TUN,788,2024,Imports,2.4893559731658783,4515,5037,26064018250.816,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,79,Dominican Rep.,DOM,214,2024,Imports,2.469480640682223,4274,5037,32202775836.274,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,80,French Polynesia,PYF,258,2024,Imports,2.4667826210058106,2433,5037,1306613598.3779998,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,81,United Kingdom,GBR,826,2024,Imports,2.444101187169142,4926,5037,776500283491.749,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,82,El Salvador,SLV,222,2024,Imports,2.4333022289139463,4465,5037,15759361450.61,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,83,Australia,AUS,36,2024,Imports,2.4293010659163827,4773,5037,294010309237.514,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,84,Lithuania,LTU,440,2024,Imports,2.4244615323654135,4777,5037,42799002225.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,85,Guatemala,GTM,320,2024,Imports,2.421185656814774,4582,5037,32039662152.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,86,Belgium,BEL,56,2024,Imports,2.4181151241827936,4948,5037,355824764325.36005,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,87,Luxembourg,LUX,442,2024,Imports,2.417919602612803,4728,5037,23509235821.187,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,88,Montenegro,MNE,499,2024,Imports,2.4141268242665737,4236,5037,4398796515.151,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,89,Peru,PER,604,2024,Imports,2.387823709952679,4564,5037,55026599180.176,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,90,South Africa,ZAF,710,2024,Imports,2.382613696142965,4879,5037,93018419163.67001,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,91,Albania,ALB,8,2024,Imports,2.3804318614671764,3246,5037,8047016586.708,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,92,Chile,CHL,152,2024,Imports,2.3802985660846114,4765,5037,83446538706.168,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,93,Slovakia,SVK,703,2024,Imports,2.3791124855130557,4870,5037,115531447921.93799,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,94,Uruguay,URY,858,2024,Imports,2.373929064324229,4352,5037,12320021143.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,95,Saudi Arabia,SAU,682,2024,Imports,2.368383173771176,4731,5037,223702135322.976,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,96,New Zealand,NZL,554,2024,Imports,2.357527982127977,4676,5037,46859202404.083,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,97,Algeria,DZA,12,2024,Imports,2.3550941394607086,4220,5037,47327369554.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,98,Rep. of Moldova,MDA,498,2024,Imports,2.3525961957668433,4300,5037,9044237100.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,99,Mexico,MEX,484,2024,Imports,2.3306412430738748,4213,5037,544024732870.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,100,Türkiye,TUR,792,2024,Imports,2.321701062049964,4874,5037,307392038640.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,101,Israel,ISR,376,2024,Imports,2.3097902550395086,4637,5037,89698654000.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,102,Costa Rica,CRI,188,2024,Imports,2.304373142674961,4435,5037,23674945696.575,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,103,USA,USA,842,2024,Imports,2.2860026138346634,4954,5037,3228754846387.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,104,Hungary,HUN,348,2024,Imports,2.2829739575660346,4848,5037,133039000770.38,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,105,Brazil,BRA,76,2024,Imports,2.281740139897116,4545,5037,274815847217.99997,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,106,Argentina,ARG,32,2024,Imports,2.2759641309094123,4452,5037,60203954980.2,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,107,Bulgaria,BGR,100,2024,Imports,2.243926747193416,4788,5037,51252015852.716995,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,108,Finland,FIN,246,2024,Imports,2.2424727508652356,4744,5037,74023379509.134,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,109,Antigua and Barbuda,ATG,28,2024,Imports,2.2379877285587186,3431,5037,662732555.167,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,110,Ukraine,UKR,804,2024,Imports,2.2323835370459117,4690,5037,64803937550.67,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,111,Colombia,COL,170,2024,Imports,2.2085782016480056,4609,5037,63313256717.58,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,112,Indonesia,IDN,360,2024,Imports,2.2050240823989924,4861,5037,233894256322.00003,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,113,Czechia,CZE,203,2024,Imports,2.1549518456097556,4924,5037,229082398703.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,114,Sweden,SWE,752,2024,Imports,2.153486174847267,4883,5037,179824431462.478,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,115,Netherlands,NLD,528,2024,Imports,2.1528674942791373,4968,5037,610779669004.717,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,116,Estonia,EST,233,2024,Imports,2.1373461571550543,4711,5037,21365696706.98,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,117,Latvia,LVA,428,2024,Imports,2.1308226683606923,4691,5037,21337298596.557,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,118,Norway,NOR,579,2024,Imports,2.1293050072271598,4798,5037,97802065418.63899,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,119,Croatia,HRV,191,2024,Imports,2.1153616334827134,4816,5037,45447733656.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,120,Bosnia Herzegovina,BIH,70,2024,Imports,2.066679642504762,4599,5037,15853280486.968,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,121,Spain,ESP,724,2024,Imports,2.063487378878475,4952,5037,434178361793.97705,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,122,Italy,ITA,380,2024,Imports,2.034530050480181,4946,5037,583103174155.02,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,123,Serbia,SRB,688,2024,Imports,2.0332290920003633,4764,5037,36939782894.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,124,Canada,CAN,124,2024,Imports,1.9848965183577127,4959,5037,528235421665.057,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,125,Kazakhstan,KAZ,398,2024,Imports,1.9604808166837167,4739,5037,59732040910.76,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,126,France,FRA,251,2024,Imports,1.9480983625393817,4969,5037,761699282847.741,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,127,Germany,DEU,276,2024,Imports,1.9463086961604146,4949,5037,1308896181476.719,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,128,Portugal,PRT,620,2024,Imports,1.9332080774464433,4919,5037,112374124888.38,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,129,Denmark,DNK,208,2024,Imports,1.927239497831285,4914,5037,121661184714.539,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,130,Romania,ROU,642,2024,Imports,1.8730417797326622,4946,5037,136499119417.53,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,131,Poland,POL,616,2024,Imports,1.8412591779033742,4921,5037,373568290917.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
theil,132,Austria,AUT,40,2024,Imports,1.8141677892304804,4907,5037,201941075583.918,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,1,Qatar,QAT,634,2024,Exports,0.892504668041526,139,5037,15848464218.882,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,2,Burkina Faso,BFA,854,2024,Exports,0.6814217126223823,1780,5037,5642107004.335999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,3,Guyana,GUY,328,2024,Exports,0.6653476129093528,2091,5037,22409479415.308002,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,4,Angola,AGO,24,2024,Exports,0.6408879948064543,3064,5037,39249519520.62001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,5,Niger,NER,562,2024,Exports,0.5636553396268172,516,5037,1007786657.4239998,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,6,Nigeria,NGA,566,2024,Exports,0.5241571972792679,880,5037,52351681082.402,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,7,French Polynesia,PYF,258,2024,Exports,0.46211135450915497,80,5037,95570841.14700001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,8,Suriname,SUR,740,2024,Exports,0.4394515946271631,957,5037,1474376618.1499999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,9,Bermuda,BMU,60,2024,Exports,0.4286066964046985,806,5037,42187407.150000006,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,10,Azerbaijan,AZE,31,2024,Exports,0.40079622930542974,2472,5037,26404676883.3,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,11,Saudi Arabia,SAU,682,2024,Exports,0.37484004796026177,3904,5037,296208477100.22504,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,12,Malawi,MWI,454,2024,Exports,0.3481749149523819,1715,5037,958116143.4270002,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,13,Montserrat,MSR,500,2024,Exports,0.3375428492738369,142,5037,6145994.407000001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,14,Kuwait,KWT,414,2024,Exports,0.3088622786959055,3103,5037,75946817071.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,15,Seychelles,SYC,690,2024,Exports,0.29597382183149756,638,5037,593393777.056,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,16,Zambia,ZMB,894,2024,Exports,0.29310987236174724,2434,5037,11273958331.748001,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,17,Central African Rep.,CAF,140,2024,Exports,0.29110155049257586,87,5037,204503822.28,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,18,Kazakhstan,KAZ,398,2024,Exports,0.2845178994420586,4062,5037,81605584036.53,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,19,Cabo Verde,CPV,132,2024,Exports,0.2293802353285725,39,5037,68245098.95,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,20,Mauritania,MRT,478,2024,Exports,0.22536420973011556,333,5037,4149547480.407,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,21,Benin,BEN,204,2024,Exports,0.22205577695411158,1727,5037,1105094844.3560002,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,22,Maldives,MDV,462,2024,Exports,0.2212904620037296,97,5037,92418497.34699999,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,23,Uganda,UGA,800,2024,Exports,0.21653013653721348,2741,5037,8039344375.929998,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,24,Armenia,ARM,51,2024,Exports,0.1974945524161465,3202,5037,13070809687.663998,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,25,Oman,OMN,512,2024,Exports,0.19651038695984843,3631,5037,65132170813.50201,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,26,Algeria,DZA,12,2024,Exports,0.19211606583293495,1424,5037,51857390719.05601,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,27,Norway,NOR,579,2024,Exports,0.18766860028776522,4216,5037,163003956947.217,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,28,Jamaica,JAM,388,2024,Exports,0.1804383194429127,2203,5037,1903859734.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,29,Zimbabwe,ZWE,716,2024,Exports,0.1747679639315297,2019,5037,7422001438.788,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,30,Brunei Darussalam,BRN,96,2024,Exports,0.15804673752727202,1248,5037,11252209657.197998,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,31,Kyrgyzstan,KGZ,417,2024,Exports,0.1544993766475996,2552,5037,3685343515.0,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,32,United Rep. of Tanzania,TZA,834,2024,Exports,0.15077843403549784,3045,5037,8702027903.891,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,33,Belize,BLZ,84,2024,Exports,0.14138204581991004,651,5037,282037866.724,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,34,Gambia,GMB,270,2024,Exports,0.13853707828533438,1249,5037,49641899.477000006,harmonized_hs6_family,lt_hgl_weighted_hs1992
hhi,35,Slovenia,SVN,705,2024,Exports,0.1338394419838663,4580,5037,66482043683.704,harmonized_hs6_family,lt_hgl_weighted_hs1992
