reporter_code,year,total_imports,import_products,weighted_mean_top_supplier_share,weighted_mean_source_hhi,median_top_supplier_share,median_source_hhi,share_products_top_supplier_ge_50,share_products_top_supplier_ge_75,share_products_top_supplier_ge_90,import_value_share_products_top_supplier_ge_50,import_value_share_products_top_supplier_ge_75,import_value_share_products_top_supplier_ge_90,country,iso3
56,2008,466338013801.0,4983,0.45065038433834265,0.3066713888411119,0.4487242895398955,0.2939917064912525,0.4111980734497291,0.13586193056391732,0.056592414208308246,0.37237782474045356,0.11331235186104549,0.02761430029698425,Belgium,BEL
56,2009,354586368417.0,4980,0.45084256237396764,0.3112115296727936,0.443287078959691,0.29182310793975996,0.4014056224899598,0.1393574297188755,0.05502008032128514,0.2927375830560086,0.11619338096084776,0.04509576991745792,Belgium,BEL
56,2010,282824854916.44495,4976,0.45767662610508614,0.3250694214253609,0.458477435730123,0.31014691654235016,0.425040192926045,0.14991961414790997,0.06430868167202572,0.3086279749146214,0.125926680128406,0.08380350172987873,Belgium,BEL
56,2011,341601380377.458,4982,0.45269047541769397,0.3216234044738568,0.4585797473745269,0.3081291734263628,0.4323564833400241,0.1479325572059414,0.06483340024086712,0.3221829570859358,0.12241508865825264,0.0904403373516921,Belgium,BEL
56,2012,318426807370.829,5130,0.4676879944116569,0.34166111718243186,0.46264384132239916,0.3139951735851898,0.4409356725146199,0.15730994152046784,0.06881091617933723,0.3042865617272409,0.1400102787056434,0.11012387268157635,Belgium,BEL
56,2013,327981656317.963,5117,0.4574528726331417,0.329867410169446,0.4632843700378125,0.3131685655294075,0.4324799687316787,0.15028336916161814,0.06898573382841508,0.2868451666025183,0.13761488821926232,0.09292564414960475,Belgium,BEL
56,2014,328434633520.478,5111,0.45860483967450927,0.33030843843078084,0.4639126655403664,0.31330401201698205,0.4333789864997065,0.15378595186851887,0.06750146742320486,0.2885845105738228,0.1307972287250867,0.09542720711412378,Belgium,BEL
56,2015,258592723817.05502,5102,0.44353733702513193,0.31356637998627435,0.47183693943178917,0.32106074613857793,0.45256762054096433,0.17130537044296354,0.079968639749118,0.27639204101165094,0.10665125301705826,0.07041849770827933,Belgium,BEL
56,2016,276952158721.562,5090,0.4530743836528753,0.323049685639594,0.4674435914336128,0.32054275204395466,0.4491159135559921,0.16522593320235757,0.07897838899803536,0.29112893259051414,0.12545530510260988,0.09461810151136346,Belgium,BEL
56,2017,305936853961.75806,5262,0.4577977522452332,0.32832555152344406,0.47326953350579815,0.320190785454489,0.4522995058912961,0.1782592170277461,0.08779931584948689,0.29765003688661096,0.1343710718735397,0.08662297273918698,Belgium,BEL
56,2018,340085567767.183,5272,0.46879970131566573,0.3414735990155051,0.4733969803370374,0.3194717687494419,0.4535280728376328,0.17773141122913505,0.08592564491654021,0.3402758226231082,0.15321301101034845,0.0847813420496501,Belgium,BEL
56,2019,318706545157.784,5280,0.4658524669480319,0.3386213825190291,0.4706939593679089,0.3181635756221415,0.4465909090909091,0.17367424242424243,0.08484848484848485,0.3309995348474709,0.15580116133171368,0.09367124871374441,Belgium,BEL
56,2020,294246686004.948,5265,0.4575985740556983,0.32507941695608017,0.47018876304148155,0.31782410958341156,0.4547008547008547,0.17644824311490978,0.08679962013295346,0.3530728795243526,0.12587589078041872,0.0584786485593542,Belgium,BEL
56,2021,393947911334.188,5278,0.4870241726932,0.3605045807030344,0.4697361134657408,0.3133474365579193,0.44884425918908677,0.1724137931034483,0.08393330807123911,0.3927024480702185,0.1961024971534775,0.10309213217578617,Belgium,BEL
56,2022,461788951878.06,5494,0.46933297116435657,0.3422742846650133,0.47160638433286306,0.32086182152245046,0.4537677466326902,0.18147069530396798,0.08627593738623954,0.3479399461952325,0.13042690115830935,0.07630930106374471,Belgium,BEL
56,2023,403198477283.29,5486,0.4604814041738288,0.33263596460871686,0.47580104878296975,0.3207289967064231,0.45880422894640904,0.1828290193219103,0.08913598250091141,0.33372075488523306,0.12754962133221168,0.07640604700542292,Belgium,BEL
56,2024,356485297669.35803,5485,0.4741931265668918,0.3419789218943191,0.477396220862165,0.3224399746311052,0.4618049225159526,0.18596171376481313,0.09079307201458524,0.3902030816257098,0.15895096128998243,0.09185347531409728,Belgium,BEL
76,1989,19860208555.0,4133,0.5361611062397024,0.39462921292170117,0.6674280449533097,0.5208324700479536,0.7195741592063876,0.41204935881925964,0.27969997580450034,0.438863843542352,0.17776979860119096,0.09104523076847418,Brazil,BRA
76,1990,22458519658.0,4301,0.4987504374986709,0.3740933323312404,0.6581147926251546,0.5102635074454835,0.7119274587305278,0.4029295512671472,0.26133457335503374,0.41099724312025265,0.1767508965171706,0.07277731110019006,Brazil,BRA
76,1991,22976328075.0,4478,0.5041935675354862,0.3734145551964322,0.6249600196015841,0.48774876869970824,0.6806610093791872,0.36377847253238055,0.23179991067440822,0.4014465101164778,0.1629901092452955,0.0622743536012118,Brazil,BRA
76,1992,22345572568.0,4441,0.5249692703242259,0.3954193719808347,0.6257299703769739,0.4915616514631064,0.67011934249043,0.37198829092546726,0.23215492006304886,0.43927919368049373,0.17888372163371097,0.07442834413568382,Brazil,BRA
76,1993,27299447264.0,4604,0.5042659616831721,0.3662636473180234,0.6109171470043437,0.4698755108522935,0.6659426585577759,0.34687228496959166,0.21112076455256298,0.4225809498426334,0.12998077674192723,0.04870969302567341,Brazil,BRA
76,1994,35508473157.0,4678,0.4972212254505078,0.35821158157076244,0.5829659126493714,0.4316999335635927,0.622702009405729,0.30739632321504917,0.18683197947840957,0.3976077897682499,0.14882620952566125,0.048613174730654615,Brazil,BRA
76,1995,53734283756.0,4799,0.4753148191567383,0.33548936649219535,0.5382126926462051,0.38477139658018455,0.5596999374869764,0.2560950197957908,0.1414878099604084,0.3897739869038704,0.1100206265490582,0.03025462615975545,Brazil,BRA
76,1996,56729462691.0,4790,0.46535084713905034,0.3301015697516613,0.5393452493436368,0.3864872317174659,0.560125260960334,0.2551148225469729,0.1409185803757829,0.3840108947384072,0.10983213607959114,0.038919242141002564,Brazil,BRA
76,1997,65074595947.0,4915,0.4779929996235955,0.3395372947301753,0.5294938083687163,0.37401413920438886,0.5497456765005087,0.23987792472024416,0.12980671414038658,0.3989498472820998,0.128821889433283,0.04024285603145153,Brazil,BRA
76,1998,60793119057.0,4885,0.48505803073455883,0.3474561725165717,0.5262431544924329,0.37253657625474507,0.5449334698055271,0.23889457523029684,0.12835209825997954,0.40175313747432617,0.15145606874302672,0.05437910847937232,Brazil,BRA
76,1999,51747393438.0,4824,0.4909070051506311,0.3542307372926692,0.5398905074445344,0.3864226651383835,0.5628109452736318,0.2630597014925373,0.15236318407960198,0.3955726458671876,0.15876052104620791,0.08591359484273624,Brazil,BRA
76,2000,60045621239.0,4797,0.4792475803099751,0.3399405366428684,0.5347758238807974,0.3798216497490077,0.5603502188868043,0.26558265582655827,0.14571607254534083,0.3438048918809688,0.15525294682012775,0.08592018324641985,Brazil,BRA
76,2001,59684468395.0,4778,0.47521409103102724,0.33725900076472665,0.5384549420125012,0.3890320467810582,0.5623691921305985,0.2674759313520301,0.14922561741314358,0.33494191072789564,0.15387564951101043,0.0886297211192577,Brazil,BRA
76,2002,50761136223.0,4806,0.47168798907127646,0.34160102329574077,0.5492036036374913,0.39893523995002733,0.5767790262172284,0.2806908031627133,0.16396171452351227,0.34527583318867194,0.16889244679900356,0.0869235406909737,Brazil,BRA
76,2003,51866683099.0,4779,0.4700610128753358,0.3434921824006937,0.5582853047752667,0.4089639705926394,0.5892446118434819,0.29106507637581086,0.16760828625235405,0.3365460347383684,0.16663240675142832,0.08073419339361483,Brazil,BRA
76,2004,67459080324.0,4788,0.4709201705896651,0.34027209195105695,0.5580191062275923,0.41056926398110044,0.5881370091896407,0.29135338345864664,0.16165413533834586,0.3191033734763431,0.14720066861728598,0.08360488550854854,Brazil,BRA
76,2005,78702313940.0,4795,0.45284901630936725,0.33034009982495005,0.5587165694370786,0.4037074829931973,0.5868613138686132,0.2896767466110532,0.16663190823774765,0.27077913285048705,0.14504239516645653,0.08675241275885669,Brazil,BRA
76,2006,97033998543.0,4805,0.4674750139550167,0.3353337951760425,0.56316223461307,0.409907163947291,0.5885535900104059,0.29157127991675336,0.15567117585848075,0.29899423618148896,0.16868207523929535,0.0896182511756064,Brazil,BRA
76,2007,128110615840.0,4673,0.47503162190715764,0.3371449056896895,0.5578834273435401,0.40197070026551207,0.5794992510164776,0.2841857479135459,0.15129467151722661,0.31255945529142964,0.1684225635676251,0.06857334295365292,Brazil,BRA
76,2008,183920682149.0,4671,0.46251303701715046,0.32941051024489176,0.5540723635964416,0.3986636516952371,0.5765360736459002,0.28623421108970243,0.15371440804966816,0.3114951141687656,0.14522616934054922,0.0737136437054788,Brazil,BRA
76,2009,135377600478.0,4657,0.4777506286315845,0.3445865907425409,0.5606992350833943,0.40602816798148106,0.5786987330899721,0.2877388876959416,0.1591153102855916,0.40098815580515285,0.16009307891760163,0.07986051806817873,Brazil,BRA
76,2010,193184261936.0,4691,0.47295519768721705,0.33949119535657274,0.5597578059700907,0.407841696188217,0.5766361117032616,0.2939671711788531,0.15668301001918566,0.36850919756902656,0.148914787724947,0.07900637527634838,Brazil,BRA
76,2011,238706132375.0,4681,0.47193951781273336,0.3388133024899933,0.5569818644208835,0.40135510553736115,0.586626789147618,0.29181798760948513,0.15466780602435376,0.37556864667457207,0.1414286232285154,0.05962891651496894,Brazil,BRA
76,2012,235404475808.0,4731,0.4779716299394857,0.3430954097293979,0.5610748886448352,0.40662290488637126,0.5869794969351089,0.29296131896005073,0.16021982667512155,0.4039587075759769,0.15984164195624553,0.07463484314686476,Brazil,BRA
