flow,cmd_code,product_id
Imports,030624,HS1992:030624
Imports,030629,HS1992:030629
Imports,030710,HS1992:030710
Imports,030721,HS1992:030721
Imports,030729,HS1992:030729
Imports,030731,HS1992:030731
Imports,030739,HS1992:030739
Imports,030741,HS1992:030741
Imports,030749,HS1992:030749
Imports,030751,HS1992:030751
Imports,030759,HS1992:030759
Imports,030760,HS1992:030760
Imports,030791,HS1992:030791
Imports,030799,HS1992:030799
Imports,040110,HS1992:040110
Imports,040120,HS1992:040120
Imports,040130,HS1992:040130
Imports,040210,HS1992:040210
Imports,040221,HS1992:040221
Imports,040229,HS1992:040229
Imports,040291,HS1992:040291
Imports,040299,HS1992:040299
Imports,040310,HS1992:040310
Imports,040390,HS1992:040390
Imports,040410,HS1992:040410
Imports,040490,HS1992:040490
Imports,040500,HS1992:040500
Imports,040610,HS1992:040610
Imports,040620,HS1992:040620
Imports,040630,HS1992:040630
Imports,040640,HS1992:040640
Imports,040690,HS1992:040690
Imports,040700,HS1992:040700
Imports,040811,HS1992:040811
Imports,040819,HS1992:040819
Imports,040891,HS1992:040891
Imports,040899,HS1992:040899
Imports,040900,HS1992:040900
Imports,041000,HS1992:041000
Imports,050100,HS1992:050100
Imports,050210,HS1992:050210
Imports,050290,HS1992:050290
Imports,050300,HS1992:050300
Imports,050400,HS1992:050400
Imports,050510,HS1992:050510
Imports,050590,HS1992:050590
Imports,050610,HS1992:050610
Imports,050690,HS1992:050690
Imports,050710,HS1992:050710
Imports,050790,HS1992:050790
Imports,050800,HS1992:050800
Imports,050900,HS1992:050900
Imports,051000,HS1992:051000
Imports,051110,HS1992:051110
Imports,051191,HS1992:051191
Imports,051199,HS1992:051199
Imports,060110,HS1992:060110
Imports,060120,HS1992:060120
Imports,060210,HS1992:060210
Imports,060220,HS1992:060220
Imports,060230,HS1992:060230
Imports,060240,HS1992:060240
Imports,060291,HS1992:060291
Imports,060299,HS1992:060299
Imports,060310,HS1992:060310
Imports,060390,HS1992:060390
Imports,060410,HS1992:060410
Imports,060491,HS1992:060491
Imports,060499,HS1992:060499
Imports,070110,HS1992:070110
Imports,070190,HS1992:070190
Imports,070200,HS1992:070200
Imports,070310,HS1992:070310
Imports,070320,HS1992:070320
Imports,070390,HS1992:070390
Imports,070410,HS1992:070410
Imports,070420,HS1992:070420
Imports,070490,HS1992:070490
Imports,070511,HS1992:070511
Imports,070519,HS1992:070519
Imports,070521,HS1992:070521
Imports,070529,HS1992:070529
Imports,070610,HS1992:070610
Imports,070690,HS1992:070690
Imports,070700,HS1992:070700
Imports,070810,HS1992:070810
Imports,070820,HS1992:070820
Imports,070890,HS1992:070890
Imports,070910,HS1992:070910
Imports,070920,HS1992:070920
Imports,070930,HS1992:070930
Imports,070940,HS1992:070940
Imports,070951,HS1992:070951
Imports,070952,HS1992:070952
Imports,070960,HS1992:070960
Imports,070970,HS1992:070970
Imports,070990,HS1992:070990
Imports,071010,HS1992:071010
Imports,071021,HS1992:071021
Imports,071022,HS1992:071022
Imports,071029,HS1992:071029
Imports,071030,HS1992:071030
Imports,071040,HS1992:071040
Imports,071080,HS1992:071080
Imports,071090,HS1992:071090
Imports,071110,HS1992:071110
Imports,071120,HS1992:071120
Imports,071130,HS1992:071130
Imports,071140,HS1992:071140
Imports,071190,HS1992:071190
Imports,071210,HS1992:071210
Imports,071220,HS1992:071220
Imports,071230,HS1992:071230
Imports,071290,HS1992:071290
Imports,071310,HS1992:071310
Imports,071320,HS1992:071320
Imports,071331,HS1992:071331
Imports,071332,HS1992:071332
Imports,071333,HS1992:071333
Imports,071339,HS1992:071339
Imports,071340,HS1992:071340
Imports,071350,HS1992:071350
Imports,071390,HS1992:071390
Imports,071410,HS1992:071410
Imports,071420,HS1992:071420
Imports,071490,HS1992:071490
Imports,080110,HS1992:080110
Imports,080120,HS1992:080120
Imports,080130,HS1992:080130
Imports,080211,HS1992:080211
Imports,080212,HS1992:080212
Imports,080221,HS1992:080221
Imports,080222,HS1992:080222
Imports,080231,HS1992:080231
Imports,080232,HS1992:080232
Imports,080240,HS1992:080240
Imports,080250,HS1992:080250
Imports,080290,HS1992:080290
Imports,080300,HS1992:080300
Imports,080410,HS1992:080410
Imports,080420,HS1992:080420
Imports,080430,HS1992:080430
Imports,080440,HS1992:080440
Imports,080450,HS1992:080450
Imports,080510,HS1992:080510
Imports,080520,HS1992:080520
Imports,080530,HS1992:080530
Imports,080540,HS1992:080540
Imports,080590,HS1992:080590
Imports,080610,HS1992:080610
Imports,080620,HS1992:080620
Imports,080710,HS1992:080710
Imports,080720,HS1992:080720
Imports,080810,HS1992:080810
Imports,080820,HS1992:080820
Imports,080910,HS1992:080910
Imports,080920,HS1992:080920
Imports,080930,HS1992:080930
Imports,080940,HS1992:080940
Imports,081010,HS1992:081010
Imports,081020,HS1992:081020
Imports,081030,HS1992:081030
Imports,081040,HS1992:081040
Imports,081090,HS1992:081090
Imports,081110,HS1992:081110
Imports,081120,HS1992:081120
Imports,081190,HS1992:081190
Imports,081210,HS1992:081210
Imports,081220,HS1992:081220
Imports,081290,HS1992:081290
Imports,081310,HS1992:081310
Imports,081320,HS1992:081320
Imports,081330,HS1992:081330
Imports,081340,HS1992:081340
Imports,081350,HS1992:081350
Imports,081400,HS1992:081400
Imports,090111,HS1992:090111
Imports,090112,HS1992:090112
Imports,090121,HS1992:090121
Imports,090122,HS1992:090122
Imports,090130,HS1992:090130
Imports,090140,HS1992:090140
Imports,090210,HS1992:090210
Imports,090220,HS1992:090220
Imports,090230,HS1992:090230
Imports,090240,HS1992:090240
Imports,090300,HS1992:090300
Imports,090411,HS1992:090411
Imports,090412,HS1992:090412
Imports,090420,HS1992:090420
Imports,090500,HS1992:090500
Imports,090610,HS1992:090610
Imports,090620,HS1992:090620
Imports,090700,HS1992:090700
Imports,090810,HS1992:090810
Imports,090820,HS1992:090820
Imports,090830,HS1992:090830
Imports,090910,HS1992:090910
Imports,090920,HS1992:090920
Imports,090930,HS1992:090930
Imports,090940,HS1992:090940
Imports,090950,HS1992:090950
Imports,091010,HS1992:091010
Imports,091020,HS1992:091020
Imports,091030,HS1992:091030
Imports,091040,HS1992:091040
Imports,091050,HS1992:091050
Imports,091091,HS1992:091091
Imports,091099,HS1992:091099
Imports,100110,HS1992:100110
Imports,100190,HS1992:100190
Imports,100200,HS1992:100200
Imports,100300,HS1992:100300
Imports,100400,HS1992:100400
Imports,100510,HS1992:100510
Imports,100590,HS1992:100590
Imports,100610,HS1992:100610
Imports,100620,HS1992:100620
Imports,100630,HS1992:100630
Imports,100640,HS1992:100640
Imports,100700,HS1992:100700
Imports,100810,HS1992:100810
Imports,100820,HS1992:100820
Imports,100830,HS1992:100830
Imports,100890,HS1992:100890
Imports,110100,HS1992:110100
Imports,110210,HS1992:110210
Imports,110220,HS1992:110220
Imports,110230,HS1992:110230
Imports,110290,HS1992:110290
Imports,110311,HS1992:110311
Imports,110312,HS1992:110312
Imports,110313,HS1992:110313
Imports,110314,HS1992:110314
Imports,110319,HS1992:110319
Imports,110321,HS1992:110321
Imports,110329,HS1992:110329
Imports,110411,HS1992:110411
Imports,110412,HS1992:110412
Imports,110419,HS1992:110419
Imports,110421,HS1992:110421
Imports,110422,HS1992:110422
Imports,110423,HS1992:110423
Imports,110429,HS1992:110429
Imports,110430,HS1992:110430
Imports,110510,HS1992:110510
Imports,110520,HS1992:110520
Imports,110610,HS1992:110610
Imports,110620,HS1992:110620
Imports,110630,HS1992:110630
Imports,110710,HS1992:110710
Imports,110720,HS1992:110720
Imports,110811,HS1992:110811
Imports,110812,HS1992:110812
Imports,110813,HS1992:110813
Imports,110814,HS1992:110814
Imports,110819,HS1992:110819
Imports,110820,HS1992:110820
Imports,110900,HS1992:110900
Imports,120100,HS1992:120100
Imports,120210,HS1992:120210
Imports,120220,HS1992:120220
Imports,120300,HS1992:120300
Imports,120400,HS1992:120400
Imports,120500,HS1992:120500
Imports,120600,HS1992:120600
Imports,120720,HS1992:120720
Imports,120740,HS1992:120740
Imports,120750,HS1992:120750
Imports,120791,HS1992:120791
Imports,120810,HS1992:120810
Imports,120890,HS1992:120890
Imports,120911,HS1992:120911
Imports,120919,HS1992:120919
Imports,120921,HS1992:120921
Imports,120922,HS1992:120922
Imports,120923,HS1992:120923
Imports,120924,HS1992:120924
Imports,120925,HS1992:120925
Imports,120926,HS1992:120926
Imports,120929,HS1992:120929
Imports,120930,HS1992:120930
Imports,120991,HS1992:120991
Imports,120999,HS1992:120999
Imports,121010,HS1992:121010
Imports,121020,HS1992:121020
Imports,121110,HS1992:121110
Imports,121120,HS1992:121120
Imports,121190,HS1992:121190
Imports,121210,HS1992:121210
Imports,121220,HS1992:121220
Imports,121230,HS1992:121230
Imports,121291,HS1992:121291
Imports,121292,HS1992:121292
Imports,121299,HS1992:121299
Imports,121300,HS1992:121300
Imports,121410,HS1992:121410
Imports,121490,HS1992:121490
Imports,130110,HS1992:130110
Imports,130120,HS1992:130120
Imports,130190,HS1992:130190
Imports,130211,HS1992:130211
Imports,130212,HS1992:130212
Imports,130213,HS1992:130213
Imports,130214,HS1992:130214
Imports,130219,HS1992:130219
Imports,130220,HS1992:130220
Imports,130231,HS1992:130231
Imports,130232,HS1992:130232
Imports,130239,HS1992:130239
Imports,140110,HS1992:140110
Imports,140120,HS1992:140120
Imports,140190,HS1992:140190
Imports,140210,HS1992:140210
Imports,140291,HS1992:140291
Imports,140299,HS1992:140299
Imports,140310,HS1992:140310
Imports,140390,HS1992:140390
Imports,140410,HS1992:140410
Imports,140420,HS1992:140420
Imports,140490,HS1992:140490
Imports,150100,HS1992:150100
Imports,150200,HS1992:150200
Imports,150300,HS1992:150300
Imports,150410,HS1992:150410
Imports,150420,HS1992:150420
Imports,150430,HS1992:150430
Imports,150510,HS1992:150510
Imports,150590,HS1992:150590
Imports,150600,HS1992:150600
Imports,150710,HS1992:150710
Imports,150790,HS1992:150790
Imports,150810,HS1992:150810
Imports,150890,HS1992:150890
Imports,150910,HS1992:150910
Imports,150990,HS1992:150990
Imports,151000,HS1992:151000
Imports,151110,HS1992:151110
Imports,151190,HS1992:151190
Imports,151211,HS1992:151211
Imports,151219,HS1992:151219
Imports,151221,HS1992:151221
Imports,151229,HS1992:151229
Imports,151311,HS1992:151311
Imports,151319,HS1992:151319
Imports,151321,HS1992:151321
Imports,151329,HS1992:151329
Imports,151410,HS1992:151410
Imports,151490,HS1992:151490
Imports,151511,HS1992:151511
Imports,151519,HS1992:151519
Imports,151521,HS1992:151521
Imports,151529,HS1992:151529
Imports,151530,HS1992:151530
Imports,151540,HS1992:151540
Imports,151550,HS1992:151550
Imports,151560,HS1992:151560
Imports,151590,HS1992:151590
Imports,151610,HS1992:151610
Imports,151620,HS1992:151620
Imports,151710,HS1992:151710
Imports,151790,HS1992:151790
Imports,151800,HS1992:151800
Imports,151911,HS1992:151911
Imports,151912,HS1992:151912
Imports,151913,HS1992:151913
Imports,151919,HS1992:151919
Imports,151920,HS1992:151920
Imports,151930,HS1992:151930
Imports,152010,HS1992:152010
Imports,152090,HS1992:152090
Imports,152110,HS1992:152110
Imports,152190,HS1992:152190
Imports,152200,HS1992:152200
Imports,160100,HS1992:160100
Imports,160210,HS1992:160210
Imports,160220,HS1992:160220
Imports,160231,HS1992:160231
Imports,160239,HS1992:160239
Imports,160241,HS1992:160241
Imports,160242,HS1992:160242
Imports,160249,HS1992:160249
Imports,160250,HS1992:160250
Imports,160290,HS1992:160290
Imports,160300,HS1992:160300
Imports,160411,HS1992:160411
Imports,160412,HS1992:160412
Imports,160413,HS1992:160413
Imports,160414,HS1992:160414
Imports,160415,HS1992:160415
Imports,160416,HS1992:160416
Imports,160419,HS1992:160419
Imports,160420,HS1992:160420
Imports,160430,HS1992:160430
Imports,160510,HS1992:160510
Imports,160520,HS1992:160520
Imports,160530,HS1992:160530
Imports,160540,HS1992:160540
Imports,160590,HS1992:160590
Imports,170111,HS1992:170111
Imports,170112,HS1992:170112
Imports,170191,HS1992:170191
Imports,170199,HS1992:170199
Imports,170210,HS1992:170210
Imports,170220,HS1992:170220
Imports,170230,HS1992:170230
Imports,170240,HS1992:170240
Imports,170250,HS1992:170250
Imports,170260,HS1992:170260
Imports,170290,HS1992:170290
Imports,170310,HS1992:170310
Imports,170390,HS1992:170390
Imports,170410,HS1992:170410
Imports,170490,HS1992:170490
Imports,180100,HS1992:180100
Imports,180200,HS1992:180200
Imports,180310,HS1992:180310
Imports,180320,HS1992:180320
Imports,180400,HS1992:180400
Imports,180500,HS1992:180500
Imports,180610,HS1992:180610
Imports,180620,HS1992:180620
Imports,180631,HS1992:180631
Imports,180632,HS1992:180632
Imports,180690,HS1992:180690
Imports,190110,HS1992:190110
Imports,190120,HS1992:190120
Imports,190190,HS1992:190190
Imports,190211,HS1992:190211
Imports,190219,HS1992:190219
Imports,190220,HS1992:190220
Imports,190230,HS1992:190230
Imports,190240,HS1992:190240
Imports,190300,HS1992:190300
Imports,190410,HS1992:190410
Imports,190490,HS1992:190490
Imports,190510,HS1992:190510
Imports,190520,HS1992:190520
Imports,190530,HS1992:190530
Imports,190540,HS1992:190540
Imports,190590,HS1992:190590
Imports,200110,HS1992:200110
Imports,200120,HS1992:200120
Imports,200190,HS1992:200190
Imports,200210,HS1992:200210
Imports,200290,HS1992:200290
Imports,200310,HS1992:200310
Imports,200320,HS1992:200320
Imports,200410,HS1992:200410
Imports,200490,HS1992:200490
Imports,200510,HS1992:200510
Imports,200520,HS1992:200520
Imports,200530,HS1992:200530
Imports,200540,HS1992:200540
Imports,200551,HS1992:200551
Imports,200559,HS1992:200559
Imports,200560,HS1992:200560
Imports,200570,HS1992:200570
Imports,200580,HS1992:200580
Imports,200590,HS1992:200590
Imports,200600,HS1992:200600
Imports,200710,HS1992:200710
Imports,200791,HS1992:200791
Imports,200799,HS1992:200799
Imports,200811,HS1992:200811
Imports,200819,HS1992:200819
Imports,200820,HS1992:200820
Imports,200830,HS1992:200830
Imports,200840,HS1992:200840
Imports,200850,HS1992:200850
Imports,200860,HS1992:200860
Imports,200870,HS1992:200870
Imports,200880,HS1992:200880
Imports,200891,HS1992:200891
Imports,200892,HS1992:200892
Imports,200899,HS1992:200899
Imports,200911,HS1992:200911
Imports,200919,HS1992:200919
Imports,200920,HS1992:200920
Imports,200930,HS1992:200930
Imports,200940,HS1992:200940
Imports,200950,HS1992:200950
Imports,200960,HS1992:200960
Imports,200970,HS1992:200970
Imports,200980,HS1992:200980
Imports,200990,HS1992:200990
Imports,210110,HS1992:210110
Imports,210120,HS1992:210120
Imports,210130,HS1992:210130
Imports,210210,HS1992:210210
Imports,210220,HS1992:210220
Imports,210230,HS1992:210230
Imports,210310,HS1992:210310
Imports,210320,HS1992:210320
Imports,210330,HS1992:210330
Imports,210390,HS1992:210390
Imports,210410,HS1992:210410
Imports,210420,HS1992:210420
Imports,210500,HS1992:210500
Imports,210610,HS1992:210610
Imports,210690,HS1992:210690
Imports,220110,HS1992:220110
Imports,220190,HS1992:220190
Imports,220210,HS1992:220210
Imports,220290,HS1992:220290
Imports,220300,HS1992:220300
Imports,220410,HS1992:220410
Imports,220421,HS1992:220421
Imports,220429,HS1992:220429
Imports,220430,HS1992:220430
Imports,220510,HS1992:220510
Imports,220590,HS1992:220590
Imports,220600,HS1992:220600
Imports,220710,HS1992:220710
Imports,220720,HS1992:220720
Imports,220810,HS1992:220810
Imports,220820,HS1992:220820
Imports,220830,HS1992:220830
Imports,220840,HS1992:220840
Imports,220850,HS1992:220850
Imports,220890,HS1992:220890
Imports,220900,HS1992:220900
Imports,230110,HS1992:230110
Imports,230120,HS1992:230120
Imports,230210,HS1992:230210
Imports,230220,HS1992:230220
Imports,230230,HS1992:230230
Imports,230240,HS1992:230240
Imports,230250,HS1992:230250
Imports,230310,HS1992:230310
Imports,230320,HS1992:230320
Imports,230330,HS1992:230330
Imports,230400,HS1992:230400
Imports,230500,HS1992:230500
Imports,230610,HS1992:230610
Imports,230620,HS1992:230620
Imports,230630,HS1992:230630
Imports,230640,HS1992:230640
Imports,230650,HS1992:230650
Imports,230660,HS1992:230660
Imports,230690,HS1992:230690
Imports,230700,HS1992:230700
Imports,230810,HS1992:230810
Imports,230890,HS1992:230890
Imports,230910,HS1992:230910
Imports,230990,HS1992:230990
Imports,240110,HS1992:240110
Imports,240120,HS1992:240120
Imports,240130,HS1992:240130
Imports,240210,HS1992:240210
Imports,240220,HS1992:240220
Imports,240290,HS1992:240290
Imports,240310,HS1992:240310
Imports,240391,HS1992:240391
Imports,240399,HS1992:240399
Imports,250100,HS1992:250100
Imports,250200,HS1992:250200
Imports,250310,HS1992:250310
Imports,250390,HS1992:250390
Imports,250410,HS1992:250410
Imports,250490,HS1992:250490
Imports,250510,HS1992:250510
Imports,250590,HS1992:250590
Imports,250610,HS1992:250610
Imports,250621,HS1992:250621
Imports,250629,HS1992:250629
Imports,250700,HS1992:250700
Imports,250810,HS1992:250810
Imports,250820,HS1992:250820
Imports,250830,HS1992:250830
Imports,250840,HS1992:250840
Imports,250850,HS1992:250850
Imports,250860,HS1992:250860
Imports,250870,HS1992:250870
Imports,250900,HS1992:250900
Imports,251010,HS1992:251010
Imports,251020,HS1992:251020
Imports,251110,HS1992:251110
Imports,251120,HS1992:251120
Imports,251200,HS1992:251200
Imports,251311,HS1992:251311
Imports,251319,HS1992:251319
Imports,251321,HS1992:251321
Imports,251329,HS1992:251329
Imports,251400,HS1992:251400
Imports,251511,HS1992:251511
Imports,251512,HS1992:251512
Imports,251520,HS1992:251520
Imports,251611,HS1992:251611
Imports,251612,HS1992:251612
Imports,251621,HS1992:251621
Imports,251622,HS1992:251622
Imports,251690,HS1992:251690
Imports,251710,HS1992:251710
Imports,251720,HS1992:251720
Imports,251730,HS1992:251730
Imports,251741,HS1992:251741
Imports,251749,HS1992:251749
Imports,251810,HS1992:251810
Imports,251820,HS1992:251820
Imports,251830,HS1992:251830
Imports,251910,HS1992:251910
Imports,251990,HS1992:251990
Imports,252010,HS1992:252010
Imports,252020,HS1992:252020
Imports,252100,HS1992:252100
Imports,252210,HS1992:252210
Imports,252220,HS1992:252220
Imports,252230,HS1992:252230
Imports,252310,HS1992:252310
Imports,252321,HS1992:252321
Imports,252329,HS1992:252329
Imports,252330,HS1992:252330
Imports,252390,HS1992:252390
Imports,252400,HS1992:252400
Imports,252510,HS1992:252510
Imports,252520,HS1992:252520
Imports,252530,HS1992:252530
Imports,252610,HS1992:252610
Imports,252620,HS1992:252620
Imports,252700,HS1992:252700
Imports,252810,HS1992:252810
Imports,252890,HS1992:252890
Imports,252910,HS1992:252910
Imports,252921,HS1992:252921
Imports,252922,HS1992:252922
Imports,252930,HS1992:252930
Imports,253010,HS1992:253010
Imports,253020,HS1992:253020
Imports,253030,HS1992:253030
Imports,253040,HS1992:253040
Imports,253090,HS1992:253090
Imports,260111,HS1992:260111
Imports,260112,HS1992:260112
Imports,260120,HS1992:260120
Imports,260200,HS1992:260200
Imports,260300,HS1992:260300
Imports,260400,HS1992:260400
Imports,260500,HS1992:260500
Imports,260600,HS1992:260600
Imports,260700,HS1992:260700
Imports,260800,HS1992:260800
Imports,260900,HS1992:260900
Imports,261000,HS1992:261000
Imports,261100,HS1992:261100
Imports,261210,HS1992:261210
Imports,261220,HS1992:261220
Imports,261310,HS1992:261310
Imports,261390,HS1992:261390
Imports,261400,HS1992:261400
Imports,261510,HS1992:261510
Imports,261590,HS1992:261590
Imports,261610,HS1992:261610
Imports,261690,HS1992:261690
Imports,261710,HS1992:261710
Imports,261790,HS1992:261790
Imports,261800,HS1992:261800
Imports,261900,HS1992:261900
Imports,262011,HS1992:262011
Imports,262019,HS1992:262019
Imports,262020,HS1992:262020
Imports,262030,HS1992:262030
Imports,262040,HS1992:262040
Imports,262050,HS1992:262050
Imports,262090,HS1992:262090
Imports,262100,HS1992:262100
Imports,270600,HS1992:270600
Imports,270710,HS1992:270710
Imports,270720,HS1992:270720
Imports,270730,HS1992:270730
Imports,270740,HS1992:270740
Imports,270750,HS1992:270750
Imports,270760,HS1992:270760
Imports,270791,HS1992:270791
Imports,270799,HS1992:270799
Imports,270810,HS1992:270810
Imports,270820,HS1992:270820
Imports,271000,HS1992:271000
Imports,271011,HS1992:271011
Imports,271019,HS1992:271019
Imports,271021,HS1992:271021
Imports,271025,HS1992:271025
Imports,271026,HS1992:271026
Imports,271029,HS1992:271029
Imports,271210,HS1992:271210
Imports,271220,HS1992:271220
Imports,271290,HS1992:271290
Imports,271311,HS1992:271311
Imports,271312,HS1992:271312
Imports,271320,HS1992:271320
Imports,271390,HS1992:271390
Imports,271410,HS1992:271410
Imports,271490,HS1992:271490
Imports,271500,HS1992:271500
Imports,280110,HS1992:280110
Imports,280120,HS1992:280120
Imports,280130,HS1992:280130
Imports,280200,HS1992:280200
Imports,280300,HS1992:280300
Imports,280410,HS1992:280410
Imports,280421,HS1992:280421
Imports,280429,HS1992:280429
Imports,280430,HS1992:280430
Imports,280440,HS1992:280440
Imports,280450,HS1992:280450
Imports,280461,HS1992:280461
Imports,280469,HS1992:280469
Imports,280470,HS1992:280470
Imports,280480,HS1992:280480
Imports,280490,HS1992:280490
Imports,280511,HS1992:280511
Imports,280519,HS1992:280519
Imports,280521,HS1992:280521
Imports,280522,HS1992:280522
Imports,280530,HS1992:280530
Imports,280540,HS1992:280540
Imports,280610,HS1992:280610
Imports,280620,HS1992:280620
Imports,280700,HS1992:280700
Imports,280800,HS1992:280800
Imports,280910,HS1992:280910
Imports,280920,HS1992:280920
Imports,281000,HS1992:281000
Imports,281111,HS1992:281111
Imports,281119,HS1992:281119
Imports,281121,HS1992:281121
Imports,281122,HS1992:281122
Imports,281123,HS1992:281123
Imports,281129,HS1992:281129
Imports,281210,HS1992:281210
Imports,281290,HS1992:281290
Imports,281310,HS1992:281310
Imports,281390,HS1992:281390
Imports,281410,HS1992:281410
Imports,281420,HS1992:281420
Imports,281511,HS1992:281511
Imports,281512,HS1992:281512
Imports,281520,HS1992:281520
Imports,281530,HS1992:281530
Imports,281610,HS1992:281610
Imports,281620,HS1992:281620
Imports,281630,HS1992:281630
Imports,281700,HS1992:281700
Imports,281810,HS1992:281810
Imports,281820,HS1992:281820
Imports,281830,HS1992:281830
Imports,281910,HS1992:281910
Imports,281990,HS1992:281990
Imports,282010,HS1992:282010
Imports,282090,HS1992:282090
Imports,282110,HS1992:282110
Imports,282120,HS1992:282120
Imports,282200,HS1992:282200
Imports,282300,HS1992:282300
Imports,282410,HS1992:282410
Imports,282420,HS1992:282420
Imports,282490,HS1992:282490
Imports,282510,HS1992:282510
Imports,282520,HS1992:282520
Imports,282530,HS1992:282530
Imports,282540,HS1992:282540
Imports,282550,HS1992:282550
Imports,282560,HS1992:282560
Imports,282570,HS1992:282570
Imports,282580,HS1992:282580
Imports,282590,HS1992:282590
Imports,282611,HS1992:282611
Imports,282612,HS1992:282612
Imports,282619,HS1992:282619
Imports,282620,HS1992:282620
Imports,282630,HS1992:282630
Imports,282690,HS1992:282690
Imports,282710,HS1992:282710
Imports,282720,HS1992:282720
Imports,282731,HS1992:282731
Imports,282732,HS1992:282732
Imports,282733,HS1992:282733
Imports,282734,HS1992:282734
Imports,282735,HS1992:282735
Imports,282736,HS1992:282736
Imports,282737,HS1992:282737
Imports,282738,HS1992:282738
Imports,282739,HS1992:282739
Imports,282741,HS1992:282741
Imports,282749,HS1992:282749
Imports,282751,HS1992:282751
Imports,282759,HS1992:282759
Imports,282760,HS1992:282760
Imports,282810,HS1992:282810
Imports,282890,HS1992:282890
Imports,282911,HS1992:282911
Imports,282919,HS1992:282919
Imports,282990,HS1992:282990
Imports,283010,HS1992:283010
Imports,283020,HS1992:283020
Imports,283030,HS1992:283030
Imports,283090,HS1992:283090
Imports,283110,HS1992:283110
Imports,283190,HS1992:283190
Imports,283210,HS1992:283210
Imports,283220,HS1992:283220
Imports,283230,HS1992:283230
Imports,283311,HS1992:283311
Imports,283319,HS1992:283319
Imports,283321,HS1992:283321
Imports,283322,HS1992:283322
Imports,283323,HS1992:283323
Imports,283324,HS1992:283324
Imports,283325,HS1992:283325
Imports,283326,HS1992:283326
Imports,283327,HS1992:283327
Imports,283329,HS1992:283329
Imports,283330,HS1992:283330
Imports,283340,HS1992:283340
Imports,283410,HS1992:283410
Imports,283421,HS1992:283421
Imports,283422,HS1992:283422
Imports,283429,HS1992:283429
Imports,283510,HS1992:283510
Imports,283521,HS1992:283521
Imports,283522,HS1992:283522
Imports,283523,HS1992:283523
Imports,283524,HS1992:283524
Imports,283525,HS1992:283525
Imports,283526,HS1992:283526
Imports,283529,HS1992:283529
Imports,283531,HS1992:283531
Imports,283539,HS1992:283539
Imports,283610,HS1992:283610
Imports,283620,HS1992:283620
Imports,283630,HS1992:283630
Imports,283640,HS1992:283640
Imports,283650,HS1992:283650
Imports,283660,HS1992:283660
Imports,283670,HS1992:283670
Imports,283691,HS1992:283691
Imports,283692,HS1992:283692
Imports,283693,HS1992:283693
Imports,283699,HS1992:283699
Imports,283711,HS1992:283711
Imports,283719,HS1992:283719
Imports,283720,HS1992:283720
Imports,283800,HS1992:283800
Imports,283911,HS1992:283911
Imports,283919,HS1992:283919
Imports,283920,HS1992:283920
Imports,283990,HS1992:283990
Imports,284011,HS1992:284011
Imports,284019,HS1992:284019
Imports,284020,HS1992:284020
Imports,284030,HS1992:284030
Imports,284110,HS1992:284110
Imports,284120,HS1992:284120
Imports,284130,HS1992:284130
Imports,284140,HS1992:284140
Imports,284150,HS1992:284150
Imports,284160,HS1992:284160
Imports,284170,HS1992:284170
Imports,284180,HS1992:284180
Imports,284190,HS1992:284190
Imports,284210,HS1992:284210
Imports,284290,HS1992:284290
Imports,284310,HS1992:284310
Imports,284321,HS1992:284321
Imports,284329,HS1992:284329
Imports,284330,HS1992:284330
Imports,284390,HS1992:284390
Imports,284410,HS1992:284410
Imports,284420,HS1992:284420
Imports,284430,HS1992:284430
Imports,284440,HS1992:284440
Imports,284450,HS1992:284450
Imports,284510,HS1992:284510
Imports,284590,HS1992:284590
Imports,284610,HS1992:284610
Imports,284690,HS1992:284690
Imports,284700,HS1992:284700
Imports,284810,HS1992:284810
Imports,284890,HS1992:284890
Imports,284910,HS1992:284910
Imports,284920,HS1992:284920
Imports,284990,HS1992:284990
Imports,285000,HS1992:285000
Imports,285100,HS1992:285100
Imports,290110,HS1992:290110
Imports,290121,HS1992:290121
Imports,290122,HS1992:290122
Imports,290123,HS1992:290123
Imports,290124,HS1992:290124
Imports,290129,HS1992:290129
Imports,290211,HS1992:290211
Imports,290219,HS1992:290219
Imports,290220,HS1992:290220
Imports,290230,HS1992:290230
Imports,290241,HS1992:290241
Imports,290242,HS1992:290242
Imports,290243,HS1992:290243
Imports,290244,HS1992:290244
Imports,290250,HS1992:290250
Imports,290260,HS1992:290260
Imports,290270,HS1992:290270
Imports,290290,HS1992:290290
Imports,290311,HS1992:290311
Imports,290312,HS1992:290312
Imports,290313,HS1992:290313
Imports,290314,HS1992:290314
Imports,290315,HS1992:290315
Imports,290316,HS1992:290316
Imports,290319,HS1992:290319
Imports,290321,HS1992:290321
Imports,290322,HS1992:290322
Imports,290323,HS1992:290323
Imports,290329,HS1992:290329
Imports,290330,HS1992:290330
Imports,290340,HS1992:290340
Imports,290351,HS1992:290351
Imports,290359,HS1992:290359
Imports,290361,HS1992:290361
Imports,290362,HS1992:290362
Imports,290369,HS1992:290369
Imports,290410,HS1992:290410
Imports,290420,HS1992:290420
Imports,290490,HS1992:290490
Imports,290511,HS1992:290511
Imports,290512,HS1992:290512
Imports,290513,HS1992:290513
Imports,290514,HS1992:290514
Imports,290515,HS1992:290515
Imports,290516,HS1992:290516
Imports,290517,HS1992:290517
Imports,290519,HS1992:290519
Imports,290521,HS1992:290521
