country,iso3,reporter_code,year,population,population_quartile,is_bottom_population_quartile,world_relative_product_gini,world_relative_import_product_gini,active_product_gini,driver_rank,product_id,country_product_imports,country_share,leave_one_out_product_imports,leave_one_out_world_weight,world_weight_percentile,relative_intensity,loo_gini_contribution,positive_loo_gini_contribution,driver_bucket,representative_classification_code,representative_cmd_code,product_description,product_label
Guyana,GUY,328,2012,746288.0,1,True,0.8197158139472837,0.8197158139472837,0.9159133535161036,8,HS1992:040210,23006666.0,0.011520188573828685,6653472034.35,0.00038822821634529466,0.9199920191540303,29.673753964298403,0.0014193990836927073,0.0014193990836927073,overweight_large_world_product,H0,040210,"In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5 %","040210 - In powder, granules or other solid forms, of a fat content, by weight, not exceeding 1.5 %"
Guyana,GUY,328,2012,746288.0,1,True,0.8197158139472837,0.8197158139472837,0.9159133535161036,9,HS1992:260111,0.0,0.0,131792669548.581,0.007690065091139888,0.9974062250598563,0.0,0.0013971412326693189,0.0013971412326693189,missing_large_world_product,H0,260111,"Iron ores and concentrates, other than roasted iron pyrites :-- Non-agglomerated","260111 - Iron ores and concentrates, other than roasted iron pyrites :-- Non-agglomerated"
Guyana,GUY,328,2012,746288.0,1,True,0.8197158139472837,0.8197158139472837,0.9159133535161036,10,HS1992:270112,0.0,0.0,94109301729.226,0.005491251208874717,0.9962090981644054,0.0,0.0009954520317758675,0.0009954520317758675,missing_large_world_product,H0,270112,"Coal, whether or not pulverised, but not agglomerated :-- Bituminous coal","270112 - Coal, whether or not pulverised, but not agglomerated :-- Bituminous coal"
Guyana,GUY,328,2012,746288.0,1,True,0.8197158139472837,0.8197158139472837,0.9159133535161036,11,HS1992:252329,17122367.0,0.008573728008669372,6323127769.938,0.00036895272170272967,0.9152035115722267,23.238012635064237,0.0009203674663021966,0.0009203674663021966,overweight_large_world_product,H0,252329,Portland cement :-- Other,252329 - Portland cement :-- Other
Guyana,GUY,328,2012,746288.0,1,True,0.8197158139472837,0.8197158139472837,0.9159133535161036,12,HS1992:220210,17043688.0,0.008534330865389234,7500338625.661,0.00043764264305810017,0.930367118914605,19.50068395016123,0.0008027262522599665,0.0008027262522599665,overweight_large_world_product,H0,220210,"Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured","220210 - Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured"
Guyana,GUY,328,2012,746288.0,1,True,0.8197158139472837,0.8197158139472837,0.9159133535161036,13,HS1992:710239,0.0,0.0,75053462658.192,0.004379348374487401,0.9954110135674381,0.0,0.000793000080750339,0.000793000080750339,missing_large_world_product,H0,710239,Non-industrial :-- Other,710239 - Non-industrial :-- Other
Guyana,GUY,328,2012,746288.0,1,True,0.8197158139472837,0.8197158139472837,0.9159133535161036,14,HS1992:870919,9494951.0,0.004754431868540328,788011482.914,4.598024774011093e-05,0.5594573024740622,103.4016148719615,0.0007776052716808035,0.0007776052716808035,overweight_mid_world_product,H0,870919,Vehicles :-- Other,870919 - Vehicles :-- Other
Guyana,GUY,328,2012,746288.0,1,True,0.8197158139472837,0.8197158139472837,0.9159133535161036,15,HS1992:901380,3332.0,1.6684411521424781e-06,67107005577.707,0.003915674845434609,0.9950119712689545,0.0004260928749198261,0.0007064494169483071,0.0007064494169483071,underweight_large_world_product,H0,901380,"Other devices, appliances and instruments","901380 - Other devices, appliances and instruments"
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,1,HS1992:270900,0.0,0.0,1687952016118.099,0.1017649845909269,1.0,0.0,0.027929523439210513,0.027929523439210513,missing_large_world_product,H0,270900,"Petroleum oils and oils obtained from bituminous minerals, crude.","270900 - Petroleum oils and oils obtained from bituminous minerals, crude."
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,2,HS1992:271111,0.0,0.0,151819034321.77,0.009153021851826953,0.9982043096568236,0.0,0.002277262240507616,0.002277262240507616,missing_large_world_product,H0,271111,Liquefied :-- Natural gas,271111 - Liquefied :-- Natural gas
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,3,HS1992:260111,6282.0,1.1354225105634727e-08,131792663266.581,0.007945651427559573,0.9976057462090981,1.428986057235343e-06,0.0019744469086718786,0.0019744469086718786,underweight_large_world_product,H0,260111,"Iron ores and concentrates, other than roasted iron pyrites :-- Non-agglomerated","260111 - Iron ores and concentrates, other than roasted iron pyrites :-- Non-agglomerated"
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,4,HS1992:870332,16320689.0,2.949837261780588e-05,121158390268.062,0.007304521456152684,0.9972067039106145,0.004038371684562451,0.0017723458124545566,0.0017723458124545566,underweight_large_world_product,H0,870332,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","870332 - Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,5,HS1992:870323,1021057209.0,0.0018454812793245981,246058048560.568,0.014834600321060187,0.9992019154030327,0.12440384232695706,0.0016250223931443264,0.0016250223931443264,underweight_large_world_product,H0,870323,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","870323 - Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,6,HS1992:710239,16623487880.0,0.03004565797999214,58429974778.192,0.003522686324120561,0.9940143655227454,8.52918915154702,0.0015089464286635046,0.0015089464286635046,overweight_large_world_product,H0,710239,Non-industrial :-- Other,710239 - Non-industrial :-- Other
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,7,HS1992:271121,834325816.0,0.001507978848504677,198201626893.672,0.011949383225429296,0.9986033519553073,0.12619721202811293,0.0012812866756393149,0.0012812866756393149,underweight_large_world_product,H0,271121,In gaseous state :-- Natural gas,271121 - In gaseous state :-- Natural gas
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,8,HS1992:300490,1292116114.0,0.0023353991119028947,250862870356.349,0.01512427835179847,0.9996009577015164,0.15441392029294315,0.0012511189754804697,0.0012511189754804697,underweight_large_world_product,H0,300490,Other,300490 - Other
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,9,HS1992:870899,126361261.0026,0.00022838812512820494,101625011191.9881,0.006126873038600562,0.9964086193136472,0.03727645794017809,0.0012281330308488991,0.0012281330308488991,underweight_large_world_product,H0,870899,Other parts and accessories :-- Other,870899 - Other parts and accessories :-- Other
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,10,HS1992:950490,4840410860.5416,0.008748665156693479,9455869204.78667,0.0005700851533279659,0.9471268954509178,15.346242759738095,0.0011811654502158486,0.0011811654502158486,overweight_large_world_product,H0,950490,Other,950490 - Other
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,11,HS1992:852990,27085895888.260597,0.04895564455636691,111154314579.0982,0.006701385467325714,0.9968076616121309,7.305301984949595,0.0010531318532227552,0.0010531318532227552,overweight_large_world_product,H0,852990,Other,852990 - Other
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,12,HS1992:300210,29955834.0144,5.414283391062197e-05,61933383716.13033,0.0037339034399986137,0.994413407821229,0.014500330493453272,0.00085105120691642,0.00085105120691642,underweight_large_world_product,H0,300210,"Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes"
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,13,HS1992:740311,53964454.0,9.753654225066387e-05,63709749750.483,0.0038409988197176887,0.9952114924181963,0.025393536116169062,0.0008231332123381785,0.0008231332123381785,underweight_large_world_product,H0,740311,Refined copper :-- Cathodes and sections of cathodes,740311 - Refined copper :-- Cathodes and sections of cathodes
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,14,HS1992:870840,23583401.0,4.262515818377128e-05,55505174726.856,0.0033463529750006856,0.9938148443735035,0.012737794997182729,0.0007699980812985174,0.0007699980812985174,underweight_large_world_product,H0,870840,Gear boxes,870840 - Gear boxes
"China, Hong Kong SAR",HKG,344,2012,7150100.0,2,False,0.7534783106622311,0.7534783106622311,0.9346952375789108,15,HS1992:120100,23576119.0,4.261199653664946e-05,55109297588.22,0.0033224859275203652,0.99341580207502,0.012825335446477454,0.0007641093495935891,0.0007641093495935891,underweight_large_world_product,H0,120100,"Soya beans, whether or not broken.","120100 - Soya beans, whether or not broken."
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,1,HS1992:852990,3732164560.6618996,0.04245413279537965,134508045906.6969,0.007888049524354492,0.9976057462090981,5.382082435499647,0.007751055262619766,0.007751055262619766,overweight_large_world_product,H0,852990,Other,852990 - Other
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,2,HS1992:710812,23662914.0,0.00026917047117115445,294618391919.716,0.017277512661662234,0.9996009577015164,0.015579237384581845,0.007438547434946652,0.007438547434946652,underweight_large_world_product,H0,710812,Non-monetary :-- Other unwrought forms,710812 - Non-monetary :-- Other unwrought forms
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,3,HS1992:840991,1544455708.0,0.017568498563842936,30647727891.819,0.0017972961676010223,0.9866320830007981,9.77496023223198,0.005164452233801131,0.005164452233801131,overweight_large_world_product,H0,840991,Other :-- Suitable for use solely or principally with spark-ignition internal combustion piston engines,840991 - Other :-- Suitable for use solely or principally with spark-ignition internal combustion piston engines
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,4,HS1992:271600,1555759494.0,0.017697081434221367,37754094960.364,0.002214039827781829,0.9896249002394254,7.993117925051723,0.004599136889957611,0.004599136889957611,overweight_large_world_product,H0,271600,Electrical energy. (optional heading),271600 - Electrical energy. (optional heading)
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,5,HS1992:271111,0.0,0.0,151819034321.77,0.008903229939869134,0.99780526735834,0.0,0.003998941414762758,0.003998941414762758,missing_large_world_product,H0,271111,Liquefied :-- Natural gas,271111 - Liquefied :-- Natural gas
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,6,HS1992:880240,0.0,0.0,112489710749.94699,0.006596812877583522,0.996608140462889,0.0,0.002956120470595125,0.002956120470595125,missing_large_world_product,H0,880240,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,7,HS1992:870324,38542663.0,0.00043843064974588596,130639651955.323,0.007661192589050285,0.9972067039106145,0.05722746747973813,0.0028339424298050586,0.0028339424298050586,underweight_large_world_product,H0,870324,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc","870324 - Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc"
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,8,HS1992:271121,3573685770.0,0.04065140424076891,195462266939.672,0.011462630591126342,0.9984038308060654,3.546428886248738,0.0025678680428372624,0.0025678680428372624,overweight_large_world_product,H0,271121,In gaseous state :-- Natural gas,271121 - In gaseous state :-- Natural gas
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,9,HS1992:260111,79227140.0,0.0009012248704171861,131713442408.581,0.007724163634514387,0.9974062250598563,0.11667604585565534,0.0022774453595536537,0.0022774453595536537,underweight_large_world_product,H0,260111,"Iron ores and concentrates, other than roasted iron pyrites :-- Non-agglomerated","260111 - Iron ores and concentrates, other than roasted iron pyrites :-- Non-agglomerated"
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,10,HS1992:710239,666399.0,7.580424491167324e-06,75052796259.192,0.004401373686184214,0.9954110135674381,0.001722286047867751,0.001956879167476666,0.001956879167476666,underweight_large_world_product,H0,710239,Non-industrial :-- Other,710239 - Non-industrial :-- Other
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,11,HS1992:901380,0.0,0.0,67107008909.707,0.003935403314670501,0.9950119712689545,0.0,0.0017587951345602315,0.0017587951345602315,missing_large_world_product,H0,901380,"Other devices, appliances and instruments","901380 - Other devices, appliances and instruments"
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,12,HS1992:870323,350677238.0,0.003989025078714273,246728428531.568,0.014469068004104193,0.9992019154030327,0.2756932981158686,0.0016247795253354624,0.0016247795253354624,underweight_large_world_product,H0,870323,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","870323 - Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,13,HS1992:880330,14548063.0,0.00016548718270022192,63468813071.948,0.0037220460485375122,0.994413407821229,0.04446134747990184,0.001433458654531261,0.001433458654531261,underweight_large_world_product,H0,880330,Other parts of aeroplanes or helicopters,880330 - Other parts of aeroplanes or helicopters
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,14,HS1992:711319,16114147.0,0.00018330170749516502,61362237009.577,0.0035985086333978375,0.9938148443735035,0.05093824308046335,0.001354688401257409,0.001354688401257409,underweight_large_world_product,H0,711319,"Of precious metal whether or not plated or clad with precious metal :-- Of other precious metal, whether or not plated or clad with precious metal","711319 - Of precious metal whether or not plated or clad with precious metal :-- Of other precious metal, whether or not plated or clad with precious metal"
Hungary,HUN,348,2012,9920362.0,2,False,0.5548426866880026,0.5548426866880026,0.8866893416853827,15,HS1992:260300,487.0,5.539724290100206e-09,51667473163.909004,0.00302997180851082,0.9926177174780527,1.8283088557259174e-06,0.0013529051531870895,0.0013529051531870895,underweight_large_world_product,H0,260300,Copper ores and concentrates.,260300 - Copper ores and concentrates.
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,1,HS1992:281820,508174324.0,0.10673834187381968,11623871976.25,0.000678359050195567,0.9567039106145251,157.34785559807543,0.027502280262228895,0.027502280262228895,overweight_large_world_product,H0,281820,Aluminium oxide; other than artificial corundum,281820 - Aluminium oxide; other than artificial corundum
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,2,HS1992:270900,2678.0,5.624945339388873e-07,1687952013440.099,0.09850741017730337,1.0,5.7101748277256915e-06,0.026216412734983208,0.026216412734983208,underweight_large_world_product,H0,270900,"Petroleum oils and oils obtained from bituminous minerals, crude.","270900 - Petroleum oils and oils obtained from bituminous minerals, crude."
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,3,HS1992:854511,351157800.0,0.07375815647871732,2950478502.347,0.00017218735706690507,0.815243415802075,428.35988504114084,0.018792376870260252,0.018792376870260252,overweight_mid_world_product,H0,854511,Electrodes :-- Of a kind used for furnaces,854511 - Electrodes :-- Of a kind used for furnaces
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,4,HS1992:710812,56556.0,1.187917881308727e-05,294641998277.716,0.017195050539766592,0.9996009577015164,0.0006908487291511339,0.004181352611753231,0.004181352611753231,underweight_large_world_product,H0,710812,Non-monetary :-- Other unwrought forms,710812 - Non-monetary :-- Other unwrought forms
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,5,HS1992:890200,80252708.0,0.01685650096482211,711502484.048,4.152266562095239e-05,0.5367118914604948,405.9590277440256,0.004040399534943728,0.004040399534943728,overweight_mid_world_product,H0,890200,Fishing vessels; factory ships and other vessels for processing or preserving fishery products.,890200 - Fishing vessels; factory ships and other vessels for processing or preserving fishery products.
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,6,HS1992:271121,0.0,0.0,199035952709.672,0.01161556494348635,0.9984038308060654,0.0,0.002819659174863376,0.002819659174863376,missing_large_world_product,H0,271121,In gaseous state :-- Natural gas,271121 - In gaseous state :-- Natural gas
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,7,HS1992:854211,1933495.1009576954,0.0004061166638111728,226248030608.23666,0.01320363812209971,0.9986033519553073,0.030757936566849046,0.0027132225846013824,0.0027132225846013824,underweight_large_world_product,H0,854211,"Monolithic integrated circuits, digital","854211 - Monolithic integrated circuits, digital"
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,8,HS1992:271111,1270.0,2.6675431594562616e-07,151819033051.77,0.00886002661359603,0.99780526735834,3.010762016631892e-05,0.002144389115305234,0.002144389115305234,underweight_large_world_product,H0,271111,Liquefied :-- Natural gas,271111 - Liquefied :-- Natural gas
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,9,HS1992:760719,47179547.0,0.009909722666621669,3782446197.484,0.000220740267544555,0.8555466879489226,44.893135162217085,0.0020854714398635954,0.0020854714398635954,overweight_mid_world_product,H0,760719,Not backed :-- Other,760719 - Not backed :-- Other
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,10,HS1992:854219,1166776.431847725,0.0002450729519204869,166342242580.44324,0.009707588479538084,0.9980047885075818,0.025245502777240535,0.0020484808814510425,0.0020484808814510425,underweight_large_world_product,H0,854219,"Monolithic digital integrated circuits :-- Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)","854219 - Monolithic digital integrated circuits :-- Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)"
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,11,HS1992:260111,0.0,0.0,131792669548.581,0.00769130547208212,0.9974062250598563,0.0,0.0018596680952831512,0.0018596680952831512,missing_large_world_product,H0,260111,"Iron ores and concentrates, other than roasted iron pyrites :-- Non-agglomerated","260111 - Iron ores and concentrates, other than roasted iron pyrites :-- Non-agglomerated"
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,12,HS1992:030613,42282758.0,0.008881187548491695,6402958894.591001,0.00037367110744601265,0.916001596169194,23.767391621988953,0.0016382064007584018,0.0016382064007584018,overweight_large_world_product,H0,030613,Frozen :-- Shrimps and prawns,030613 - Frozen :-- Shrimps and prawns
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,13,HS1992:270112,0.0,0.0,94109301729.226,0.005492136928731152,0.9962090981644054,0.0,0.0013249982716831976,0.0013249982716831976,missing_large_world_product,H0,270112,"Coal, whether or not pulverised, but not agglomerated :-- Bituminous coal","270112 - Coal, whether or not pulverised, but not agglomerated :-- Bituminous coal"
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,14,HS1992:880390,26533658.0,0.0055732029837206225,3489669625.746,0.0002036540816738313,0.8423782920989625,27.366026440101326,0.0010635636696102457,0.0010635636696102457,overweight_mid_world_product,H0,880390,Other,880390 - Other
Iceland,ISL,352,2012,320716.0,1,True,0.7600713134351645,0.7600713134351645,0.8926311506001605,15,HS1992:710239,63717.0,1.3383295078037371e-05,75053398941.192,0.004380051029787853,0.9954110135674381,0.003055511222819153,0.0010378398239816455,0.0010378398239816455,underweight_large_world_product,H0,710239,Non-industrial :-- Other,710239 - Non-industrial :-- Other
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,1,HS1992:880240,13047377418.692,0.1844209673291928,99442333331.25499,0.005825802803892611,0.9964086193136472,31.655889074372503,0.06477284827147745,0.06477284827147745,overweight_large_world_product,H0,880240,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,2,HS1992:710812,373643.208,5.281340429121332e-06,294641681190.508,0.017261504984052763,0.9996009577015164,0.00030596060042276487,0.005844689144353432,0.005844689144353432,underweight_large_world_product,H0,710812,Non-monetary :-- Other unwrought forms,710812 - Non-monetary :-- Other unwrought forms
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,3,HS1992:870323,76921568.009,0.0010872644766430168,247002184201.559,0.014470557649684237,0.9992019154030327,0.07513632183115915,0.003361787567012886,0.003361787567012886,underweight_large_world_product,H0,870323,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","870323 - Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,4,HS1992:293490,935676635.5610614,0.013225523007427077,16522401170.561928,0.0009679605037610742,0.9724660814046289,13.663287867674805,0.003072104024347877,0.003072104024347877,overweight_large_world_product,H0,293490,Other,293490 - Other
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,5,HS1992:271111,474.375,6.7051556469465714e-09,151819033847.395,0.008894277954300882,0.99780526735834,7.538729598285438e-07,0.0029904667568553256,0.0029904667568553256,underweight_large_world_product,H0,271111,Liquefied :-- Natural gas,271111 - Liquefied :-- Natural gas
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,6,HS1992:260111,1876.932,2.6529899760178597e-08,131792667671.64899,0.007721038587221674,0.9974062250598563,3.4360532537793048e-06,0.0025928925463700736,0.0025928925463700736,underweight_large_world_product,H0,260111,"Iron ores and concentrates, other than roasted iron pyrites :-- Non-agglomerated","260111 - Iron ores and concentrates, other than roasted iron pyrites :-- Non-agglomerated"
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,7,HS1992:870324,7430017.38,0.00010502118153869442,130670764600.943,0.007655312192475459,0.9972067039106145,0.013718732678455829,0.0024130550039080934,0.0024130550039080934,underweight_large_world_product,H0,870324,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc","870324 - Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc"
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,8,HS1992:293792,320825608.627,0.0045347786906358885,1118693863.6149998,6.553838419735997e-05,0.6396648044692738,69.19271425703778,0.0014086392621841526,0.0014086392621841526,overweight_mid_world_product,H0,293792,Other hormones and their derivatives; other steroids used primarily as hormones :-- Oestrogens and progestogens,293792 - Other hormones and their derivatives; other steroids used primarily as hormones :-- Oestrogens and progestogens
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,9,HS1992:740311,4066.258,5.747539982216953e-08,63763710138.225,0.00373558009819055,0.9946129289704708,1.5385936939221197e-05,0.0012493982755240607,0.0012493982755240607,underweight_large_world_product,H0,740311,Refined copper :-- Cathodes and sections of cathodes,740311 - Refined copper :-- Cathodes and sections of cathodes
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,10,HS1992:710239,12171601.923,0.00017204212988962148,75041291056.269,0.004396274194281481,0.9954110135674381,0.03913362140000454,0.0012219390916836659,0.0012219390916836659,underweight_large_world_product,H0,710239,Non-industrial :-- Other,710239 - Non-industrial :-- Other
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,11,HS1992:292429,351653908.902,0.004970527943178035,5325491261.570999,0.00031199249740467027,0.8968475658419792,15.931562407832537,0.0012069904405836995,0.0012069904405836995,overweight_mid_world_product,H0,292429,Cyclic amides (including cyclic carbamates) and their derivatives; salts thereof :-- Other,292429 - Cyclic amides (including cyclic carbamates) and their derivatives; salts thereof :-- Other
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,12,HS1992:901380,6825589.931,9.647777153008971e-05,67100183319.776,0.003931046497308953,0.9950119712689545,0.02454251599316741,0.0011728048610737396,0.0011728048610737396,underweight_large_world_product,H0,901380,"Other devices, appliances and instruments","901380 - Other devices, appliances and instruments"
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,13,HS1992:260300,13159.095000000001,1.8600006355300427e-07,51667460491.814,0.00302692451111879,0.9926177174780527,6.144853063555797e-05,0.0010114385354433875,0.0010114385354433875,underweight_large_world_product,H0,260300,Copper ores and concentrates.,260300 - Copper ores and concentrates.
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,14,HS1992:120100,5450048.0309999995,7.70348781685158e-05,55127423659.189,0.003229625538403746,0.9930167597765364,0.02385257276810815,0.0009659958963781357,0.0009659958963781357,underweight_large_world_product,H0,120100,"Soya beans, whether or not broken.","120100 - Soya beans, whether or not broken."
Ireland,IRL,372,2012,4599533.0,1,True,0.6667655605135928,0.6667655605135928,0.8955776879838937,15,HS1992:293390,525802351.58191735,0.007432066628484384,20622464935.53812,0.0012081616553025307,0.977853152434158,6.151549832644996,0.0009406789936257098,0.0009406789936257098,overweight_large_world_product,H0,293390,Other,293390 - Other
Italy,ITA,380,2012,60191247.0,4,False,0.4591268238919654,0.4591268238919654,0.8464135654988323,1,HS1992:271121,27831918787.0,0.057588364801273585,171204033922.672,0.010278357751123233,0.9984038308060654,5.602876081539412,0.018170482441615454,0.018170482441615454,overweight_large_world_product,H0,271121,In gaseous state :-- Natural gas,271121 - In gaseous state :-- Natural gas
Italy,ITA,380,2012,60191247.0,4,False,0.4591268238919654,0.4591268238919654,0.8464135654988323,2,HS1992:854211,798365637.1605716,0.0016519368251059787,225451598466.17703,0.013535149444227462,0.9986033519553073,0.12204791915397026,0.005104340586885525,0.005104340586885525,underweight_large_world_product,H0,854211,"Monolithic integrated circuits, digital","854211 - Monolithic integrated circuits, digital"
