reporter_code,country,iso3,year,top_export_sectors,top_export_value_share,weighted_top_sector_input_product_gini,weighted_top_sector_top_supplier_share,weighted_top_sector_source_hhi,median_top_sector_matched_requirement_share,total_exports
348,Hungary,HUN,2014,10,0.8425771245077891,0.7736016115433068,0.3232970295143449,0.1588403955951551,0.26367380345431984,109613011737.0
348,Hungary,HUN,2015,10,0.8587555985639539,0.7602258868088767,0.3330051250712259,0.17604603507441036,0.2651282406887194,98112414100.0
348,Hungary,HUN,2016,10,0.8661077427985691,0.7586990033526156,0.3292615546346374,0.16643604457778446,0.2886999241550704,98770357976.0
348,Hungary,HUN,2017,10,0.8540409265371594,0.7617693987282992,0.30376551598116003,0.14018667817422656,0.28028537840658685,110665745464.0
348,Hungary,HUN,2018,10,0.8502029731383707,0.753663049487806,0.2975198525893276,0.13558384141222507,0.30200555002252194,117351260818.0
348,Hungary,HUN,2019,10,0.8612346101382108,0.7524308906357001,0.3175565894745806,0.15881671409898715,0.28081429938941993,115838632969.0
348,Hungary,HUN,2020,10,0.8661248209272728,0.757694153084099,0.28751278136136715,0.134292603122317,0.2918671158706182,113717901462.0
348,Hungary,HUN,2021,10,0.8470148700530855,0.7646937416035747,0.2853857913974749,0.1342148243878104,0.26810154894609795,134183424063.0
348,Hungary,HUN,2022,10,0.8362519974930023,0.7761123790117959,0.2722027935444605,0.1271113088201261,0.34120573017656003,141128209048.0
348,Hungary,HUN,2023,10,0.8658194636224816,,,,0.0,150849286487.264
348,Hungary,HUN,2024,10,0.8656231233532373,,,,0.0,148025178761.343
348,Hungary,HUN,2025,10,0.8595253007183112,,,,0.0,154698295476.449
352,Iceland,ISL,1988,10,0.989947742801881,,,,0.0,1495449102.0
352,Iceland,ISL,1989,10,0.989035750091652,,,,0.0,1393724343.0
352,Iceland,ISL,1990,10,0.9880180436812638,,,,0.0,1576629934.0
352,Iceland,ISL,1991,10,0.9928638697324423,,,,0.0,1564416649.0
352,Iceland,ISL,1992,10,0.9904387969578738,,,,0.0,1519317803.0
352,Iceland,ISL,1993,10,0.9887943958413059,,,,0.0,1393542265.0
352,Iceland,ISL,1994,10,0.9833969892255462,,,,0.0,1622725141.0
352,Iceland,ISL,1995,10,0.9765748172484137,0.7697804358682804,0.25701279459649523,0.1551020399455815,0.10328088817408132,1797675367.0
352,Iceland,ISL,1996,10,0.9751832894914967,0.7168328420558694,0.22282421988744106,0.12955231441123727,0.1085029824086721,1889687031.0
352,Iceland,ISL,1997,10,0.9776801286955799,0.6802233123288473,0.24142070899307103,0.13625801458645695,0.09566902412733033,1843975686.0
352,Iceland,ISL,1998,10,0.9747425624671346,0.7046131433245711,0.23802663327109522,0.1419140685428941,0.09382562242642134,1920555715.0
352,Iceland,ISL,1999,10,0.9721000807074347,0.698092234286948,0.2405039141813441,0.13628784057135285,0.09878503906196218,1995163155.0
352,Iceland,ISL,2000,10,0.9646787105569944,0.7793203395221913,0.29305930967615434,0.1768739905388339,0.11108898032828446,1883267232.0
352,Iceland,ISL,2001,10,0.9738283783480998,0.7749651842313223,0.27291659337244856,0.15098648922146937,0.10676015039311253,1993957069.0
352,Iceland,ISL,2002,10,0.9712672089105799,0.7717194330204757,0.3461762954476597,0.21756336731686568,0.10379752339231405,2208481898.0
352,Iceland,ISL,2003,10,0.9708769245313025,0.7095884973285042,0.29329588735396533,0.16166981504961173,0.11742704610175919,2361472437.0
352,Iceland,ISL,2004,10,0.9638948483352555,0.7842050421389957,0.24124744980040475,0.13371254741936547,0.105316595648485,2860103953.0
352,Iceland,ISL,2005,10,0.9604267836639616,0.7879699580764274,0.27274052487799516,0.14909863638619447,0.10164440294098429,3061469757.0
352,Iceland,ISL,2006,10,0.967015472522238,0.8109486988803764,0.3028685501451431,0.1689779075793054,0.12595852812503386,3427465683.0
352,Iceland,ISL,2007,10,0.9686747903353443,0.8026665770176593,0.2991831982162743,0.1597067528422473,0.11335906889218819,4720687765.0
352,Iceland,ISL,2008,10,0.9645681911885179,0.8157356008979756,0.3075452173910775,0.17999180477207916,0.1258176434527562,5313055255.0
352,Iceland,ISL,2009,10,0.9577435980106386,0.7990389597515064,0.27703516351028323,0.16562246778151254,0.12485925559965387,4036041735.0
352,Iceland,ISL,2010,10,0.9644569811704499,0.8116737913494759,0.32451881313387115,0.18850679533815068,0.1256314591891045,4584305874.0
352,Iceland,ISL,2011,10,0.964353208217353,0.8231757453340113,0.3393654905539688,0.19996086475916994,0.13514951197313124,5322908697.0
352,Iceland,ISL,2012,10,0.9618920821145784,0.839573660730934,0.3902077042985627,0.24141264595458742,0.14793688281979908,5032443194.0
352,Iceland,ISL,2013,10,0.969735606666042,0.8276183812117708,0.3725548190997687,0.22734131832913557,0.14007361609662672,4975441250.0
352,Iceland,ISL,2014,10,0.969421525953924,0.8106912412279755,0.302524128688604,0.17345656305221657,0.13714500509490957,5020661030.0
352,Iceland,ISL,2015,10,0.9729799581681995,0.8239858045556004,0.3020401995669998,0.17035025351290192,0.16419012537106892,4686796593.0
352,Iceland,ISL,2016,10,0.9664037299633357,0.8227870024016858,0.2920793261653939,0.1595153521584801,0.14170960115388048,4406147761.0
352,Iceland,ISL,2017,10,0.9721680770473169,0.8357601937324404,0.295129500410056,0.15409846753031536,0.15454873473632924,4841983110.190001
352,Iceland,ISL,2018,10,0.9763573122450281,0.8438039378136951,0.3116366970075229,0.16168438408514302,0.14907830776743775,5503928488.445
352,Iceland,ISL,2019,10,0.9642815688045713,0.8524999150101253,0.2763058251584012,0.15879032735918913,0.16547748553074973,5181170302.09
352,Iceland,ISL,2020,10,0.9721571093883549,0.84501997808026,0.30491401228100146,0.1664507492615231,0.1663297612066199,4545432326.702
352,Iceland,ISL,2021,10,0.9699248215539477,0.8534992689813119,0.27648997164222133,0.1499983988268614,0.16519302555806692,5931442263.925
352,Iceland,ISL,2022,10,0.9762560346794505,0.8403175617662253,0.25344957603831075,0.13700642597065446,0.18338620467530647,7364632291.838
352,Iceland,ISL,2023,10,0.9621998196411717,,,,0.0,6752368566.474
352,Iceland,ISL,2024,10,0.961393226362933,,,,0.0,6872368527.741
352,Iceland,ISL,2025,10,0.9681333709718446,,,,0.0,7109127883.870001
372,Ireland,IRL,1992,10,0.8912242191359828,,,,0.0,27439176380.0
372,Ireland,IRL,1993,10,0.9049457371163044,,,,0.0,26817003832.0
372,Ireland,IRL,1994,10,0.9129187853920779,,,,0.0,32328833201.0
372,Ireland,IRL,1995,10,0.923509064839581,0.7702436503431658,0.40152963771054356,0.23784476825718442,0.16070309859748078,40778909180.0
372,Ireland,IRL,1996,10,0.9299235035403028,0.7539300986700701,0.44024582317362176,0.2627181003111665,0.1344707779493179,45565355623.0
372,Ireland,IRL,1997,10,0.9316731522130427,0.7729870412139154,0.38289357154563153,0.23482078989593239,0.1537593736039443,50671328872.0
372,Ireland,IRL,1998,10,0.9420244091601269,0.7429651345559452,0.44614956427345953,0.29295712969729576,0.18750387223844167,61089724032.0
372,Ireland,IRL,1999,10,0.9452499262913432,0.7616671728619822,0.43978226556873,0.2789898005812084,0.13152049954738682,68195459843.0
372,Ireland,IRL,2000,10,0.9488340672659759,0.7314322895210501,0.41982207504399965,0.2791267903059028,0.12775406888179613,74358733358.026
372,Ireland,IRL,2001,10,0.95525702550022,0.7665572232845016,0.4466566015376063,0.2892739038917122,0.13372174036318846,79636176554.478
372,Ireland,IRL,2002,10,0.9541759801014531,0.7685680395985215,0.4656745757144525,0.3014649791078347,0.1570748079796495,85808792799.531
372,Ireland,IRL,2003,10,0.9523401068621989,0.7710852602295888,0.38302614965934634,0.25217202315877785,0.1405804837584929,89391946251.782
372,Ireland,IRL,2004,10,0.9506137070829852,0.718202930094107,0.362090401539175,0.24015022824080448,0.13998672642481572,100968243874.548
372,Ireland,IRL,2005,10,0.9492160454563611,0.7630529412719321,0.3692055304895035,0.23488922972785298,0.16197953964981254,103963961002.37
372,Ireland,IRL,2006,10,0.9464924265158773,0.7978796118213617,0.4709514029274968,0.32503006986975774,0.18822795729213676,106026130993.352
372,Ireland,IRL,2007,10,0.9430320592506408,0.7386927347456237,0.443041102697068,0.2895753627280296,0.17171204025181847,120332729864.123
372,Ireland,IRL,2008,10,0.9502066324898895,0.7652778850470126,0.4725463505617526,0.3261537261059847,0.17081350611595697,126100139971.474
372,Ireland,IRL,2009,10,0.9565260802696604,0.7412838606493051,0.4916637846342679,0.35946461348374137,0.16608904078602355,117548346469.979
372,Ireland,IRL,2010,10,0.9484862267648967,0.7753660963026637,0.49102853872465496,0.37285649161687573,0.16901306816803396,116077818586.201
372,Ireland,IRL,2011,10,0.9448087653664918,0.7528321906604385,0.46638022803518336,0.3482124191822269,0.14123652948297305,128660699959.75099
372,Ireland,IRL,2012,10,0.9452098774639953,0.7790700593801457,0.36080331918336334,0.22374766706614121,0.18834257555597742,118789868916.957
372,Ireland,IRL,2013,10,0.9431903003574951,0.7891680439072697,0.3516188497167173,0.20825655254725983,0.1857230455383931,116863127583.564
372,Ireland,IRL,2014,10,0.9443915957278737,0.7766812148701013,0.4789343709801576,0.33647995725861196,0.15513221841050173,121350642944.89201
372,Ireland,IRL,2015,10,0.9523996670549215,0.7619362122313426,0.490106895934428,0.36823041341127294,0.12942461061304733,123400551823.563
372,Ireland,IRL,2016,10,0.9574985448820338,0.7716287962440387,0.49025121817096645,0.3513535376881942,0.13204391030830992,131005684214.17
372,Ireland,IRL,2017,10,0.95391990016615,0.7924240693367393,0.4620039515181138,0.3349949817377825,0.1391353407840126,137654934237.998
372,Ireland,IRL,2018,10,0.9592203176652239,0.7607420087546668,0.5843909576292828,0.4434652455875519,0.1333975676580305,164811145122.91202
372,Ireland,IRL,2019,10,0.9621314500044903,0.7254285815203912,0.5715343765604562,0.45574252820028716,0.1365163378067614,169666016129.23798
372,Ireland,IRL,2020,10,0.9667033449401032,0.7775036147447427,0.571486447341523,0.438373098708884,0.13274249608444,184158134905.189
372,Ireland,IRL,2021,10,0.961650988966952,0.8187625758875381,0.4870221345746116,0.35900380898157047,0.1296513596958966,195244040768.52298
372,Ireland,IRL,2022,10,0.9611558624076432,0.8403716473026038,0.42154193223360026,0.30382995119373213,0.13105592907968505,215628848895.775
372,Ireland,IRL,2023,10,0.9648938010765662,,,,0.0,212185501260.482
372,Ireland,IRL,2024,10,0.9688289118925613,,,,0.0,241995087870.668
380,Italy,ITA,1994,10,0.8127532710142368,,,,0.0,188277537231.0
380,Italy,ITA,1995,10,0.8162481717391437,0.7257413807451485,0.2399277702284185,0.11610101041831314,0.08447653769713082,227048757745.0
