reporter_code,year,product_active_count_baseline,product_active_count_full_exclusion,product_gini_baseline,product_gini_full_exclusion,product_top_1pct_share_baseline,product_top_1pct_share_full_exclusion,total_trade_value_baseline,total_trade_value_full_exclusion,trade_share_removed_baseline,trade_share_removed_full_exclusion,commodity_gini_delta,commodity_top1_delta,commodity_trade_share_removed
31,2024,1064.0,1051.0,0.9904820607152284,0.9513817109793656,0.920315791712461,0.5738716080038707,3566888202.4199996,521626451.64,1.1102230246251563e-16,0.8537586764603118,0.03910034973586274,0.3464441837085903,0.8537586764603118
31,2025,86.0,84.0,0.94037161433456,0.9231528048360278,0.4674330659880117,0.4797175918197983,5177535.9,2729153.24,0.0,0.4728856945250732,0.01721880949853216,-0.012284525831786575,0.4728856945250732
36,1988,4454.0,4319.0,0.9549362447769756,0.946955133982518,0.7344181974024533,0.7033394405196195,32082415537.0,24365558818.0,0.0,0.2405322850488083,0.007981110794457624,0.03107875688283379,0.2405322850488083
36,1989,4470.0,4336.0,0.9556016495738292,0.9485164513596938,0.734435235658321,0.7078198342440282,35604563348.0,27144851371.0,0.0,0.2376019021582862,0.007085198214135446,0.02661540141429286,0.2376019021582862
36,1990,4489.0,4352.0,0.9523820454749664,0.9408370467907764,0.723324203112626,0.6729108494749918,38424274496.0,27492896018.0,0.0,0.2844914737202901,0.011544998684190011,0.05041335363763422,0.2844914737202901
36,1991,4510.0,4379.0,0.9493633451746172,0.9354563419028434,0.7037996943836496,0.6366786634082321,40249311881.0,27985108137.0,0.0,0.3047059234269645,0.013907003271773744,0.06712103097541755,0.3047059234269645
36,1992,4522.0,4387.0,0.9466302999388404,0.9311277009196794,0.6819911526871654,0.6074568644489924,41549785214.0,28687225933.0,0.0,0.3095698140135277,0.015502599019160956,0.07453428823817299,0.3095698140135277
36,1993,4569.0,4437.0,0.9419506756465212,0.9255572312607924,0.6637912585404742,0.5910630924819598,41359239030.0,28978390867.0,0.0,0.2993490318818372,0.016393444385728873,0.0727281660585144,0.2993490318818372
36,1994,4548.0,4415.0,0.9370527878872476,0.9211991452832438,0.641885455553384,0.5724099609179727,45918106913.0,33618439758.0,0.0,0.267860937261719,0.015853642604003793,0.06947549463541136,0.267860937261719
36,1995,4563.0,4432.0,0.9336754985578744,0.916938463674831,0.6320902854840621,0.5579209810635577,51620939428.0,37701943232.0,0.0,0.2696385681902201,0.016737034883043345,0.0741693044205044,0.2696385681902201
36,1996,4674.0,4541.0,0.9337220003420728,0.9169812404593588,0.6407511172109878,0.5722243525303059,58497466650.0,42833032580.0,0.0,0.2677796999949228,0.01674075988271395,0.06852676468068186,0.2677796999949228
36,1997,4701.0,4564.0,0.9370023567170302,0.921646911527511,0.6524393989451123,0.5873980944304937,61101813481.0,44602837063.0,0.0,0.2700243327987386,0.015355445189519257,0.06504130451461854,0.2700243327987386
36,1998,4675.0,4540.0,0.9390982482686056,0.9212871969869638,0.6598553360212156,0.5832731316407517,53073552411.0,37392975515.0,0.0,0.2954499215460476,0.017811051281641732,0.07658220438046393,0.2954499215460476
36,1999,4717.0,4584.0,0.9361267046774716,0.9206433097591415,0.6457694403006201,0.5819801655019624,52952693974.0,38834220485.0,0.0,0.2666242721462336,0.015483394918330062,0.0637892747986577,0.2666242721462336
36,2000,4722.0,4593.0,0.9442757406910944,0.9277101069420304,0.6882037075672691,0.6051575769051193,60320486768.0,42887656950.0,0.0,0.2890034671810392,0.016565633749064057,0.08304613066214983,0.2890034671810392
36,2001,4722.0,4594.0,0.9457112145605876,0.9302625343425313,0.6941340077708583,0.616348424597571,59713975934.0,42822084319.0,0.0,0.2828800352143706,0.015448680218056343,0.07778558317328732,0.2828800352143706
36,2002,4841.0,4707.0,0.9450810114510216,0.9283992186266086,0.6886373107112563,0.6094892435340613,60989030527.0,42872794943.0,0.0,0.2970408846879423,0.016681792824413066,0.07914806717719503,0.2970408846879423
