flow,product_id
Exports,HS1992:911210
Exports,HS1992:911280
Exports,HS1992:911290
Exports,HS1992:911310
Exports,HS1992:911320
Exports,HS1992:911390
Exports,HS1992:911410
Exports,HS1992:911420
Exports,HS1992:911430
Exports,HS1992:911440
Exports,HS1992:911490
Exports,HS1992:920110
Exports,HS1992:920120
Exports,HS1992:920190
Exports,HS1992:920210
Exports,HS1992:920290
Exports,HS1992:920300
Exports,HS1992:920410
Exports,HS1992:920420
Exports,HS1992:920510
Exports,HS1992:920590
Exports,HS1992:920600
Exports,HS1992:920710
Exports,HS1992:920790
Exports,HS1992:920810
Exports,HS1992:920890
Exports,HS1992:920910
Exports,HS1992:920920
Exports,HS1992:920930
Exports,HS1992:920991
Exports,HS1992:920992
Exports,HS1992:920993
Exports,HS1992:920994
Exports,HS1992:920999
Exports,HS1992:930100
Exports,HS1992:930200
Exports,HS1992:930310
Exports,HS1992:930320
Exports,HS1992:930330
Exports,HS1992:930390
Exports,HS1992:930400
Exports,HS1992:930510
Exports,HS1992:930521
Exports,HS1992:930529
Exports,HS1992:930590
Exports,HS1992:930610
Exports,HS1992:930621
Exports,HS1992:930629
Exports,HS1992:930630
Exports,HS1992:930690
Exports,HS1992:930700
Exports,HS1992:940110
Exports,HS1992:940120
Exports,HS1992:940130
Exports,HS1992:940140
Exports,HS1992:940150
Exports,HS1992:940161
Exports,HS1992:940169
Exports,HS1992:940171
Exports,HS1992:940179
Exports,HS1992:940180
Exports,HS1992:940190
Exports,HS1992:940210
Exports,HS1992:940290
Exports,HS1992:940310
Exports,HS1992:940320
Exports,HS1992:940330
Exports,HS1992:940340
Exports,HS1992:940350
Exports,HS1992:940360
Exports,HS1992:940370
Exports,HS1992:940380
Exports,HS1992:940390
Exports,HS1992:940410
Exports,HS1992:940421
Exports,HS1992:940429
Exports,HS1992:940430
Exports,HS1992:940490
Exports,HS1992:940510
Exports,HS1992:940520
Exports,HS1992:940530
Exports,HS1992:940540
Exports,HS1992:940550
Exports,HS1992:940560
Exports,HS1992:940591
Exports,HS1992:940592
Exports,HS1992:940599
Exports,HS1992:940600
Exports,HS1992:950100
Exports,HS1992:950210
Exports,HS1992:950291
Exports,HS1992:950299
Exports,HS1992:950310
Exports,HS1992:950320
Exports,HS1992:950330
Exports,HS1992:950341
Exports,HS1992:950349
Exports,HS1992:950350
Exports,HS1992:950360
Exports,HS1992:950370
Exports,HS1992:950380
Exports,HS1992:950390
Exports,HS1992:950410
Exports,HS1992:950420
Exports,HS1992:950430
Exports,HS1992:950440
Exports,HS1992:950490
Exports,HS1992:950510
Exports,HS1992:950590
Exports,HS1992:950611
Exports,HS1992:950612
Exports,HS1992:950619
Exports,HS1992:950621
Exports,HS1992:950629
Exports,HS1992:950631
Exports,HS1992:950632
Exports,HS1992:950639
Exports,HS1992:950640
Exports,HS1992:950651
Exports,HS1992:950659
Exports,HS1992:950661
Exports,HS1992:950662
Exports,HS1992:950669
Exports,HS1992:950670
Exports,HS1992:950691
Exports,HS1992:950699
Exports,HS1992:950710
Exports,HS1992:950720
Exports,HS1992:950730
Exports,HS1992:950790
Exports,HS1992:950800
Exports,HS1992:960110
Exports,HS1992:960190
Exports,HS1992:960200
Exports,HS1992:960310
Exports,HS1992:960321
Exports,HS1992:960329
Exports,HS1992:960330
Exports,HS1992:960340
Exports,HS1992:960350
Exports,HS1992:960390
Exports,HS1992:960400
Exports,HS1992:960500
Exports,HS1992:960610
Exports,HS1992:960621
Exports,HS1992:960622
Exports,HS1992:960629
Exports,HS1992:960630
Exports,HS1992:960711
Exports,HS1992:960719
Exports,HS1992:960720
Exports,HS1992:960810
Exports,HS1992:960820
Exports,HS1992:960831
Exports,HS1992:960839
Exports,HS1992:960840
Exports,HS1992:960850
Exports,HS1992:960860
Exports,HS1992:960891
Exports,HS1992:960899
Exports,HS1992:960910
Exports,HS1992:960920
Exports,HS1992:960990
Exports,HS1992:961000
Exports,HS1992:961100
Exports,HS1992:961210
Exports,HS1992:961220
Exports,HS1992:961310
Exports,HS1992:961320
Exports,HS1992:961330
Exports,HS1992:961380
Exports,HS1992:961390
Exports,HS1992:961410
Exports,HS1992:961420
Exports,HS1992:961490
Exports,HS1992:961511
Exports,HS1992:961519
Exports,HS1992:961590
Exports,HS1992:961610
Exports,HS1992:961620
Exports,HS1992:961700
Exports,HS1992:961800
Exports,HS1992:970110
Exports,HS1992:970190
Exports,HS1992:970200
Exports,HS1992:970300
Exports,HS1992:970400
Exports,HS1992:970500
Exports,HS1992:970600
Imports,HS1992:010111
Imports,HS1992:010119
Imports,HS1992:010120
Imports,HS1992:010210
Imports,HS1992:010290
Imports,HS1992:010310
Imports,HS1992:010391
Imports,HS1992:010392
Imports,HS1992:010410
Imports,HS1992:010420
Imports,HS1992:010511
Imports,HS1992:010519
Imports,HS1992:010591
Imports,HS1992:010599
Imports,HS1992:010600
Imports,HS1992:020110
Imports,HS1992:020120
Imports,HS1992:020130
Imports,HS1992:020210
Imports,HS1992:020220
Imports,HS1992:020230
Imports,HS1992:020311
Imports,HS1992:020312
Imports,HS1992:020319
Imports,HS1992:020321
Imports,HS1992:020322
Imports,HS1992:020329
Imports,HS1992:020410
Imports,HS1992:020421
Imports,HS1992:020422
Imports,HS1992:020423
Imports,HS1992:020430
Imports,HS1992:020441
Imports,HS1992:020442
Imports,HS1992:020443
Imports,HS1992:020450
Imports,HS1992:020500
Imports,HS1992:020610
Imports,HS1992:020621
Imports,HS1992:020622
Imports,HS1992:020629
Imports,HS1992:020630
Imports,HS1992:020641
Imports,HS1992:020649
Imports,HS1992:020680
Imports,HS1992:020690
Imports,HS1992:020710
Imports,HS1992:020721
Imports,HS1992:020722
Imports,HS1992:020723
Imports,HS1992:020731
Imports,HS1992:020739
Imports,HS1992:020741
Imports,HS1992:020742
Imports,HS1992:020743
Imports,HS1992:020750
Imports,HS1992:020810
Imports,HS1992:020820
Imports,HS1992:020890
Imports,HS1992:020900
Imports,HS1992:021011
Imports,HS1992:021012
Imports,HS1992:021019
Imports,HS1992:021020
Imports,HS1992:021090
Imports,HS1992:030110
Imports,HS1992:030191
Imports,HS1992:030192
Imports,HS1992:030193
Imports,HS1992:030199
Imports,HS1992:030211
Imports,HS1992:030212
Imports,HS1992:030219
Imports,HS1992:030221
Imports,HS1992:030222
Imports,HS1992:030223
Imports,HS1992:030229
Imports,HS1992:030231
Imports,HS1992:030232
Imports,HS1992:030233
Imports,HS1992:030239
Imports,HS1992:030240
Imports,HS1992:030250
Imports,HS1992:030261
Imports,HS1992:030262
Imports,HS1992:030263
Imports,HS1992:030264
Imports,HS1992:030265
Imports,HS1992:030266
Imports,HS1992:030269
Imports,HS1992:030270
Imports,HS1992:030310
Imports,HS1992:030321
Imports,HS1992:030322
Imports,HS1992:030329
Imports,HS1992:030331
Imports,HS1992:030332
Imports,HS1992:030333
Imports,HS1992:030339
Imports,HS1992:030341
Imports,HS1992:030342
Imports,HS1992:030343
Imports,HS1992:030349
Imports,HS1992:030350
Imports,HS1992:030360
Imports,HS1992:030371
Imports,HS1992:030372
Imports,HS1992:030373
Imports,HS1992:030374
Imports,HS1992:030375
Imports,HS1992:030376
Imports,HS1992:030377
Imports,HS1992:030378
Imports,HS1992:030379
Imports,HS1992:030380
Imports,HS1992:030410
Imports,HS1992:030420
Imports,HS1992:030490
Imports,HS1992:030510
Imports,HS1992:030520
Imports,HS1992:030530
Imports,HS1992:030541
Imports,HS1992:030542
Imports,HS1992:030549
Imports,HS1992:030551
Imports,HS1992:030559
Imports,HS1992:030561
Imports,HS1992:030562
Imports,HS1992:030563
Imports,HS1992:030569
Imports,HS1992:030611
Imports,HS1992:030612
Imports,HS1992:030613
Imports,HS1992:030614
Imports,HS1992:030619
Imports,HS1992:030621
Imports,HS1992:030622
Imports,HS1992:030623
Imports,HS1992:030624
Imports,HS1992:030629
Imports,HS1992:030710
Imports,HS1992:030721
Imports,HS1992:030729
Imports,HS1992:030731
Imports,HS1992:030739
Imports,HS1992:030741
Imports,HS1992:030749
Imports,HS1992:030751
Imports,HS1992:030759
Imports,HS1992:030760
Imports,HS1992:030791
Imports,HS1992:030799
Imports,HS1992:040110
Imports,HS1992:040120
Imports,HS1992:040130
Imports,HS1992:040210
Imports,HS1992:040221
Imports,HS1992:040229
Imports,HS1992:040291
Imports,HS1992:040299
Imports,HS1992:040310
Imports,HS1992:040390
Imports,HS1992:040410
Imports,HS1992:040490
Imports,HS1992:040500
Imports,HS1992:040610
Imports,HS1992:040620
Imports,HS1992:040630
Imports,HS1992:040640
Imports,HS1992:040690
Imports,HS1992:040700
Imports,HS1992:040811
Imports,HS1992:040819
Imports,HS1992:040891
Imports,HS1992:040899
Imports,HS1992:040900
Imports,HS1992:041000
Imports,HS1992:050100
Imports,HS1992:050210
Imports,HS1992:050290
Imports,HS1992:050300
Imports,HS1992:050400
Imports,HS1992:050510
Imports,HS1992:050590
Imports,HS1992:050610
Imports,HS1992:050690
Imports,HS1992:050710
Imports,HS1992:050790
Imports,HS1992:050800
Imports,HS1992:050900
Imports,HS1992:051000
Imports,HS1992:051110
Imports,HS1992:051191
Imports,HS1992:051199
Imports,HS1992:060110
Imports,HS1992:060120
Imports,HS1992:060210
Imports,HS1992:060220
Imports,HS1992:060230
Imports,HS1992:060240
Imports,HS1992:060291
Imports,HS1992:060299
Imports,HS1992:060310
Imports,HS1992:060390
Imports,HS1992:060410
Imports,HS1992:060491
Imports,HS1992:060499
Imports,HS1992:070110
Imports,HS1992:070190
Imports,HS1992:070200
Imports,HS1992:070310
Imports,HS1992:070320
Imports,HS1992:070390
Imports,HS1992:070410
Imports,HS1992:070420
Imports,HS1992:070490
Imports,HS1992:070511
Imports,HS1992:070519
Imports,HS1992:070521
Imports,HS1992:070529
Imports,HS1992:070610
Imports,HS1992:070690
Imports,HS1992:070700
Imports,HS1992:070810
Imports,HS1992:070820
Imports,HS1992:070890
Imports,HS1992:070910
Imports,HS1992:070920
Imports,HS1992:070930
Imports,HS1992:070940
Imports,HS1992:070951
Imports,HS1992:070952
Imports,HS1992:070960
Imports,HS1992:070970
Imports,HS1992:070990
Imports,HS1992:071010
Imports,HS1992:071021
Imports,HS1992:071022
Imports,HS1992:071029
Imports,HS1992:071030
Imports,HS1992:071040
Imports,HS1992:071080
Imports,HS1992:071090
Imports,HS1992:071110
Imports,HS1992:071120
Imports,HS1992:071130
Imports,HS1992:071140
Imports,HS1992:071190
Imports,HS1992:071210
Imports,HS1992:071220
Imports,HS1992:071230
Imports,HS1992:071290
Imports,HS1992:071310
Imports,HS1992:071320
Imports,HS1992:071331
Imports,HS1992:071332
Imports,HS1992:071333
Imports,HS1992:071339
Imports,HS1992:071340
Imports,HS1992:071350
Imports,HS1992:071390
Imports,HS1992:071410
Imports,HS1992:071420
Imports,HS1992:071490
Imports,HS1992:080110
Imports,HS1992:080120
Imports,HS1992:080130
Imports,HS1992:080211
Imports,HS1992:080212
Imports,HS1992:080221
Imports,HS1992:080222
Imports,HS1992:080231
Imports,HS1992:080232
Imports,HS1992:080240
Imports,HS1992:080250
Imports,HS1992:080290
Imports,HS1992:080300
Imports,HS1992:080410
Imports,HS1992:080420
Imports,HS1992:080430
Imports,HS1992:080440
Imports,HS1992:080450
Imports,HS1992:080510
Imports,HS1992:080520
Imports,HS1992:080530
Imports,HS1992:080540
Imports,HS1992:080590
Imports,HS1992:080610
Imports,HS1992:080620
Imports,HS1992:080710
Imports,HS1992:080720
Imports,HS1992:080810
Imports,HS1992:080820
Imports,HS1992:080910
Imports,HS1992:080920
Imports,HS1992:080930
Imports,HS1992:080940
Imports,HS1992:081010
Imports,HS1992:081020
Imports,HS1992:081030
Imports,HS1992:081040
Imports,HS1992:081090
Imports,HS1992:081110
Imports,HS1992:081120
Imports,HS1992:081190
Imports,HS1992:081210
Imports,HS1992:081220
Imports,HS1992:081290
Imports,HS1992:081310
Imports,HS1992:081320
Imports,HS1992:081330
Imports,HS1992:081340
Imports,HS1992:081350
Imports,HS1992:081400
Imports,HS1992:090111
Imports,HS1992:090112
Imports,HS1992:090121
Imports,HS1992:090122
Imports,HS1992:090130
Imports,HS1992:090140
Imports,HS1992:090210
Imports,HS1992:090220
Imports,HS1992:090230
Imports,HS1992:090240
Imports,HS1992:090300
Imports,HS1992:090411
Imports,HS1992:090412
Imports,HS1992:090420
Imports,HS1992:090500
Imports,HS1992:090610
Imports,HS1992:090620
Imports,HS1992:090700
Imports,HS1992:090810
Imports,HS1992:090820
Imports,HS1992:090830
Imports,HS1992:090910
Imports,HS1992:090920
Imports,HS1992:090930
Imports,HS1992:090940
Imports,HS1992:090950
Imports,HS1992:091010
Imports,HS1992:091020
Imports,HS1992:091030
Imports,HS1992:091040
Imports,HS1992:091050
Imports,HS1992:091091
Imports,HS1992:091099
Imports,HS1992:100110
Imports,HS1992:100190
Imports,HS1992:100200
Imports,HS1992:100300
Imports,HS1992:100400
Imports,HS1992:100510
Imports,HS1992:100590
Imports,HS1992:100610
Imports,HS1992:100620
Imports,HS1992:100630
Imports,HS1992:100640
Imports,HS1992:100700
Imports,HS1992:100810
Imports,HS1992:100820
Imports,HS1992:100830
Imports,HS1992:100890
Imports,HS1992:110100
Imports,HS1992:110210
Imports,HS1992:110220
Imports,HS1992:110230
Imports,HS1992:110290
Imports,HS1992:110311
Imports,HS1992:110312
Imports,HS1992:110313
Imports,HS1992:110314
Imports,HS1992:110319
Imports,HS1992:110321
Imports,HS1992:110329
Imports,HS1992:110411
Imports,HS1992:110412
Imports,HS1992:110419
Imports,HS1992:110421
Imports,HS1992:110422
Imports,HS1992:110423
Imports,HS1992:110429
Imports,HS1992:110430
Imports,HS1992:110510
Imports,HS1992:110520
Imports,HS1992:110610
Imports,HS1992:110620
Imports,HS1992:110630
Imports,HS1992:110710
Imports,HS1992:110720
Imports,HS1992:110811
Imports,HS1992:110812
Imports,HS1992:110813
Imports,HS1992:110814
Imports,HS1992:110819
Imports,HS1992:110820
Imports,HS1992:110900
Imports,HS1992:120100
Imports,HS1992:120210
Imports,HS1992:120220
Imports,HS1992:120300
Imports,HS1992:120400
Imports,HS1992:120500
Imports,HS1992:120600
Imports,HS1992:120710
Imports,HS1992:120720
Imports,HS1992:120730
Imports,HS1992:120740
Imports,HS1992:120750
Imports,HS1992:120760
Imports,HS1992:120791
Imports,HS1992:120792
Imports,HS1992:120799
Imports,HS1992:120810
Imports,HS1992:120890
Imports,HS1992:120911
Imports,HS1992:120919
Imports,HS1992:120921
Imports,HS1992:120922
Imports,HS1992:120923
Imports,HS1992:120924
Imports,HS1992:120925
Imports,HS1992:120926
Imports,HS1992:120929
Imports,HS1992:120930
Imports,HS1992:120991
Imports,HS1992:120999
Imports,HS1992:121010
Imports,HS1992:121020
Imports,HS1992:121110
Imports,HS1992:121120
Imports,HS1992:121190
Imports,HS1992:121210
Imports,HS1992:121220
Imports,HS1992:121230
Imports,HS1992:121291
Imports,HS1992:121292
Imports,HS1992:121299
Imports,HS1992:121300
Imports,HS1992:121410
Imports,HS1992:121490
Imports,HS1992:130110
Imports,HS1992:130120
Imports,HS1992:130190
Imports,HS1992:130211
Imports,HS1992:130212
Imports,HS1992:130213
Imports,HS1992:130214
Imports,HS1992:130219
Imports,HS1992:130220
Imports,HS1992:130231
Imports,HS1992:130232
Imports,HS1992:130239
Imports,HS1992:140110
Imports,HS1992:140120
Imports,HS1992:140190
Imports,HS1992:140210
Imports,HS1992:140291
Imports,HS1992:140299
Imports,HS1992:140310
Imports,HS1992:140390
Imports,HS1992:140410
Imports,HS1992:140420
Imports,HS1992:140490
Imports,HS1992:150100
Imports,HS1992:150200
Imports,HS1992:150300
Imports,HS1992:150410
Imports,HS1992:150420
Imports,HS1992:150430
Imports,HS1992:150510
Imports,HS1992:150590
Imports,HS1992:150600
Imports,HS1992:150710
Imports,HS1992:150790
Imports,HS1992:150810
Imports,HS1992:150890
Imports,HS1992:150910
Imports,HS1992:150990
Imports,HS1992:151000
Imports,HS1992:151110
Imports,HS1992:151190
Imports,HS1992:151211
Imports,HS1992:151219
Imports,HS1992:151221
Imports,HS1992:151229
Imports,HS1992:151311
Imports,HS1992:151319
Imports,HS1992:151321
Imports,HS1992:151329
Imports,HS1992:151410
Imports,HS1992:151490
Imports,HS1992:151511
Imports,HS1992:151519
Imports,HS1992:151521
Imports,HS1992:151529
Imports,HS1992:151530
Imports,HS1992:151540
Imports,HS1992:151550
Imports,HS1992:151560
Imports,HS1992:151590
Imports,HS1992:151610
Imports,HS1992:151620
Imports,HS1992:151710
Imports,HS1992:151790
Imports,HS1992:151800
Imports,HS1992:151911
Imports,HS1992:151912
Imports,HS1992:151913
Imports,HS1992:151919
Imports,HS1992:151920
Imports,HS1992:151930
Imports,HS1992:152010
Imports,HS1992:152090
Imports,HS1992:152110
Imports,HS1992:152190
Imports,HS1992:152200
Imports,HS1992:160100
Imports,HS1992:160210
Imports,HS1992:160220
Imports,HS1992:160231
Imports,HS1992:160239
Imports,HS1992:160241
Imports,HS1992:160242
Imports,HS1992:160249
Imports,HS1992:160250
Imports,HS1992:160290
Imports,HS1992:160300
Imports,HS1992:160411
Imports,HS1992:160412
Imports,HS1992:160413
Imports,HS1992:160414
Imports,HS1992:160415
Imports,HS1992:160416
Imports,HS1992:160419
Imports,HS1992:160420
Imports,HS1992:160430
Imports,HS1992:160510
Imports,HS1992:160520
Imports,HS1992:160530
Imports,HS1992:160540
Imports,HS1992:160590
Imports,HS1992:170111
Imports,HS1992:170112
Imports,HS1992:170191
Imports,HS1992:170199
Imports,HS1992:170210
Imports,HS1992:170220
Imports,HS1992:170230
Imports,HS1992:170240
Imports,HS1992:170250
Imports,HS1992:170260
Imports,HS1992:170290
Imports,HS1992:170310
Imports,HS1992:170390
Imports,HS1992:170410
Imports,HS1992:170490
Imports,HS1992:180100
Imports,HS1992:180200
Imports,HS1992:180310
Imports,HS1992:180320
Imports,HS1992:180400
Imports,HS1992:180500
Imports,HS1992:180610
Imports,HS1992:180620
Imports,HS1992:180631
Imports,HS1992:180632
Imports,HS1992:180690
Imports,HS1992:190110
Imports,HS1992:190120
Imports,HS1992:190190
Imports,HS1992:190211
Imports,HS1992:190219
Imports,HS1992:190220
Imports,HS1992:190230
Imports,HS1992:190240
Imports,HS1992:190300
Imports,HS1992:190410
Imports,HS1992:190490
Imports,HS1992:190510
Imports,HS1992:190520
Imports,HS1992:190530
Imports,HS1992:190540
Imports,HS1992:190590
Imports,HS1992:200110
Imports,HS1992:200120
Imports,HS1992:200190
Imports,HS1992:200210
Imports,HS1992:200290
Imports,HS1992:200310
Imports,HS1992:200320
Imports,HS1992:200410
Imports,HS1992:200490
Imports,HS1992:200510
Imports,HS1992:200520
Imports,HS1992:200530
Imports,HS1992:200540
Imports,HS1992:200551
Imports,HS1992:200559
Imports,HS1992:200560
Imports,HS1992:200570
Imports,HS1992:200580
Imports,HS1992:200590
Imports,HS1992:200600
Imports,HS1992:200710
Imports,HS1992:200791
Imports,HS1992:200799
Imports,HS1992:200811
Imports,HS1992:200819
Imports,HS1992:200820
Imports,HS1992:200830
Imports,HS1992:200840
Imports,HS1992:200850
Imports,HS1992:200860
Imports,HS1992:200870
Imports,HS1992:200880
Imports,HS1992:200891
Imports,HS1992:200892
Imports,HS1992:200899
Imports,HS1992:200911
Imports,HS1992:200919
Imports,HS1992:200920
Imports,HS1992:200930
Imports,HS1992:200940
Imports,HS1992:200950
Imports,HS1992:200960
Imports,HS1992:200970
Imports,HS1992:200980
Imports,HS1992:200990
Imports,HS1992:210110
Imports,HS1992:210120
Imports,HS1992:210130
Imports,HS1992:210210
Imports,HS1992:210220
Imports,HS1992:210230
Imports,HS1992:210310
Imports,HS1992:210320
Imports,HS1992:210330
Imports,HS1992:210390
Imports,HS1992:210410
Imports,HS1992:210420
Imports,HS1992:210500
Imports,HS1992:210610
Imports,HS1992:210690
Imports,HS1992:220110
Imports,HS1992:220190
Imports,HS1992:220210
Imports,HS1992:220290
Imports,HS1992:220300
Imports,HS1992:220410
Imports,HS1992:220421
Imports,HS1992:220429
Imports,HS1992:220430
Imports,HS1992:220510
Imports,HS1992:220590
Imports,HS1992:220600
Imports,HS1992:220710
Imports,HS1992:220720
Imports,HS1992:220810
Imports,HS1992:220820
Imports,HS1992:220830
Imports,HS1992:220840
Imports,HS1992:220850
Imports,HS1992:220890
Imports,HS1992:220900
Imports,HS1992:230110
Imports,HS1992:230120
Imports,HS1992:230210
Imports,HS1992:230220
Imports,HS1992:230230
Imports,HS1992:230240
Imports,HS1992:230250
Imports,HS1992:230310
Imports,HS1992:230320
Imports,HS1992:230330
Imports,HS1992:230400
Imports,HS1992:230500
Imports,HS1992:230610
Imports,HS1992:230620
Imports,HS1992:230630
Imports,HS1992:230640
Imports,HS1992:230650
Imports,HS1992:230660
Imports,HS1992:230690
Imports,HS1992:230700
Imports,HS1992:230810
Imports,HS1992:230890
Imports,HS1992:230910
Imports,HS1992:230990
Imports,HS1992:240110
Imports,HS1992:240120
Imports,HS1992:240130
Imports,HS1992:240210
Imports,HS1992:240220
Imports,HS1992:240290
Imports,HS1992:240310
Imports,HS1992:240391
Imports,HS1992:240399
Imports,HS1992:250100
Imports,HS1992:250200
Imports,HS1992:250310
Imports,HS1992:250390
Imports,HS1992:250410
Imports,HS1992:250490
Imports,HS1992:250510
Imports,HS1992:250590
Imports,HS1992:250610
Imports,HS1992:250621
Imports,HS1992:250629
Imports,HS1992:250700
Imports,HS1992:250810
Imports,HS1992:250820
Imports,HS1992:250830
Imports,HS1992:250840
Imports,HS1992:250850
Imports,HS1992:250860
Imports,HS1992:250870
Imports,HS1992:250900
Imports,HS1992:251010
Imports,HS1992:251020
Imports,HS1992:251110
Imports,HS1992:251120
Imports,HS1992:251200
Imports,HS1992:251311
Imports,HS1992:251319
Imports,HS1992:251321
Imports,HS1992:251329
Imports,HS1992:251400
Imports,HS1992:251511
Imports,HS1992:251512
Imports,HS1992:251520
Imports,HS1992:251611
Imports,HS1992:251612
Imports,HS1992:251621
Imports,HS1992:251622
Imports,HS1992:251690
Imports,HS1992:251710
Imports,HS1992:251720
Imports,HS1992:251730
Imports,HS1992:251741
Imports,HS1992:251749
Imports,HS1992:251810
Imports,HS1992:251820
Imports,HS1992:251830
Imports,HS1992:251910
Imports,HS1992:251990
Imports,HS1992:252010
Imports,HS1992:252020
Imports,HS1992:252100
Imports,HS1992:252210
Imports,HS1992:252220
Imports,HS1992:252230
Imports,HS1992:252310
Imports,HS1992:252321
Imports,HS1992:252329
Imports,HS1992:252330
Imports,HS1992:252390
Imports,HS1992:252400
Imports,HS1992:252510
Imports,HS1992:252520
Imports,HS1992:252530
Imports,HS1992:252610
Imports,HS1992:252620
Imports,HS1992:252700
Imports,HS1992:252810
Imports,HS1992:252890
Imports,HS1992:252910
Imports,HS1992:252921
Imports,HS1992:252922
Imports,HS1992:252930
Imports,HS1992:253010
Imports,HS1992:253020
Imports,HS1992:253030
Imports,HS1992:253040
Imports,HS1992:253090
Imports,HS1992:260111
Imports,HS1992:260112
Imports,HS1992:260120
Imports,HS1992:260200
Imports,HS1992:260300
Imports,HS1992:260400
Imports,HS1992:260500
Imports,HS1992:260600
Imports,HS1992:260700
Imports,HS1992:260800
Imports,HS1992:260900
Imports,HS1992:261000
Imports,HS1992:261100
Imports,HS1992:261210
Imports,HS1992:261220
Imports,HS1992:261310
Imports,HS1992:261390
Imports,HS1992:261400
Imports,HS1992:261510
Imports,HS1992:261590
Imports,HS1992:261610
Imports,HS1992:261690
Imports,HS1992:261710
Imports,HS1992:261790
Imports,HS1992:261800
Imports,HS1992:261900
Imports,HS1992:262011
Imports,HS1992:262019
Imports,HS1992:262020
Imports,HS1992:262030
Imports,HS1992:262040
Imports,HS1992:262050
Imports,HS1992:262090
Imports,HS1992:262100
Imports,HS1992:270111
Imports,HS1992:270112
Imports,HS1992:270119
Imports,HS1992:270120
Imports,HS1992:270210
Imports,HS1992:270220
Imports,HS1992:270300
Imports,HS1992:270400
Imports,HS1992:270500
Imports,HS1992:270600
Imports,HS1992:270710
Imports,HS1992:270720
Imports,HS1992:270730
Imports,HS1992:270740
Imports,HS1992:270750
Imports,HS1992:270760
Imports,HS1992:270791
Imports,HS1992:270799
Imports,HS1992:270810
Imports,HS1992:270820
Imports,HS1992:270900
Imports,HS1992:271000
Imports,HS1992:271011
Imports,HS1992:271012
Imports,HS1992:271013
Imports,HS1992:271014
Imports,HS1992:271015
Imports,HS1992:271016
Imports,HS1992:271019
Imports,HS1992:271021
Imports,HS1992:271022
Imports,HS1992:271025
Imports,HS1992:271026
Imports,HS1992:271027
Imports,HS1992:271029
Imports,HS1992:271091
Imports,HS1992:271093
Imports,HS1992:271094
Imports,HS1992:271095
Imports,HS1992:271096
Imports,HS1992:271099
Imports,HS1992:271111
Imports,HS1992:271112
Imports,HS1992:271113
Imports,HS1992:271114
Imports,HS1992:271119
Imports,HS1992:271121
Imports,HS1992:271129
Imports,HS1992:271210
Imports,HS1992:271220
Imports,HS1992:271290
Imports,HS1992:271311
Imports,HS1992:271312
Imports,HS1992:271320
Imports,HS1992:271390
Imports,HS1992:271410
Imports,HS1992:271490
Imports,HS1992:271500
Imports,HS1992:271600
Imports,HS1992:280110
Imports,HS1992:280120
Imports,HS1992:280130
Imports,HS1992:280200
Imports,HS1992:280300
Imports,HS1992:280410
Imports,HS1992:280421
Imports,HS1992:280429
Imports,HS1992:280430
Imports,HS1992:280440
Imports,HS1992:280450
Imports,HS1992:280461
Imports,HS1992:280469
Imports,HS1992:280470
Imports,HS1992:280480
Imports,HS1992:280490
Imports,HS1992:280511
Imports,HS1992:280519
Imports,HS1992:280521
Imports,HS1992:280522
Imports,HS1992:280530
Imports,HS1992:280540
Imports,HS1992:280610
Imports,HS1992:280620
Imports,HS1992:280700
Imports,HS1992:280800
Imports,HS1992:280910
Imports,HS1992:280920
Imports,HS1992:281000
Imports,HS1992:281111
Imports,HS1992:281119
Imports,HS1992:281121
Imports,HS1992:281122
Imports,HS1992:281123
Imports,HS1992:281129
Imports,HS1992:281210
Imports,HS1992:281290
Imports,HS1992:281310
Imports,HS1992:281390
Imports,HS1992:281410
Imports,HS1992:281420
Imports,HS1992:281511
Imports,HS1992:281512
Imports,HS1992:281520
Imports,HS1992:281530
Imports,HS1992:281610
Imports,HS1992:281620
Imports,HS1992:281630
Imports,HS1992:281700
Imports,HS1992:281810
Imports,HS1992:281820
Imports,HS1992:281830
Imports,HS1992:281910
Imports,HS1992:281990
Imports,HS1992:282010
Imports,HS1992:282090
Imports,HS1992:282110
Imports,HS1992:282120
Imports,HS1992:282200
Imports,HS1992:282300
Imports,HS1992:282410
Imports,HS1992:282420
Imports,HS1992:282490
Imports,HS1992:282510
Imports,HS1992:282520
Imports,HS1992:282530
Imports,HS1992:282540
Imports,HS1992:282550
Imports,HS1992:282560
Imports,HS1992:282570
Imports,HS1992:282580
Imports,HS1992:282590
Imports,HS1992:282611
Imports,HS1992:282612
Imports,HS1992:282619
Imports,HS1992:282620
Imports,HS1992:282630
Imports,HS1992:282690
Imports,HS1992:282710
Imports,HS1992:282720
Imports,HS1992:282731
Imports,HS1992:282732
Imports,HS1992:282733
Imports,HS1992:282734
Imports,HS1992:282735
Imports,HS1992:282736
Imports,HS1992:282737
Imports,HS1992:282738
Imports,HS1992:282739
Imports,HS1992:282741
Imports,HS1992:282749
Imports,HS1992:282751
Imports,HS1992:282759
Imports,HS1992:282760
Imports,HS1992:282810
Imports,HS1992:282890
Imports,HS1992:282911
Imports,HS1992:282919
Imports,HS1992:282990
Imports,HS1992:283010
Imports,HS1992:283020
Imports,HS1992:283030
Imports,HS1992:283090
Imports,HS1992:283110
Imports,HS1992:283190
Imports,HS1992:283210
Imports,HS1992:283220
Imports,HS1992:283230
Imports,HS1992:283311
