metric,rank,country,iso3,reporter_code,year,flow,metric_value,active_count,universe_count,total_trade_value
hhi,75,Canada,CAN,124,2024,Exports,0.04476669554959559,5162,6873,529357830205.09607
hhi,76,Ukraine,UKR,804,2024,Exports,0.04193568283569461,4039,6873,41587217109.350006
hhi,77,Dominican Rep.,DOM,214,2024,Exports,0.04136677297817907,2879,6873,12847590897.010998
hhi,78,Philippines,PHL,608,2024,Exports,0.041106863402898715,3153,6873,72694507295.0
hhi,79,Panama,PAN,591,2024,Exports,0.03996353068588439,1859,6873,1158357714.0
hhi,80,Ireland,IRL,372,2024,Exports,0.03959546563853182,4705,6873,241995087870.668
hhi,81,Mauritius,MUS,480,2024,Exports,0.038370274051400685,2371,6873,1719829164.413
hhi,82,Singapore,SGP,702,2024,Exports,0.03466868136563195,4990,6873,470216803889.966
hhi,83,Morocco,MAR,504,2024,Exports,0.034515957680170115,3551,6873,80525530850.752
hhi,84,Jordan,JOR,400,2024,Exports,0.0341269961848734,2389,6873,13250440376.033998
hhi,85,Lebanon,LBN,422,2024,Exports,0.030462460665491436,2985,6873,4264251067.0
hhi,86,Malaysia,MYS,458,2024,Exports,0.027811122965269164,4979,6873,328729274734.5
hhi,87,Rep. of Moldova,MDA,498,2024,Exports,0.02742147948985614,2393,6873,3553923851.0
hhi,88,New Zealand,NZL,554,2024,Exports,0.027248284304819625,4335,6873,42045166653.341
hhi,89,United Kingdom,GBR,826,2024,Exports,0.026042198568090293,5276,6873,494267654806.12695
hhi,90,Pakistan,PAK,586,2024,Exports,0.023103065729577814,3177,6873,32434332508.33
hhi,91,Israel,ISR,376,2024,Exports,0.023000567365634175,3379,6873,52071885000.0
hhi,92,India,IND,699,2024,Exports,0.02246630812015779,5197,6873,434415330189.367
hhi,93,Rep. of Korea,KOR,410,2024,Exports,0.022357378656143442,5013,6873,683089471519.0
hhi,94,South Africa,ZAF,710,2024,Exports,0.021529758742339897,5353,6873,109670728181.42299
hhi,95,Indonesia,IDN,360,2024,Exports,0.020431468715489374,4663,6873,266304975038.58502
hhi,96,Albania,ALB,8,2024,Exports,0.019730142918913667,642,6873,2401785065.95
hhi,97,Tunisia,TUN,788,2024,Exports,0.018658642280492587,2923,6873,19975662776.652
hhi,98,Slovakia,SVK,703,2024,Exports,0.016833727401562096,4627,6873,115322054684.55199
hhi,99,Sri Lanka,LKA,144,2024,Exports,0.01675304731608157,3227,6873,12109626421.002
hhi,100,Guatemala,GTM,320,2024,Exports,0.016540627558694555,3727,6873,14695977371.0
hhi,101,Egypt,EGY,818,2024,Exports,0.015854803634267847,3325,6873,44768217053.403
hhi,102,El Salvador,SLV,222,2024,Exports,0.01493799950521063,2690,6873,6311202862.09
hhi,103,Mexico,MEX,484,2024,Exports,0.014129352312507185,3130,6873,547592557143.0
hhi,104,Cambodia,KHM,116,2024,Exports,0.013774059172159552,2013,6873,26662107525.473003
hhi,105,Belgium,BEL,56,2024,Exports,0.012552596564637274,5365,6873,361569942857.32196
hhi,106,Luxembourg,LUX,442,2024,Exports,0.012356293931916968,3990,6873,15301244097.161
hhi,107,Serbia,SRB,688,2024,Exports,0.011313644353465994,4367,6873,32492155169.0
hhi,108,Japan,JPN,392,2024,Exports,0.010481700039136434,4858,6873,647248499603.337
hhi,109,Lithuania,LTU,440,2024,Exports,0.010040354886638864,4625,6873,38760844600.0
hhi,110,USA,USA,842,2024,Exports,0.009555977859692408,5517,6873,1861265103937.0
hhi,111,Bulgaria,BGR,100,2024,Exports,0.00935889110349697,4463,6873,43063306598.276
hhi,112,Hungary,HUN,348,2024,Exports,0.009163098773399474,4632,6873,148025178761.343
hhi,113,Bosnia Herzegovina,BIH,70,2024,Exports,0.009015036335893666,3400,6873,8893798188.846
hhi,114,Czechia,CZE,203,2024,Exports,0.008820160544542679,5152,6873,258705155452.0
hhi,115,Romania,ROU,642,2024,Exports,0.008490972199579429,4856,6873,99949430292.95001
hhi,116,Finland,FIN,246,2024,Exports,0.008294479736913666,4319,6873,69501886898.84
hhi,117,Netherlands,NLD,528,2024,Exports,0.008256742489752045,5432,6873,678150400088.062
hhi,118,Thailand,THA,764,2024,Exports,0.007717756950610071,4974,6873,300759403353.17
hhi,119,Croatia,HRV,191,2024,Exports,0.007679211956519618,4524,6873,25955346807.0
hhi,120,Sweden,SWE,752,2024,Exports,0.007441367207085586,5115,6873,187984660379.21698
hhi,121,Portugal,PRT,620,2024,Exports,0.006898326582642117,4925,6873,82538522791.82
hhi,122,Latvia,LVA,428,2024,Exports,0.006883768242686319,4323,6873,19068065105.308
hhi,123,Türkiye,TUR,792,2024,Exports,0.006511398679383327,5148,6873,254982397156.0
hhi,124,France,FRA,251,2024,Exports,0.006265635329608856,5472,6873,644263935532.759
hhi,125,Estonia,EST,233,2024,Exports,0.006157329108337133,4055,6873,18551126688.43
hhi,126,Germany,DEU,276,2024,Exports,0.005413500917418134,5361,6873,1572581059596.584
hhi,127,China,CHN,156,2024,Exports,0.005392291620703259,5227,6873,3479639306679.0
hhi,128,Spain,ESP,724,2024,Exports,0.005160720935280513,5397,6873,383468213566.261
hhi,129,Austria,AUT,40,2024,Exports,0.005030626196207395,5022,6873,196833236914.60098
hhi,130,Italy,ITA,380,2024,Exports,0.004638216127777473,5306,6873,628773462492.474
hhi,131,Denmark,DNK,208,2024,Exports,0.004362553277456047,5025,6873,113813249913.64801
hhi,132,Poland,POL,616,2024,Exports,0.0031444146936929107,5208,6873,378603002972.0
hhi,1,Brunei Darussalam,BRN,96,2024,Imports,0.3398248920447719,3327,6891,7123794550.046
hhi,2,Armenia,ARM,51,2024,Imports,0.13057194416504558,4498,6891,16795026899.242
hhi,3,Mauritania,MRT,478,2024,Imports,0.1055687033470411,2733,6891,4811430540.476999
hhi,4,Switzerland,CHE,757,2024,Imports,0.09668322442245877,5453,6891,366764520548.95496
hhi,5,Nigeria,NGA,566,2024,Imports,0.08337855662561344,4495,6891,39593021295.422
hhi,6,Burkina Faso,BFA,854,2024,Imports,0.08031773476026934,3417,6891,6428761846.702
hhi,7,Uganda,UGA,800,2024,Imports,0.07051477501161643,4404,6891,13832924772.849998
hhi,8,Gambia,GMB,270,2024,Imports,0.0639331669258934,2654,6891,988450219.4189999
hhi,9,Fiji,FJI,242,2024,Imports,0.05568437708104383,3920,6891,2967071515.004
hhi,10,India,IND,699,2024,Imports,0.05307945020104831,5051,6891,696237787539.398
hhi,11,Benin,BEN,204,2024,Imports,0.05172215316427508,3392,6891,3363901535.62
hhi,12,Lebanon,LBN,422,2024,Imports,0.0515006674481332,4278,6891,17302339444.0
hhi,13,"China, Hong Kong SAR",HKG,344,2024,Imports,0.051244507258934195,4548,6891,696384751615.173
hhi,14,Seychelles,SYC,690,2024,Imports,0.04989375551332342,3886,6891,1495419600.066
hhi,15,Central African Rep.,CAF,140,2024,Imports,0.04515027355539056,1603,6891,779447228.9219999
hhi,16,Bolivia (Plurinational State of),BOL,68,2024,Imports,0.04475135741806415,4295,6891,9899603990.0
hhi,17,Senegal,SEN,686,2024,Imports,0.04186664857623422,4135,6891,11348956799.039001
hhi,18,Angola,AGO,24,2024,Imports,0.04158637679218544,4746,6891,13877313995.48
hhi,19,Slovenia,SVN,705,2024,Imports,0.04110247345544555,5175,6891,74893348302.437
hhi,20,Mauritius,MUS,480,2024,Imports,0.039701371692933814,4438,6891,6649756609.274
hhi,21,Samoa,WSM,882,2024,Imports,0.03851654580626756,2964,6891,489557369.44500005
hhi,22,Barbados,BRB,52,2024,Imports,0.03684997635448531,4062,6891,2123582343.0
hhi,23,Malta,MLT,470,2024,Imports,0.03538976105099925,4727,6891,9442947279.227001
hhi,24,Greece,GRC,300,2024,Imports,0.03489973926429786,5137,6891,85363893695.582
hhi,25,Maldives,MDV,462,2024,Imports,0.0333788936512704,3238,6891,3634394983.2379994
hhi,26,Côte d'Ivoire,CIV,384,2024,Imports,0.03297481506220585,4450,6891,17219302729.824
hhi,27,Malawi,MWI,454,2024,Imports,0.03194796576539291,3957,6891,3210845719.6449995
hhi,28,Singapore,SGP,702,2024,Imports,0.03149160337170144,5154,6891,452915359725.972
hhi,29,China,CHN,156,2024,Imports,0.031309844952076886,5075,6891,2575856182234.0
hhi,30,Azerbaijan,AZE,31,2024,Imports,0.030601670366374453,4514,6891,21008223820.31
hhi,31,Oman,OMN,512,2024,Imports,0.02971293216245771,4876,6891,43442274722.595
hhi,32,Pakistan,PAK,586,2024,Imports,0.029436357794481453,4444,6891,56467161489.035
hhi,33,Namibia,NAM,516,2024,Imports,0.0289530855378307,4802,6891,8876440749.341
hhi,34,Kenya,KEN,404,2024,Imports,0.028566841536507077,4631,6891,20203093057.8
hhi,35,Rep. of Korea,KOR,410,2024,Imports,0.027484255573529175,5386,6891,631727134467.0
hhi,36,Ecuador,ECU,218,2024,Imports,0.02711429893891413,4538,6891,28961887390.518
hhi,37,"China, Macao SAR",MAC,446,2024,Imports,0.02698944756069593,2022,6891,14765080532.808
hhi,38,Madagascar,MDG,450,2024,Imports,0.02696628099874482,4140,6891,4795450240.825
hhi,39,Zambia,ZMB,894,2024,Imports,0.026798850341145337,4489,6891,11261976450.303001
hhi,40,Zimbabwe,ZWE,716,2024,Imports,0.025477355297451022,4305,6891,9467255896.909
hhi,41,Bahrain,BHR,48,2024,Imports,0.02459883768159944,4662,6891,15557899390.082003
hhi,42,Niger,NER,562,2024,Imports,0.024027907586914407,2995,6891,1501192423.948
hhi,43,Kyrgyzstan,KGZ,417,2024,Imports,0.02359910176531788,4108,6891,11705748368.0
hhi,44,Ireland,IRL,372,2024,Imports,0.023271317132450703,5383,6891,144399723001.803
hhi,45,Guyana,GUY,328,2024,Imports,0.022266971387823006,3728,6891,7210493332.705
hhi,46,South Africa,ZAF,710,2024,Imports,0.022222189397807655,5268,6891,93018419163.67001
hhi,47,Mozambique,MOZ,508,2024,Imports,0.021748984095507372,4464,6891,9137666103.400002
hhi,48,Bermuda,BMU,60,2024,Imports,0.02149527033001134,3951,6891,1124902564.22
hhi,49,United Rep. of Tanzania,TZA,834,2024,Imports,0.021391150993626006,4569,6891,15684503481.074001
hhi,50,Cyprus,CYP,196,2024,Imports,0.020958427620576946,4481,6891,13417044844.494999
hhi,51,Panama,PAN,591,2024,Imports,0.020508089068962933,4162,6891,13981644259.0
hhi,52,Honduras,HND,340,2024,Imports,0.02037711550533988,4185,6891,14508558215.869999
hhi,53,Iceland,ISL,352,2024,Imports,0.020161775046895137,4861,6891,9835443738.776001
hhi,54,Lithuania,LTU,440,2024,Imports,0.020055415653741113,5070,6891,42799002225.0
hhi,55,Thailand,THA,764,2024,Imports,0.019570700425324702,5261,6891,307555410756.42
hhi,56,Trinidad and Tobago,TTO,780,2024,Imports,0.019138319950679543,3980,6891,7664459762.997999
hhi,57,Cabo Verde,CPV,132,2024,Imports,0.018931424206065764,3511,6891,915583980.366
hhi,58,Jamaica,JAM,388,2024,Imports,0.018776325537203313,4089,6891,7287753164.01
hhi,59,Grenada,GRD,308,2024,Imports,0.018296811225040233,3541,6891,633620435.8679999
hhi,60,Japan,JPN,392,2024,Imports,0.01797495911253071,5221,6891,728895746306.2009
hhi,61,Malaysia,MYS,458,2024,Imports,0.017370052438921795,5352,6891,298695905548.438
hhi,62,Georgia,GEO,268,2024,Imports,0.01708278802134083,4453,6891,16489789708.664
hhi,63,Paraguay,PRY,600,2024,Imports,0.01698745846664216,4347,6891,17199851893.045
hhi,64,Bahamas,BHS,44,2024,Imports,0.016816606753501495,4705,6891,4736221771.0
hhi,65,Lesotho,LSO,426,2024,Imports,0.016523097525658025,4097,6891,1860489643.248
hhi,66,Montserrat,MSR,500,2024,Imports,0.01618517724532255,2556,6891,45630560.20999999
hhi,67,Egypt,EGY,818,2024,Imports,0.015483906433486875,4706,6891,94634470705.659
hhi,68,Sri Lanka,LKA,144,2024,Imports,0.015371577735163932,4661,6891,18390817345.496002
hhi,69,United Kingdom,GBR,826,2024,Imports,0.015218318301561888,5401,6891,776500283491.7489
hhi,70,Cambodia,KHM,116,2024,Imports,0.013999473614233073,4323,6891,28678192248.839996
hhi,71,Chile,CHL,152,2024,Imports,0.013495062342455108,5023,6891,83446538706.168
hhi,72,Jordan,JOR,400,2024,Imports,0.012969698207083508,4206,6891,25115174441.882
hhi,73,Suriname,SUR,740,2024,Imports,0.012912769402041245,2820,6891,1746401295.8000002
hhi,74,New Zealand,NZL,554,2024,Imports,0.012847826112952085,4938,6891,46859202404.08299
hhi,75,Dominican Rep.,DOM,214,2024,Imports,0.012838932445500216,4355,6891,32373547140.362
hhi,76,Philippines,PHL,608,2024,Imports,0.012790788425853534,4927,6891,134881084425.0
hhi,77,Australia,AUS,36,2024,Imports,0.012767895594096496,5125,6891,294010309237.51404
hhi,78,Belize,BLZ,84,2024,Imports,0.01195362184385462,3608,6891,1452266877.137
hhi,79,Guatemala,GTM,320,2024,Imports,0.011793802006108658,4682,6891,32039662152.0
hhi,80,North Macedonia,MKD,807,2024,Imports,0.01159203684176138,4525,6891,11949268396.84
hhi,81,Togo,TGO,768,2024,Imports,0.01143231750127953,2598,6891,2967928810.08
hhi,82,Bulgaria,BGR,100,2024,Imports,0.011408461127103673,5094,6891,51656260915.381
hhi,83,Kuwait,KWT,414,2024,Imports,0.011364847816102754,4724,6891,36781291320.0
hhi,84,Nicaragua,NIC,558,2024,Imports,0.011286443849871193,4054,6891,11463316027.5
hhi,85,Saudi Arabia,SAU,682,2024,Imports,0.011232454826775734,5011,6891,223702135322.976
hhi,86,Belgium,BEL,56,2024,Imports,0.011213799025777432,5484,6891,355824764325.36
hhi,87,Ukraine,UKR,804,2024,Imports,0.011160502261034703,4885,6891,64803937550.67
hhi,88,Rep. of Moldova,MDA,498,2024,Imports,0.011102298168161452,4423,6891,9044237100.0
hhi,89,Türkiye,TUR,792,2024,Imports,0.011083724505679803,5207,6891,307392038640.0
hhi,90,Morocco,MAR,504,2024,Imports,0.010962615541633799,4938,6891,96711070144.586
hhi,91,Tunisia,TUN,788,2024,Imports,0.010593681015414552,4562,6891,26064018250.816
hhi,92,Peru,PER,604,2024,Imports,0.010565669047951094,4684,6891,55008326641.021996
hhi,93,Netherlands,NLD,528,2024,Imports,0.010478879465178923,5520,6891,610779669004.717
hhi,94,Qatar,QAT,634,2024,Imports,0.010428473014720583,4274,6891,34609879390.95599
hhi,95,Israel,ISR,376,2024,Imports,0.010409677646417965,4864,6891,89698654000.0
hhi,96,Uruguay,URY,858,2024,Imports,0.010407047008353015,4352,6891,12320021143.0
hhi,97,Spain,ESP,724,2024,Imports,0.010270329978431903,5506,6891,434178361793.97705
hhi,98,El Salvador,SLV,222,2024,Imports,0.010172430167145762,4556,6891,15759361450.61
hhi,99,Indonesia,IDN,360,2024,Imports,0.009190000887476745,5216,6891,233894256322.0
hhi,100,Montenegro,MNE,499,2024,Imports,0.009179002279344182,4272,6891,4398796515.151
hhi,101,Finland,FIN,246,2024,Imports,0.009043891553414715,5091,6891,74023379509.134
hhi,102,Albania,ALB,8,2024,Imports,0.008721458854178457,3106,6891,8047016586.708
hhi,103,Costa Rica,CRI,188,2024,Imports,0.008357050108906666,4553,6891,23674945696.574997
hhi,104,Croatia,HRV,191,2024,Imports,0.008271107993521765,5169,6891,45447733656.0
hhi,105,Bosnia Herzegovina,BIH,70,2024,Imports,0.008268379472820981,4760,6891,15853280486.967999
hhi,106,USA,USA,842,2024,Imports,0.008104881848759809,5485,6891,3228754846387.0
hhi,107,Slovakia,SVK,703,2024,Imports,0.00809045815962569,5296,6891,115531447921.938
hhi,108,Sweden,SWE,752,2024,Imports,0.008057406642023734,5319,6891,179824431462.478
hhi,109,French Polynesia,PYF,258,2024,Imports,0.007809336146614481,2333,6891,1306613598.378
hhi,110,Colombia,COL,170,2024,Imports,0.007587243766050631,4796,6891,63313256717.58
hhi,111,Italy,ITA,380,2024,Imports,0.0074335913889597895,5498,6891,583103174155.02
hhi,112,Luxembourg,LUX,442,2024,Imports,0.007297725619450605,5099,6891,23509235821.187
hhi,113,Norway,NOR,579,2024,Imports,0.007195445512930877,5167,6891,97802065418.639
hhi,114,Algeria,DZA,12,2024,Imports,0.007059036058911644,4126,6891,47327369554.0
hhi,115,Argentina,ARG,32,2024,Imports,0.006897425697416854,4528,6891,60203954980.2
hhi,116,Latvia,LVA,428,2024,Imports,0.006815445529246917,4938,6891,21337298596.557
hhi,117,Mexico,MEX,484,2024,Imports,0.006791032090159162,4175,6891,544024732870.0
hhi,118,Brazil,BRA,76,2024,Imports,0.006521234336638999,4800,6891,275845105821.0
hhi,119,Serbia,SRB,688,2024,Imports,0.006435164892847781,5009,6891,36939782894.0
hhi,120,Czechia,CZE,203,2024,Imports,0.0064139477959817325,5368,6891,229082398703.0
hhi,121,Portugal,PRT,620,2024,Imports,0.0061960093953791155,5378,6891,112374124888.38
hhi,122,Hungary,HUN,348,2024,Imports,0.0060542462053301375,5196,6891,133039000770.38
hhi,123,France,FRA,251,2024,Imports,0.005866809702489165,5540,6891,761699282847.7411
hhi,124,Estonia,EST,233,2024,Imports,0.005866085210111874,4989,6891,21365696706.98
hhi,125,Denmark,DNK,208,2024,Imports,0.005061001718801226,5394,6891,121661184714.539
hhi,126,Canada,CAN,124,2024,Imports,0.005021901893567606,5532,6891,528235421665.057
hhi,127,Romania,ROU,642,2024,Imports,0.004756197782572824,5416,6891,136499119417.53
hhi,128,Antigua and Barbuda,ATG,28,2024,Imports,0.004735975684880491,3327,6891,662732555.167
hhi,129,Germany,DEU,276,2024,Imports,0.004489628789549288,5499,6891,1308896181476.719
hhi,130,Kazakhstan,KAZ,398,2024,Imports,0.004239114943730915,5021,6891,59732040910.76
hhi,131,Poland,POL,616,2024,Imports,0.0042129393336277805,5387,6891,373568290917.0
hhi,132,Austria,AUT,40,2024,Imports,0.0035506073107327866,5369,6891,201941075583.91803
