flow,product_id,source_raw_file,classification_code
Exports,843830,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,844330,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,844519,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,844839,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,845522,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,846190,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,846231,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,846241,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,846594,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,846610,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,846890,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,847759,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,847940,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,848230,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,848250,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,851190,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,852032,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,853120,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,853630,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,854690,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,871200,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,880390,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,890200,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,890690,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,900140,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,900661,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,900830,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,901050,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,901812,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,902110,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,902480,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,902740,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,910529,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,911390,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,920190,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,940210,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,961310,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,020441,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,121120,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,121130,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,121210,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,130120,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,151499,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,260300,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,284169,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,284800,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,290315,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,291522,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,291712,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,292610,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,293333,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,293341,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,293790,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,293959,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,293961,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,293991,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,330126,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,382541,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,410330,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,470693,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,510129,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,520543,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,520547,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,520634,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,550620,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,600543,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,600643,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,630639,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,710399,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,720521,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,740311,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,741600,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,811251,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,841182,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,844530,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Imports,860120,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2
Exports,040490,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,040630,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,070810,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,080211,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,080820,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,081040,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,081330,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,121299,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,200390,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,220840,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,220850,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,271600,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,280461,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,281111,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,283539,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,283720,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,291812,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,292429,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,292990,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,293499,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,321511,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,350220,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,350300,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,380992,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,382319,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,390440,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,390940,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,391231,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,391620,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,391990,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,392030,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,392051,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,392220,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,400220,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,400821,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,400941,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,400942,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,410320,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,440500,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,480591,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,511119,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,520631,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,520822,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,520851,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,521111,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,521211,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,521212,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,540784,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,550820,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,551511,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,551613,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,551622,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,551691,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,560210,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,560393,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,560741,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,560811,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,580310,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,590210,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,591120,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,591131,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,600240,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,600320,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,600544,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,621520,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,630240,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,650691,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,650692,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,720826,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,720838,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,720839,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,721041,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,721070,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,721129,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,721399,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,721790,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,722011,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,722910,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,730459,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,730820,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,732490,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,750810,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,761210,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,820310,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,820412,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,821410,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,840212,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,840732,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,840991,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,841320,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,841690,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,841720,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,842611,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,842630,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,842641,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,843311,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,843999,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,844400,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,845012,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,845190,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,845921,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,846029,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,846249,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,846593,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,846694,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,847220,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,848350,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,850151,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,850660,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,850990,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,851440,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,851511,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,851521,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,851529,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,852312,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,852731,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,854221,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,854290,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,854381,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,870520,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,870891,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,871420,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,900319,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,901320,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,901790,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,901813,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,902519,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,902750,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,902890,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,902920,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,960820,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,020421,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,030542,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,030551,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,070521,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,120510,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,120590,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,121140,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,140410,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,170310,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,260200,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,284329,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,290362,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,290516,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,290543,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,291450,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,291523,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,291734,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,292143,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,292151,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,293292,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,382561,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,520524,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,521112,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,530511,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,530921,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,551631,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,600541,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,710310,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,711029,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,750300,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,810520,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,811010,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,841013,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,845691,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,860310,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,860729,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,880230,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,910620,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,911310,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,930700,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Imports,950612,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2
Exports,021019,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,030352,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,030419,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,030499,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,070519,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,071120,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,081110,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,081290,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,130120,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,151229,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,151521,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,170230,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,200599,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,210220,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,220900,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,250610,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,251310,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,251620,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,280469,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,281000,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,281640,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,291619,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,320620,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,321390,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,330300,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,330410,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,330420,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,330430,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,330491,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,330499,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,340319,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,340590,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,360410,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,360610,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,370310,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,380891,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,380892,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,380893,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,380894,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,380910,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,380993,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,381121,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,382590,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,390521,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,392112,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,400299,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,400400,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,401194,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,401213,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,440210,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,440290,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,440728,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,440793,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,440929,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,441012,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,441112,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,441113,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,441294,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,441860,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,441879,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,480255,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,480257,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,480258,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,480459,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,480519,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,480524,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,480525,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,511130,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,520533,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,520929,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,520932,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,540419,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,551090,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,551229,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,551694,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,570249,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,570390,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,580300,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,590110,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,590500,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,590610,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,591132,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,600531,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,600690,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,610310,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,611510,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,611529,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,611595,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,611596,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,630312,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,630491,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,630630,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,650510,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,680610,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,690919,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,700721,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,701328,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,701333,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,701337,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,701341,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
Exports,701349,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3
